forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-12-06,AT,1 wk ahead inc death,2021-12-11,point,forecast,NA,427
2021-12-06,AT,2 wk ahead inc death,2021-12-18,point,forecast,NA,425
2021-12-06,AT,3 wk ahead inc death,2021-12-25,point,forecast,NA,410
2021-12-06,AT,4 wk ahead inc death,2022-01-01,point,forecast,NA,387
2021-12-06,BE,1 wk ahead inc death,2021-12-11,point,forecast,NA,355
2021-12-06,BE,2 wk ahead inc death,2021-12-18,point,forecast,NA,386
2021-12-06,BE,3 wk ahead inc death,2021-12-25,point,forecast,NA,405
2021-12-06,BE,4 wk ahead inc death,2022-01-01,point,forecast,NA,413
2021-12-06,BG,1 wk ahead inc death,2021-12-11,point,forecast,NA,647
2021-12-06,BG,2 wk ahead inc death,2021-12-18,point,forecast,NA,564
2021-12-06,BG,3 wk ahead inc death,2021-12-25,point,forecast,NA,494
2021-12-06,BG,4 wk ahead inc death,2022-01-01,point,forecast,NA,441
2021-12-06,CH,1 wk ahead inc death,2021-12-11,point,forecast,NA,141
2021-12-06,CH,2 wk ahead inc death,2021-12-18,point,forecast,NA,158
2021-12-06,CH,3 wk ahead inc death,2021-12-25,point,forecast,NA,165
2021-12-06,CH,4 wk ahead inc death,2022-01-01,point,forecast,NA,165
2021-12-06,CY,1 wk ahead inc death,2021-12-11,point,forecast,NA,10
2021-12-06,CY,2 wk ahead inc death,2021-12-18,point,forecast,NA,12
2021-12-06,CY,3 wk ahead inc death,2021-12-25,point,forecast,NA,13
2021-12-06,CY,4 wk ahead inc death,2022-01-01,point,forecast,NA,13
2021-12-06,CZ,1 wk ahead inc death,2021-12-11,point,forecast,NA,839
2021-12-06,CZ,2 wk ahead inc death,2021-12-18,point,forecast,NA,820
2021-12-06,CZ,3 wk ahead inc death,2021-12-25,point,forecast,NA,774
2021-12-06,CZ,4 wk ahead inc death,2022-01-01,point,forecast,NA,719
2021-12-06,DE,1 wk ahead inc death,2021-12-11,point,forecast,NA,2458
2021-12-06,DE,2 wk ahead inc death,2021-12-18,point,forecast,NA,2606
2021-12-06,DE,3 wk ahead inc death,2021-12-25,point,forecast,NA,2658
2021-12-06,DE,4 wk ahead inc death,2022-01-01,point,forecast,NA,2630
2021-12-06,DK,1 wk ahead inc death,2021-12-11,point,forecast,NA,79
2021-12-06,DK,2 wk ahead inc death,2021-12-18,point,forecast,NA,81
2021-12-06,DK,3 wk ahead inc death,2021-12-25,point,forecast,NA,79
2021-12-06,DK,4 wk ahead inc death,2022-01-01,point,forecast,NA,77
2021-12-06,EE,1 wk ahead inc death,2021-12-11,point,forecast,NA,21
2021-12-06,EE,2 wk ahead inc death,2021-12-18,point,forecast,NA,13
