forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-07-05,DK,3 wk ahead inc death,2021-07-24,point,forecast,NA,4
2021-07-05,DK,4 wk ahead inc death,2021-07-31,point,forecast,NA,3
2021-07-05,EE,1 wk ahead inc death,2021-07-10,point,forecast,NA,0
2021-07-05,EE,2 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-05,EE,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,EE,4 wk ahead inc death,2021-07-31,point,forecast,NA,1
2021-07-05,ES,1 wk ahead inc death,2021-07-10,point,forecast,NA,108
2021-07-05,ES,2 wk ahead inc death,2021-07-17,point,forecast,NA,55
2021-07-05,ES,3 wk ahead inc death,2021-07-24,point,forecast,NA,13
2021-07-05,ES,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,FI,1 wk ahead inc death,2021-07-10,point,forecast,NA,14
2021-07-05,FI,2 wk ahead inc death,2021-07-17,point,forecast,NA,22
2021-07-05,FI,3 wk ahead inc death,2021-07-24,point,forecast,NA,25
2021-07-05,FI,4 wk ahead inc death,2021-07-31,point,forecast,NA,26
2021-07-05,FR,1 wk ahead inc death,2021-07-10,point,forecast,NA,144
2021-07-05,FR,2 wk ahead inc death,2021-07-17,point,forecast,NA,85
2021-07-05,FR,3 wk ahead inc death,2021-07-24,point,forecast,NA,25
2021-07-05,FR,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,GB,1 wk ahead inc death,2021-07-10,point,forecast,NA,84
2021-07-05,GB,2 wk ahead inc death,2021-07-17,point,forecast,NA,27
2021-07-05,GB,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,GB,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,GR,1 wk ahead inc death,2021-07-10,point,forecast,NA,62
2021-07-05,GR,2 wk ahead inc death,2021-07-17,point,forecast,NA,83
2021-07-05,GR,3 wk ahead inc death,2021-07-24,point,forecast,NA,92
2021-07-05,GR,4 wk ahead inc death,2021-07-31,point,forecast,NA,93
2021-07-05,HR,1 wk ahead inc death,2021-07-10,point,forecast,NA,16
2021-07-05,HR,2 wk ahead inc death,2021-07-17,point,forecast,NA,12
2021-07-05,HR,3 wk ahead inc death,2021-07-24,point,forecast,NA,10
2021-07-05,HR,4 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-05,HU,1 wk ahead inc death,2021-07-10,point,forecast,NA,5
2021-07-05,HU,2 wk ahead inc death,2021-07-17,point,forecast,NA,7
2021-07-05,HU,3 wk ahead inc death,2021-07-24,point,forecast,NA,8
2021-07-05,HU,4 wk ahead inc death,2021-07-31,point,forecast,NA,11
2021-07-05,IE,1 wk ahead inc death,2021-07-10,point,forecast,NA,7
2021-07-05,IE,2 wk ahead inc death,2021-07-17,point,forecast,NA,3
2021-07-05,IE,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,IE,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,IS,1 wk ahead inc death,2021-07-10,point,forecast,NA,0
2021-07-05,IS,2 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-05,IS,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,IS,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,IT,1 wk ahead inc death,2021-07-10,point,forecast,NA,118
2021-07-05,IT,2 wk ahead inc death,2021-07-17,point,forecast,NA,86
2021-07-05,IT,3 wk ahead inc death,2021-07-24,point,forecast,NA,61
2021-07-05,IT,4 wk ahead inc death,2021-07-31,point,forecast,NA,49
2021-07-05,LI,1 wk ahead inc death,2021-07-10,point,forecast,NA,0
2021-07-05,LI,2 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-05,LI,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,LI,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,LT,1 wk ahead inc death,2021-07-10,point,forecast,NA,8
2021-07-05,LT,2 wk ahead inc death,2021-07-17,point,forecast,NA,6
2021-07-05,LT,3 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-05,LT,4 wk ahead inc death,2021-07-31,point,forecast,NA,6
2021-07-05,LU,1 wk ahead inc death,2021-07-10,point,forecast,NA,0
2021-07-05,LU,2 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-05,LU,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,LU,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,LV,1 wk ahead inc death,2021-07-10,point,forecast,NA,20
2021-07-05,LV,2 wk ahead inc death,2021-07-17,point,forecast,NA,16
2021-07-05,LV,3 wk ahead inc death,2021-07-24,point,forecast,NA,14
2021-07-05,LV,4 wk ahead inc death,2021-07-31,point,forecast,NA,12
2021-07-05,MT,1 wk ahead inc death,2021-07-10,point,forecast,NA,0
2021-07-05,MT,2 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-05,MT,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,MT,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,NL,1 wk ahead inc death,2021-07-10,point,forecast,NA,17
2021-07-05,NL,2 wk ahead inc death,2021-07-17,point,forecast,NA,15
2021-07-05,NL,3 wk ahead inc death,2021-07-24,point,forecast,NA,18
2021-07-05,NL,4 wk ahead inc death,2021-07-31,point,forecast,NA,20
2021-07-05,NO,1 wk ahead inc death,2021-07-10,point,forecast,NA,2
2021-07-05,NO,2 wk ahead inc death,2021-07-17,point,forecast,NA,1
2021-07-05,NO,3 wk ahead inc death,2021-07-24,point,forecast,NA,1
2021-07-05,NO,4 wk ahead inc death,2021-07-31,point,forecast,NA,1
2021-07-05,PL,1 wk ahead inc death,2021-07-10,point,forecast,NA,72
2021-07-05,PL,2 wk ahead inc death,2021-07-17,point,forecast,NA,54
2021-07-05,PL,3 wk ahead inc death,2021-07-24,point,forecast,NA,41
2021-07-05,PL,4 wk ahead inc death,2021-07-31,point,forecast,NA,33
2021-07-05,PT,1 wk ahead inc death,2021-07-10,point,forecast,NA,24
2021-07-05,PT,2 wk ahead inc death,2021-07-17,point,forecast,NA,14
2021-07-05,PT,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,PT,4 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-05,RO,1 wk ahead inc death,2021-07-10,point,forecast,NA,518
2021-07-05,RO,2 wk ahead inc death,2021-07-17,point,forecast,NA,399
2021-07-05,RO,3 wk ahead inc death,2021-07-24,point,forecast,NA,332
2021-07-05,RO,4 wk ahead inc death,2021-07-31,point,forecast,NA,288
2021-07-05,SE,1 wk ahead inc death,2021-07-10,point,forecast,NA,13
2021-07-05,SE,2 wk ahead inc death,2021-07-17,point,forecast,NA,19
2021-07-05,SE,3 wk ahead inc death,2021-07-24,point,forecast,NA,28
2021-07-05,SE,4 wk ahead inc death,2021-07-31,point,forecast,NA,37
2021-07-05,SI,1 wk ahead inc death,2021-07-10,point,forecast,NA,0
2021-07-05,SI,2 wk ahead inc death,2021-07-17,point,forecast,NA,0
2021-07-05,SI,3 wk ahead inc death,2021-07-24,point,forecast,NA,0
2021-07-05,SI,4 wk ahead inc death,2021-07-31,point,forecast,NA,1
2021-07-05,SK,1 wk ahead inc death,2021-07-10,point,forecast,NA,6
2021-07-05,SK,2 wk ahead inc death,2021-07-17,point,forecast,NA,6
2021-07-05,SK,3 wk ahead inc death,2021-07-24,point,forecast,NA,4
2021-07-05,SK,4 wk ahead inc death,2021-07-31,point,forecast,NA,4
