forecast_date,location,target,target_end_date,type,scenario_id,quantile,value
2021-07-19,AT,1 wk ahead inc death,2021-07-24,point,forecast,NA,2
2021-07-19,AT,2 wk ahead inc death,2021-07-31,point,forecast,NA,0
2021-07-19,AT,3 wk ahead inc death,2021-08-07,point,forecast,NA,0
2021-07-19,AT,4 wk ahead inc death,2021-08-14,point,forecast,NA,0
2021-07-19,BE,1 wk ahead inc death,2021-07-24,point,forecast,NA,10
2021-07-19,BE,2 wk ahead inc death,2021-07-31,point,forecast,NA,9
2021-07-19,BE,3 wk ahead inc death,2021-08-07,point,forecast,NA,10
2021-07-19,BE,4 wk ahead inc death,2021-08-14,point,forecast,NA,10
2021-07-19,BG,1 wk ahead inc death,2021-07-24,point,forecast,NA,17
2021-07-19,BG,2 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-19,BG,3 wk ahead inc death,2021-08-07,point,forecast,NA,3
2021-07-19,BG,4 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-19,CH,1 wk ahead inc death,2021-07-24,point,forecast,NA,45
2021-07-19,CH,2 wk ahead inc death,2021-07-31,point,forecast,NA,41
2021-07-19,CH,3 wk ahead inc death,2021-08-07,point,forecast,NA,29
2021-07-19,CH,4 wk ahead inc death,2021-08-14,point,forecast,NA,12
2021-07-19,CY,1 wk ahead inc death,2021-07-24,point,forecast,NA,6
2021-07-19,CY,2 wk ahead inc death,2021-07-31,point,forecast,NA,8
2021-07-19,CY,3 wk ahead inc death,2021-08-07,point,forecast,NA,9
2021-07-19,CY,4 wk ahead inc death,2021-08-14,point,forecast,NA,9
2021-07-19,CZ,1 wk ahead inc death,2021-07-24,point,forecast,NA,3
2021-07-19,CZ,2 wk ahead inc death,2021-07-31,point,forecast,NA,3
2021-07-19,CZ,3 wk ahead inc death,2021-08-07,point,forecast,NA,2
2021-07-19,CZ,4 wk ahead inc death,2021-08-14,point,forecast,NA,2
2021-07-19,DE,1 wk ahead inc death,2021-07-24,point,forecast,NA,85
2021-07-19,DE,2 wk ahead inc death,2021-07-31,point,forecast,NA,60
2021-07-19,DE,3 wk ahead inc death,2021-08-07,point,forecast,NA,47
2021-07-19,DE,4 wk ahead inc death,2021-08-14,point,forecast,NA,47
2021-07-19,DK,1 wk ahead inc death,2021-07-24,point,forecast,NA,5
2021-07-19,DK,2 wk ahead inc death,2021-07-31,point,forecast,NA,5
2021-07-19,DK,3 wk ahead inc death,2021-08-07,point,forecast,NA,6
2021-07-19,DK,4 wk ahead inc death,2021-08-14,point,forecast,NA,6
2021-07-19,EE,1 wk ahead inc death,2021-07-24,point,forecast,NA,1
2021-07-19,EE,2 wk ahead inc death,2021-07-31,point,forecast,NA,2
2021-07-19,EE,3 wk ahead inc death,2021-08-07,point,forecast,NA,2
