"forecast_date","scenario_id","target","target_end_date","location","type","quantile","value"
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.01,71963
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.01,46524
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.01,29908
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.01,19183
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.025,77534
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.025,52005
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.025,34715
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.025,23129
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.05,82669
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.05,57231
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.05,39462
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.05,27167
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.1,89013
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.1,63913
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.1,45748
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.1,32704
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.15,93566
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.15,68856
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.15,50544
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.15,37065
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.2,97350
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.2,73057
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.2,54713
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.2,40942
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.25,100718
2021-08-09,"forecast","2 wk ahead inc case",2021-08-21,"ES","quantile",0.25,76863
2021-08-09,"forecast","3 wk ahead inc case",2021-08-28,"ES","quantile",0.25,58562
2021-08-09,"forecast","4 wk ahead inc case",2021-09-04,"ES","quantile",0.25,44589
2021-08-09,"forecast","1 wk ahead inc case",2021-08-14,"ES","quantile",0.3,103842
