forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-06-07,forecast,1 wk ahead inc case,2021-06-12,ES,quantile,0.01,17918
2021-06-07,forecast,2 wk ahead inc case,2021-06-19,ES,quantile,0.01,13482
2021-06-07,forecast,3 wk ahead inc case,2021-06-26,ES,quantile,0.01,10087
2021-06-07,forecast,4 wk ahead inc case,2021-07-03,ES,quantile,0.01,7530
2021-06-07,forecast,1 wk ahead inc case,2021-06-12,ES,quantile,0.025,19274
2021-06-07,forecast,2 wk ahead inc case,2021-06-19,ES,quantile,0.025,15070
2021-06-07,forecast,3 wk ahead inc case,2021-06-26,ES,quantile,0.025,11726
2021-06-07,forecast,4 wk ahead inc case,2021-07-03,ES,quantile,0.025,9108
2021-06-07,forecast,1 wk ahead inc case,2021-06-12,ES,quantile,0.05,20522
2021-06-07,forecast,2 wk ahead inc case,2021-06-19,ES,quantile,0.05,16584
2021-06-07,forecast,3 wk ahead inc case,2021-06-26,ES,quantile,0.05,13347
2021-06-07,forecast,4 wk ahead inc case,2021-07-03,ES,quantile,0.05,10726
2021-06-07,forecast,1 wk ahead inc case,2021-06-12,ES,quantile,0.1,22061
2021-06-07,forecast,2 wk ahead inc case,2021-06-19,ES,quantile,0.1,18519
2021-06-07,forecast,3 wk ahead inc case,2021-06-26,ES,quantile,0.1,15497
2021-06-07,forecast,4 wk ahead inc case,2021-07-03,ES,quantile,0.1,12952
2021-06-07,forecast,1 wk ahead inc case,2021-06-12,ES,quantile,0.15,23164
2021-06-07,forecast,2 wk ahead inc case,2021-06-19,ES,quantile,0.15,19951
2021-06-07,forecast,3 wk ahead inc case,2021-06-26,ES,quantile,0.15,17139
2021-06-07,forecast,4 wk ahead inc case,2021-07-03,ES,quantile,0.15,14710
2021-06-07,forecast,1 wk ahead inc case,2021-06-12,ES,quantile,0.2,24080
2021-06-07,forecast,2 wk ahead inc case,2021-06-19,ES,quantile,0.2,21167
