forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.01,16767
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.01,11165
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.01,7389
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.01,4879
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.025,18120
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.025,12574
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.025,8680
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.025,5981
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.05,19371
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.05,13928
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.05,9971
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.05,7126
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.1,20920
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.1,15670
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.1,11698
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.1,8721
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.15,22035
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.15,16967
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.15,13029
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.15,9995
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.2,22963
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.2,18074
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.2,14194
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.2,11138
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.25,23791
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.25,19081
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.25,15277
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.25,12223
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.3,24559
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.3,20033
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.3,16319
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.3,13287
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.35,25293
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.35,20958
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.35,17349
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.35,14355
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.4,26010
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.4,21875
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.4,18385
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.4,15448
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.45,26723
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.45,22800
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.45,19447
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.45,16585
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.5,27444
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.5,23749
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.5,20552
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.5,17785
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.55,28184
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.55,24737
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.55,21719
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.55,19072
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.6,28957
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.6,25784
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.6,22974
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.6,20475
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.65,29778
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.65,26912
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.65,24347
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.65,22034
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.7,30668
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.7,28154
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.7,25882
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.7,23806
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.75,31658
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.75,29559
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.75,27648
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.75,25878
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.8,32799
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.8,31206
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.8,29756
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.8,28398
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.85,34181
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.85,33242
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.85,32418
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.85,31647
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.9,36002
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.9,35994
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.9,36107
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.9,36268
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.95,38882
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.95,40497
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.95,42362
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.95,44386
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.975,41565
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.975,44856
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.975,48658
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.975,52886
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,quantile,0.99,44919
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,quantile,0.99,50519
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,quantile,0.99,57165
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,quantile,0.99,64836
2021-05-24,forecast,1 wk ahead inc case,2021-05-29,ES,point,NA,27444
2021-05-24,forecast,2 wk ahead inc case,2021-06-05,ES,point,NA,23749
2021-05-24,forecast,3 wk ahead inc case,2021-06-12,ES,point,NA,20552
2021-05-24,forecast,4 wk ahead inc case,2021-06-19,ES,point,NA,17785
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.01,38
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.01,13
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.01,5
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.01,2
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.025,52
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.025,21
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.025,8
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.025,3
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.05,69
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.05,31
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.05,13
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.05,6
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.1,94
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.1,48
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.1,24
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.1,12
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.15,116
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.15,64
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.15,35
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.15,19
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.2,138
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.2,81
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.2,48
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.2,28
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.25,159
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.25,100
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.25,62
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.25,38
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.3,181
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.3,120
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.3,79
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.3,51
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.35,204
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.35,142
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.35,98
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.35,67
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.4,229
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.4,166
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.4,120
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.4,87
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.45,255
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.45,194
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.45,147
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.45,112
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.5,284
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.5,226
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.5,180
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.5,143
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.55,317
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.55,263
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.55,219
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.55,182
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.6,354
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.6,307
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.6,268
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.6,234
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.65,397
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.65,361
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.65,330
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.65,302
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.7,447
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.7,427
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.7,411
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.7,396
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.75,509
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.75,512
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.75,520
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.75,530
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.8,588
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.8,628
2021-05-24,forecast,3 wk ahead inc death,2021-06-12,ES,quantile,0.8,677
2021-05-24,forecast,4 wk ahead inc death,2021-06-19,ES,quantile,0.8,734
2021-05-24,forecast,1 wk ahead inc death,2021-05-29,ES,quantile,0.85,695
2021-05-24,forecast,2 wk ahead inc death,2021-06-05,ES,quantile,0.85,795
