model,target_variable,location,horizon,weight
MUNI-ARIMA,inc case,CY,1,0.2556329243485886
RobertWalraven-ESG,inc case,CY,1,0.1063582239990478
USC-SIkJalpha,inc case,CY,1,0.09714051125246366
epiforecasts-EpiNow2,inc case,CY,1,0.15021728544195415
IEM_Health-CovidProject,inc case,CY,2,0.13302472346957306
ILM-EKF,inc case,CY,2,0.0677395270804468
LANL-GrowthRate,inc case,CY,2,0.16841662237432184
MUNI-ARIMA,inc case,CY,2,0.23840794595845557
RobertWalraven-ESG,inc case,CY,2,0.13206771107051138
USC-SIkJalpha,inc case,CY,2,0.14341727999063345
epiforecasts-EpiNow2,inc case,CY,2,0.11692619005605782
IEM_Health-CovidProject,inc case,CY,3,0.12448025149519498
ILM-EKF,inc case,CY,3,0.07564569129323388
LANL-GrowthRate,inc case,CY,3,0.15365531043938133
MUNI-ARIMA,inc case,CY,3,0.22349863336637288
RobertWalraven-ESG,inc case,CY,3,0.14899908891091523
USC-SIkJalpha,inc case,CY,3,0.15734303788992648
epiforecasts-EpiNow2,inc case,CY,3,0.11637798660497521
IEM_Health-CovidProject,inc case,CY,4,0.11566877124261886
ILM-EKF,inc case,CY,4,0.12852085693624318
LANL-GrowthRate,inc case,CY,4,0.17296264858709362
MUNI-ARIMA,inc case,CY,4,0.18693942827089918
RobertWalraven-ESG,inc case,CY,4,0.12763450619875186
USC-SIkJalpha,inc case,CY,4,0.13219288142013585
epiforecasts-EpiNow2,inc case,CY,4,0.13608090734425748
IEM_Health-CovidProject,inc death,CY,1,0.1336521575332005
ILM-EKF,inc death,CY,1,0.12150196139381866
LANL-GrowthRate,inc death,CY,1,0.11900534574874018
MUNI-ARIMA,inc death,CY,1,0.13789508316917512
RobertWalraven-ESG,inc death,CY,1,0.12065819777302823
UMass-MechBayes,inc death,CY,1,0.2093347045700731
USC-SIkJalpha,inc death,CY,1,0.15795254981196424
IEM_Health-CovidProject,inc death,CY,2,0.15444849334802518
ILM-EKF,inc death,CY,2,0.1319559943167594
LANL-GrowthRate,inc death,CY,2,0.11922339837391419
MUNI-ARIMA,inc death,CY,2,0.12944254680596395
RobertWalraven-ESG,inc death,CY,2,0.10454974934327857
UMass-MechBayes,inc death,CY,2,0.20593132446403356
USC-SIkJalpha,inc death,CY,2,0.15444849334802518
IEM_Health-CovidProject,inc death,CY,3,0.1472035495782721
ILM-EKF,inc death,CY,3,0.10741880644900939
LANL-GrowthRate,inc death,CY,3,0.15434935295585817
MUNI-ARIMA,inc death,CY,3,0.1485792836864803
RobertWalraven-ESG,inc death,CY,3,0.13588019961071277
UMass-MechBayes,inc death,CY,3,0.11953370943198037
USC-SIkJalpha,inc death,CY,3,0.18703509828768697
IEM_Health-CovidProject,inc death,CY,4,0.14752661504774892
ILM-EKF,inc death,CY,4,0.138159845838368
LANL-GrowthRate,inc death,CY,4,0.1673859670734074
MUNI-ARIMA,inc death,CY,4,0.16901107354984823
RobertWalraven-ESG,inc death,CY,4,0.14268967684946204
UMass-MechBayes,inc death,CY,4,0.07253391906514321
USC-SIkJalpha,inc death,CY,4,0.16269290257602215
IEM_Health-CovidProject,inc case,CZ,1,0.04459798761206774
ILM-EKF,inc case,CZ,1,0.08919597522413548
LANL-GrowthRate,inc case,CZ,1,0.05765105715706318
MUNI-ARIMA,inc case,CZ,1,0.2954616679299488
MUNI_DMS-SEIAR,inc case,CZ,1,0.08293660854174002
RobertWalraven-ESG,inc case,CZ,1,0.31515911245861206
USC-SIkJalpha,inc case,CZ,1,0.04337052006311175
epiforecasts-EpiNow2,inc case,CZ,1,0.07162707101332093
IEM_Health-CovidProject,inc case,CZ,2,0.03856038938846962
ILM-EKF,inc case,CZ,2,0.0682222273796001
LANL-GrowthRate,inc case,CZ,2,0.08868889559348013
MUNI-ARIMA,inc case,CZ,2,0.22172223898370033
MUNI_DMS-SEIAR,inc case,CZ,2,0.11443728463674857
RobertWalraven-ESG,inc case,CZ,2,0.3547555823739205
USC-SIkJalpha,inc case,CZ,2,0.04667836610183165
epiforecasts-EpiNow2,inc case,CZ,2,0.06693501554224915
IEM_Health-CovidProject,inc case,CZ,3,0.03307513056412085
ILM-EKF,inc case,CZ,3,0.05724541828405531
LANL-GrowthRate,inc case,CZ,3,0.08505033573631075
MUNI-ARIMA,inc case,CZ,3,0.22898167313622125
MUNI_DMS-SEIAR,inc case,CZ,3,0.10631291967038844
RobertWalraven-ESG,inc case,CZ,3,0.37209521884635954
USC-SIkJalpha,inc case,CZ,3,0.04801228630275608
epiforecasts-EpiNow2,inc case,CZ,3,0.06922701745978783
IEM_Health-CovidProject,inc case,CZ,4,0.028345180723462194
ILM-EKF,inc case,CZ,4,0.04920295521808531
LANL-GrowthRate,inc case,CZ,4,0.06208944348948862
MUNI-ARIMA,inc case,CZ,4,0.20059666358142475
MUNI_DMS-SEIAR,inc case,CZ,4,0.08992264229512145
RobertWalraven-ESG,inc case,CZ,4,0.43462610442642036
USC-SIkJalpha,inc case,CZ,4,0.048291789380713365
epiforecasts-EpiNow2,inc case,CZ,4,0.08692522088528407
IEM_Health-CovidProject,inc death,CZ,1,0.07430562243031107
ILM-EKF,inc death,CZ,1,0.07430562243031107
LANL-GrowthRate,inc death,CZ,1,0.08138234837605496
MUNI-ARIMA,inc death,CZ,1,0.23304945216779377
MUNI_DMS-SEIAR,inc death,CZ,1,0.10681433224357215
RobertWalraven-ESG,inc death,CZ,1,0.06836117263588616
UMass-MechBayes,inc death,CZ,1,0.1602214983653582
USC-SIkJalpha,inc death,CZ,1,0.05076324700684616
epiforecasts-EpiNow2,inc death,CZ,1,0.15079670434386652
IEM_Health-CovidProject,inc death,CZ,2,0.06636763517606618
ILM-EKF,inc death,CZ,2,0.09233757937539643
LANL-GrowthRate,inc death,CZ,2,0.09653474207427809
MUNI-ARIMA,inc death,CZ,2,0.22355413954043346
MUNI_DMS-SEIAR,inc death,CZ,2,0.10891099105815988
RobertWalraven-ESG,inc death,CZ,2,0.0589934534898366
UMass-MechBayes,inc death,CZ,2,0.19306948414855618
USC-SIkJalpha,inc death,CZ,2,0.056633715350243134
epiforecasts-EpiNow2,inc death,CZ,2,0.10359825978703013
IEM_Health-CovidProject,inc death,CZ,3,0.045197302307801036
ILM-EKF,inc death,CZ,3,0.07663890391322785
LANL-GrowthRate,inc death,CZ,3,0.13559190692340312
MUNI-ARIMA,inc death,CZ,3,0.29378246500070676
MUNI_DMS-SEIAR,inc death,CZ,3,0.10072541657167089
RobertWalraven-ESG,inc death,CZ,3,0.04700519440011308
UMass-MechBayes,inc death,CZ,3,0.1855468200004464
USC-SIkJalpha,inc death,CZ,3,0.0463867050001116
epiforecasts-EpiNow2,inc death,CZ,3,0.06912528588251923
IEM_Health-CovidProject,inc death,CZ,4,0.03463031453809398
ILM-EKF,inc death,CZ,4,0.06752911334928327
LANL-GrowthRate,inc death,CZ,4,0.1500646963317406
MUNI-ARIMA,inc death,CZ,4,0.2701164533971331
MUNI_DMS-SEIAR,inc death,CZ,4,0.10004313088782707
RobertWalraven-ESG,inc death,CZ,4,0.03858806477101902
UMass-MechBayes,inc death,CZ,4,0.22509704449761095
USC-SIkJalpha,inc death,CZ,4,0.04092673536320199
epiforecasts-EpiNow2,inc death,CZ,4,0.07300444686409002
CovidMetrics-epiBATS,inc case,DE,1,0.18607982560874
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.039628111009268704
HZI-AgeExtendedSEIR,inc case,DE,1,0.07925622201853741
IEM_Health-CovidProject,inc case,DE,1,0.03855708098199117
ILM-EKF,inc case,DE,1,0.054869692166679744
ITWW-county_repro,inc case,DE,1,0.03787465476992054
Karlen-pypm,inc case,DE,1,0.049193517114954254
LANL-GrowthRate,inc case,DE,1,0.04076034275239067
MUNI-ARIMA,inc case,DE,1,0.10438624363417122
RobertWalraven-ESG,inc case,DE,1,0.17832649954170918
USC-SIkJalpha,inc case,DE,1,0.03343621866407047
epiforecasts-EpiExpert,inc case,DE,1,0.058627890260287946
epiforecasts-EpiNow2,inc case,DE,1,0.04037581121699075
itwm-dSEIR,inc case,DE,1,0.058627890260287946
CovidMetrics-epiBATS,inc case,DE,2,0.16592847243857012
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.0363878229031952
HZI-AgeExtendedSEIR,inc case,DE,2,0.05926016872806075
IEM_Health-CovidProject,inc case,DE,2,0.037371277576254525
ILM-EKF,inc case,DE,2,0.04768059552832474
ITWW-county_repro,inc case,DE,2,0.028608357316994848
Karlen-pypm,inc case,DE,2,0.044604428074884434
LANL-GrowthRate,inc case,DE,2,0.049383473940050625
MIT_CovidAnalytics-DELPHI,inc case,DE,2,0.05121249149338583
MUNI-ARIMA,inc case,DE,2,0.10636440540933981
RobertWalraven-ESG,inc case,DE,2,0.1975338957602025
USC-SIkJalpha,inc case,DE,2,0.03545480180311327
epiforecasts-EpiExpert,inc case,DE,2,0.05121249149338583
epiforecasts-EpiNow2,inc case,DE,2,0.03840936862003937
itwm-dSEIR,inc case,DE,2,0.050587948914198204
CovidMetrics-epiBATS,inc case,DE,3,0.1778142809804244
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.03232986926916807
