model,target_variable,location,horizon,weight
Karlen-pypm,inc death,CZ,3,0.3828359399535374
LANL-GrowthRate,inc death,CZ,3,0.08507465332300829
MUNI-ARIMA,inc death,CZ,3,0.17669351074778644
MUNI_DMS-SEIAR,inc death,CZ,3,0.06044777999266379
RobertWalraven-ESG,inc death,CZ,3,0.030223889996331896
UMass-MechBayes,inc death,CZ,3,0.1148507819860612
USC-SIkJalpha,inc death,CZ,3,0.030626875196282984
epiforecasts-EpiNow2,inc death,CZ,3,0.04253732666150414
IEM_Health-CovidProject,inc death,CZ,4,0.025708674234839506
ILM-EKF,inc death,CZ,4,0.049581014595761905
Karlen-pypm,inc death,CZ,4,0.26030032662775004
LANL-GrowthRate,inc death,CZ,4,0.1096001375274737
MUNI-ARIMA,inc death,CZ,4,0.20824026130220002
MUNI_DMS-SEIAR,inc death,CZ,4,0.07437152189364286
RobertWalraven-ESG,inc death,CZ,4,0.0293296142679155
UMass-MechBayes,inc death,CZ,4,0.1601848163863077
USC-SIkJalpha,inc death,CZ,4,0.030623567838558824
epiforecasts-EpiNow2,inc death,CZ,4,0.052060065325550006
CovidMetrics-epiBATS,inc case,DE,1,0.13817527801803164
FIAS_FZJ-Epi1Ger,inc case,DE,1,0.04377830590670309
HZI-AgeExtendedSEIR,inc case,DE,1,0.09023691625667372
IEM_Health-CovidProject,inc case,DE,1,0.044216088965770124
ILM-EKF,inc case,DE,1,0.05742349216333782
ITWW-county_repro,inc case,DE,1,0.042515470159394345
Karlen-pypm,inc case,DE,1,0.055270111207212654
LANL-GrowthRate,inc case,DE,1,0.04511845812833686
MUNI-ARIMA,inc case,DE,1,0.11054022241442531
RobertWalraven-ESG,inc case,DE,1,0.102828113873884
UNIPV-BayesINGARCHX,inc case,DE,1,0.05596973286806344
USC-SIkJalpha,inc case,DE,1,0.03779152903057276
epiforecasts-EpiExpert,inc case,DE,1,0.06502366024377959
epiforecasts-EpiNow2,inc case,DE,1,0.04511845812833686
itwm-dSEIR,inc case,DE,1,0.06599416263547779
CovidMetrics-epiBATS,inc case,DE,2,0.12114444014663636
FIAS_FZJ-Epi1Ger,inc case,DE,2,0.04704638452296558
HZI-AgeExtendedSEIR,inc case,DE,2,0.07815770332041057
IEM_Health-CovidProject,inc case,DE,2,0.047507623586916216
ILM-EKF,inc case,DE,2,0.05700914830429947
ITWW-county_repro,inc case,DE,2,0.0375641674873291
Karlen-pypm,inc case,DE,2,0.05634625123099366
LANL-GrowthRate,inc case,DE,2,0.05768782864125541
MUNI-ARIMA,inc case,DE,2,0.12425070784270395
RobertWalraven-ESG,inc case,DE,2,0.1053429914318577
UNIPV-BayesINGARCHX,inc case,DE,2,0.05047685006109849
USC-SIkJalpha,inc case,DE,2,0.043265871480941555
epiforecasts-EpiExpert,inc case,DE,2,0.0637602316561244
epiforecasts-EpiNow2,inc case,DE,2,0.047507623586916216
itwm-dSEIR,inc case,DE,2,0.06293217669955135
CovidMetrics-epiBATS,inc case,DE,3,0.12497397798880572
FIAS_FZJ-Epi1Ger,inc case,DE,3,0.04503566774371377
HZI-AgeExtendedSEIR,inc case,DE,3,0.06755350161557067
IEM_Health-CovidProject,inc case,DE,3,0.04385051859256341
ILM-EKF,inc case,DE,3,0.05049453656113363
ITWW-county_repro,inc case,DE,3,0.03332639413034819
Karlen-pypm,inc case,DE,3,0.04760913447192599
LANL-GrowthRate,inc case,DE,3,0.060962916092100354
MUNI-ARIMA,inc case,DE,3,0.142827403415778
RobertWalraven-ESG,inc case,DE,3,0.10636083233089849
UNIPV-BayesINGARCHX,inc case,DE,3,0.05812743162270034
USC-SIkJalpha,inc case,DE,3,0.047159991693888945
epiforecasts-EpiExpert,inc case,DE,3,0.07040787492327083
epiforecasts-EpiNow2,inc case,DE,3,0.04385051859256341
itwm-dSEIR,inc case,DE,3,0.05745930022473826
CovidMetrics-epiBATS,inc case,DE,4,0.14726066134548418
FIAS_FZJ-Epi1Ger,inc case,DE,4,0.04429792251856028
HZI-AgeExtendedSEIR,inc case,DE,4,0.07567561763587381
IEM_Health-CovidProject,inc case,DE,4,0.04429792251856028
ILM-EKF,inc case,DE,4,0.04466102024412225
ITWW-county_repro,inc case,DE,4,0.03043935457979282
Karlen-pypm,inc case,DE,4,0.040661525893902345
LANL-GrowthRate,inc case,DE,4,0.06644688377784043
MUNI-ARIMA,inc case,DE,4,0.15135123527174763
RobertWalraven-ESG,inc case,DE,4,0.11844879282136771
USC-SIkJalpha,inc case,DE,4,0.05140230631870674
epiforecasts-EpiExpert,inc case,DE,4,0.08513506984035805
epiforecasts-EpiNow2,inc case,DE,4,0.04256753492017903
itwm-dSEIR,inc case,DE,4,0.05735415231350437
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.030367265110263178
HZI-AgeExtendedSEIR,inc death,DE,1,0.17271382031462185
IEM_Health-CovidProject,inc death,DE,1,0.05117446527840647
ILM-EKF,inc death,DE,1,0.05817728684281998
ITWW-county_repro,inc death,DE,1,0.04764519181093017
Karlen-pypm,inc death,DE,1,0.07177717207880388
LANL-GrowthRate,inc death,DE,1,0.06352692241457354
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.060734530220526356
MUNI-ARIMA,inc death,DE,1,0.08635691015731092
RobertWalraven-ESG,inc death,DE,1,0.0628050255689534
UMass-MechBayes,inc death,DE,1,0.06352692241457354
USC-SIkJalpha,inc death,DE,1,0.06140935833408777
epiforecasts-EpiExpert,inc death,DE,1,0.07085695192394742
epiforecasts-EpiNow2,inc death,DE,1,0.036123151961228096
itwm-dSEIR,inc death,DE,1,0.0628050255689534
FIAS_FZJ-Epi1Ger,inc death,DE,2,0.029438507299560494
HZI-AgeExtendedSEIR,inc death,DE,2,0.15117071315990524
IEM_Health-CovidProject,inc death,DE,2,0.049498375105455704
ILM-EKF,inc death,DE,2,0.054836435165847984
ITWW-county_repro,inc death,DE,2,0.07558535657995262
Karlen-pypm,inc death,DE,2,0.06503856263856389
LANL-GrowthRate,inc death,DE,2,0.06738935405923488
MIT_CovidAnalytics-DELPHI,inc death,DE,2,0.05649814532238884
MUNI-ARIMA,inc death,DE,2,0.08106255633212311
RobertWalraven-ESG,inc death,DE,2,0.05326967987539518
UMass-MechBayes,inc death,DE,2,0.08225465274877197
USC-SIkJalpha,inc death,DE,2,0.06014318695609133
epiforecasts-EpiExpert,inc death,DE,2,0.07080147325210752
epiforecasts-EpiNow2,inc death,DE,2,0.03309654666814494
itwm-dSEIR,inc death,DE,2,0.06991645483645618
FIAS_FZJ-Epi1Ger,inc death,DE,3,0.029096465683225072
HZI-AgeExtendedSEIR,inc death,DE,3,0.1302413225820551
IEM_Health-CovidProject,inc death,DE,3,0.04840827918979039
ILM-EKF,inc death,DE,3,0.045584462903719286
ITWW-county_repro,inc death,DE,3,0.07012994292879889
Karlen-pypm,inc death,DE,3,0.05362877988672856
LANL-GrowthRate,inc death,DE,3,0.06360622730751528
MIT_CovidAnalytics-DELPHI,inc death,DE,3,0.08164381415591512
MUNI-ARIMA,inc death,DE,3,0.08547086794447366
RobertWalraven-ESG,inc death,DE,3,0.049728504985875575
UMass-MechBayes,inc death,DE,3,0.09945700997175115
USC-SIkJalpha,inc death,DE,3,0.06360622730751528
epiforecasts-EpiExpert,inc death,DE,3,0.08164381415591512
epiforecasts-EpiNow2,inc death,DE,3,0.030221743361581847
itwm-dSEIR,inc death,DE,3,0.06753253763513967
FIAS_FZJ-Epi1Ger,inc death,DE,4,0.0315119633869275
HZI-AgeExtendedSEIR,inc death,DE,4,0.11596402526389321
IEM_Health-CovidProject,inc death,DE,4,0.047139847668249274
ILM-EKF,inc death,DE,4,0.04201595118257001
ITWW-county_repro,inc death,DE,4,0.053687048733283886
Karlen-pypm,inc death,DE,4,0.04294963898662711
LANL-GrowthRate,inc death,DE,4,0.06985784654451399
MIT_CovidAnalytics-DELPHI,inc death,DE,4,0.09203494068562952
MUNI-ARIMA,inc death,DE,4,0.08785153429082819
RobertWalraven-ESG,inc death,DE,4,0.05041914141908401
UMass-MechBayes,inc death,DE,4,0.11596402526389321
USC-SIkJalpha,inc death,DE,4,0.06588865071812115
epiforecasts-EpiExpert,inc death,DE,4,0.09505247972450263
epiforecasts-EpiNow2,inc death,DE,4,0.02988763537729207
itwm-dSEIR,inc death,DE,4,0.05977527075458414
IEM_Health-CovidProject,inc case,DK,1,0.1254563787994372
ILM-EKF,inc case,DK,1,0.10766778777563638
Karlen-pypm,inc case,DK,1,0.10305345401382339
LANL-GrowthRate,inc case,DK,1,0.14144591727387523
MUNI-ARIMA,inc case,DK,1,0.18496773797352914
RobertWalraven-ESG,inc case,DK,1,0.12123935766332164
USC-SIkJalpha,inc case,DK,1,0.10687024860692795
epiforecasts-EpiNow2,inc case,DK,1,0.10929911789344905
IEM_Health-CovidProject,inc case,DK,2,0.13856330466666036
ILM-EKF,inc case,DK,2,0.11431472634999479
Karlen-pypm,inc case,DK,2,0.07883774231034124
LANL-GrowthRate,inc case,DK,2,0.15115996872726584
MUNI-ARIMA,inc case,DK,2,0.18663628791835885
RobertWalraven-ESG,inc case,DK,2,0.11724587317948183
USC-SIkJalpha,inc case,DK,2,0.12358348794594032
epiforecasts-EpiNow2,inc case,DK,2,0.08965860890195669
IEM_Health-CovidProject,inc case,DK,3,0.1600186222494638
ILM-EKF,inc case,DK,3,0.1103576705168716
Karlen-pypm,inc case,DK,3,0.059581401901396096
LANL-GrowthRate,inc case,DK,3,0.17922085691939946
MUNI-ARIMA,inc case,DK,3,0.18066618641068494
RobertWalraven-ESG,inc case,DK,3,0.11201303557462466
USC-SIkJalpha,inc case,DK,3,0.1265684017792369
epiforecasts-EpiNow2,inc case,DK,3,0.07157382464832246
IEM_Health-CovidProject,inc case,DK,4,0.17418193186897293
ILM-EKF,inc case,DK,4,0.09443598715787689
Karlen-pypm,inc case,DK,4,0.044619659966435195
LANL-GrowthRate,inc case,DK,4,0.21184289011091303
MUNI-ARIMA,inc case,DK,4,0.182283417072181
RobertWalraven-ESG,inc case,DK,4,0.10786495780876765
USC-SIkJalpha,inc case,DK,4,0.12642236990489972
epiforecasts-EpiNow2,inc case,DK,4,0.05834878610995371
IEM_Health-CovidProject,inc death,DK,1,0.13519385425043595
ILM-EKF,inc death,DK,1,0.07681468991502043
Karlen-pypm,inc death,DK,1,0.12517949467632958
LANL-GrowthRate,inc death,DK,1,0.16288416174751322
MUNI-ARIMA,inc death,DK,1,0.1155503027781504
RobertWalraven-ESG,inc death,DK,1,0.10562019863315308
UMass-MechBayes,inc death,DK,1,0.1155503027781504
USC-SIkJalpha,inc death,DK,1,0.0901292361669573
epiforecasts-EpiNow2,inc death,DK,1,0.07307775905428969
IEM_Health-CovidProject,inc death,DK,2,0.12214477725728279
ILM-EKF,inc death,DK,2,0.07328686635436968
Karlen-pypm,inc death,DK,2,0.16426366596669068
LANL-GrowthRate,inc death,DK,2,0.1253591135008955
MUNI-ARIMA,inc death,DK,2,0.11909115782585072
RobertWalraven-ESG,inc death,DK,2,0.09924263152154228
UMass-MechBayes,inc death,DK,2,0.14010724450100084
USC-SIkJalpha,inc death,DK,2,0.0898801191138496
epiforecasts-EpiNow2,inc death,DK,2,0.06662442395851789
IEM_Health-CovidProject,inc death,DK,3,0.10113710752293179
ILM-EKF,inc death,DK,3,0.06790634362253992
Karlen-pypm,inc death,DK,3,0.12847146090750794
LANL-GrowthRate,inc death,DK,3,0.15585062470746866
MUNI-ARIMA,inc death,DK,3,0.1398071780464057
RobertWalraven-ESG,inc death,DK,3,0.08721915694638153
UMass-MechBayes,inc death,DK,3,0.12847146090750794
USC-SIkJalpha,inc death,DK,3,0.09412760502134246
epiforecasts-EpiNow2,inc death,DK,3,0.09700906231791416
IEM_Health-CovidProject,inc death,DK,4,0.0864936305812106
ILM-EKF,inc death,DK,4,0.06221471673385323
Karlen-pypm,inc death,DK,4,0.18997708145515896
LANL-GrowthRate,inc death,DK,4,0.12817730796974583
MUNI-ARIMA,inc death,DK,4,0.1329839570186113
RobertWalraven-ESG,inc death,DK,4,0.10328851030571751
UMass-MechBayes,inc death,DK,4,0.13639380207037052
USC-SIkJalpha,inc death,DK,4,0.10036525058008398
epiforecasts-EpiNow2,inc death,DK,4,0.06010574328524804
IEM_Health-CovidProject,inc case,EE,1,0.07963405017054678
ILM-EKF,inc case,EE,1,0.06004154576350749
Karlen-pypm,inc case,EE,1,0.13754972302185353
LANL-GrowthRate,inc case,EE,1,0.10964108356814413
MUNI-ARIMA,inc case,EE,1,0.26087016435179117
RobertWalraven-ESG,inc case,EE,1,0.18451792112687668
USC-SIkJalpha,inc case,EE,1,0.0641121590356097
epiforecasts-EpiNow2,inc case,EE,1,0.10363335296167046
IEM_Health-CovidProject,inc case,EE,2,0.07370586657084026
ILM-EKF,inc case,EE,2,0.05996409483729377
Karlen-pypm,inc case,EE,2,0.10560840583284574
LANL-GrowthRate,inc case,EE,2,0.10720853319394946
MUNI-ARIMA,inc case,EE,2,0.30764187786089847
RobertWalraven-ESG,inc case,EE,2,0.16081279979092422
USC-SIkJalpha,inc case,EE,2,0.09071491270257262
epiforecasts-EpiNow2,inc case,EE,2,0.09434350921067552
IEM_Health-CovidProject,inc case,EE,3,0.0724434747918805
ILM-EKF,inc case,EE,3,0.06352735481749519
Karlen-pypm,inc case,EE,3,0.079409193521869
LANL-GrowthRate,inc case,EE,3,0.11160210981451858
MUNI-ARIMA,inc case,EE,3,0.2949484330812277
RobertWalraven-ESG,inc case,EE,3,0.17571396013349735
USC-SIkJalpha,inc case,EE,3,0.11160210981451858
epiforecasts-EpiNow2,inc case,EE,3,0.09075336402499312
IEM_Health-CovidProject,inc case,EE,4,0.06546287228272984
ILM-EKF,inc case,EE,4,0.05996598987730977
Karlen-pypm,inc case,EE,4,0.0770151438620351
LANL-GrowthRate,inc case,EE,4,0.10474059565236774
MUNI-ARIMA,inc case,EE,4,0.3273143614136492
RobertWalraven-ESG,inc case,EE,4,0.17456765942061292
USC-SIkJalpha,inc case,EE,4,0.10910478713788306
epiforecasts-EpiNow2,inc case,EE,4,0.0818285903534123
IEM_Health-CovidProject,inc death,EE,1,0.07137827994885544
ILM-EKF,inc death,EE,1,0.05263246905319645
Karlen-pypm,inc death,EE,1,0.400816495097419
LANL-GrowthRate,inc death,EE,1,0.05725949929963129
MUNI-ARIMA,inc death,EE,1,0.1371214325333276
RobertWalraven-ESG,inc death,EE,1,0.061301346309017034
UMass-MechBayes,inc death,EE,1,0.07338893572206265
USC-SIkJalpha,inc death,EE,1,0.07662668288627128
epiforecasts-EpiNow2,inc death,EE,1,0.0694748591502193
IEM_Health-CovidProject,inc death,EE,2,0.05958453142531975
ILM-EKF,inc death,EE,2,0.05390981414671786
Karlen-pypm,inc death,EE,2,0.3773686990270251
LANL-GrowthRate,inc death,EE,2,0.05145936804913978
MUNI-ARIMA,inc death,EE,2,0.11044937532498293
RobertWalraven-ESG,inc death,EE,2,0.05660530485405375
UMass-MechBayes,inc death,EE,2,0.15094747961081
USC-SIkJalpha,inc death,EE,2,0.08086472122007679
epiforecasts-EpiNow2,inc death,EE,2,0.05881070634187403
IEM_Health-CovidProject,inc death,EE,3,0.055443149078145154
ILM-EKF,inc death,EE,3,0.0645570913923608
Karlen-pypm,inc death,EE,3,0.33661911940302414
LANL-GrowthRate,inc death,EE,3,0.060418816303106894
MUNI-ARIMA,inc death,EE,3,0.11781669179105844
RobertWalraven-ESG,inc death,EE,3,0.05067384593163804
UMass-MechBayes,inc death,EE,3,0.14280811126188903
USC-SIkJalpha,inc death,EE,3,0.10710608344641678
epiforecasts-EpiNow2,inc death,EE,3,0.0645570913923608
IEM_Health-CovidProject,inc death,EE,4,0.03853578899771563
ILM-EKF,inc death,EE,4,0.043705224107165284
Karlen-pypm,inc death,EE,4,0.39820315297639486
LANL-GrowthRate,inc death,EE,4,0.055997318387305525
MUNI-ARIMA,inc death,EE,4,0.1156073669931469
RobertWalraven-ESG,inc death,EE,4,0.053489975772948554
UMass-MechBayes,inc death,EE,4,0.14932618236614809
USC-SIkJalpha,inc death,EE,4,0.08334484597180358
epiforecasts-EpiNow2,inc death,EE,4,0.06179014442737162
IEM_Health-CovidProject,inc case,ES,1,0.14355087324253607
ILM-EKF,inc case,ES,1,0.10266062450072276
Karlen-pypm,inc case,ES,1,0.07117228169167754
LANL-GrowthRate,inc case,ES,1,0.12013477335190961
MUNI-ARIMA,inc case,ES,1,0.10143115594382789
RobertWalraven-ESG,inc case,ES,1,0.11763196557374482
UB-BSLCoV,inc case,ES,1,0.09964119436834856
USC-SIkJalpha,inc case,ES,1,0.12013477335190961
epiforecasts-EpiNow2,inc case,ES,1,0.12364235797532304
IEM_Health-CovidProject,inc case,ES,2,0.14297513292228906
ILM-EKF,inc case,ES,2,0.07803821996156815
Karlen-pypm,inc case,ES,2,0.04909171230665063
LANL-GrowthRate,inc case,ES,2,0.15184180783219844
MUNI-ARIMA,inc case,ES,2,0.12476174019333504
RobertWalraven-ESG,inc case,ES,2,0.12166206962952547
UB-BSLCoV,inc case,ES,2,0.06238087009666752
USC-SIkJalpha,inc case,ES,2,0.13416159733118904
epiforecasts-EpiNow2,inc case,ES,2,0.13508684972657659
IEM_Health-CovidProject,inc case,ES,3,0.13959536472209436
ILM-EKF,inc case,ES,3,0.06137382414505872
Karlen-pypm,inc case,ES,3,0.03140895706247123
LANL-GrowthRate,inc case,ES,3,0.16817394332661761
MUNI-ARIMA,inc case,ES,3,0.13432761510993985
RobertWalraven-ESG,inc case,ES,3,0.12345717226867306
UB-BSLCoV,inc case,ES,3,0.03813944786157221
USC-SIkJalpha,inc case,ES,3,0.17086472641984352
epiforecasts-EpiNow2,inc case,ES,3,0.1326589490837294
IEM_Health-CovidProject,inc case,ES,4,0.14627389978008204
ILM-EKF,inc case,ES,4,0.04371719937036287
Karlen-pypm,inc case,ES,4,0.020188845542563408
LANL-GrowthRate,inc case,ES,4,0.19381291720860874
MUNI-ARIMA,inc case,ES,4,0.15201013114400685
RobertWalraven-ESG,inc case,ES,4,0.12050544075146657
UB-BSLCoV,inc case,ES,4,0.020952747806336082
USC-SIkJalpha,inc case,ES,4,0.16732050406498597
epiforecasts-EpiNow2,inc case,ES,4,0.13521831433158749
IEM_Health-CovidProject,inc death,ES,1,0.09441908576265733
ILM-EKF,inc death,ES,1,0.05253392741681685
Karlen-pypm,inc death,ES,1,0.10917206791307253
LANL-GrowthRate,inc death,ES,1,0.09193437297942951
MUNI-ARIMA,inc death,ES,1,0.19408367628990672
RobertWalraven-ESG,inc death,ES,1,0.08957708136457232
UB-BSLCoV,inc death,ES,1,0.13700024208699296
UMass-MechBayes,inc death,ES,1,0.0822001452521958
USC-SIkJalpha,inc death,ES,1,0.06783507132462759
epiforecasts-EpiNow2,inc death,ES,1,0.0812443296097284
IEM_Health-CovidProject,inc death,ES,2,0.09983285002351984
ILM-EKF,inc death,ES,2,0.04457944875264093
Karlen-pypm,inc death,ES,2,0.09205366690480399
LANL-GrowthRate,inc death,ES,2,0.10904819002569088
MUNI-ARIMA,inc death,ES,2,0.161093917083407
RobertWalraven-ESG,inc death,ES,2,0.09983285002351984
UB-BSLCoV,inc death,ES,2,0.10579302017417772
UMass-MechBayes,inc death,ES,2,0.09844628266208205
USC-SIkJalpha,inc death,ES,2,0.09844628266208205
epiforecasts-EpiNow2,inc death,ES,2,0.09087349168807574
IEM_Health-CovidProject,inc death,ES,3,0.12804864430440774
ILM-EKF,inc death,ES,3,0.0566369003654111
Karlen-pypm,inc death,ES,3,0.07551586715388148
LANL-GrowthRate,inc death,ES,3,0.10907847477782878
MUNI-ARIMA,inc death,ES,3,0.17324228347066925
RobertWalraven-ESG,inc death,ES,3,0.10645007779523052
UB-BSLCoV,inc death,ES,3,0.08414625197146793
UMass-MechBayes,inc death,ES,3,0.08747877680202111
USC-SIkJalpha,inc death,ES,3,0.08924602481822357
epiforecasts-EpiNow2,inc death,ES,3,0.09015669854085849
IEM_Health-CovidProject,inc death,ES,4,0.10500014100408485
ILM-EKF,inc death,ES,4,0.038908681691869
Karlen-pypm,inc death,ES,4,0.04760875958570306
LANL-GrowthRate,inc death,ES,4,0.15330020586596388
MUNI-ARIMA,inc death,ES,4,0.15029431947643518
RobertWalraven-ESG,inc death,ES,4,0.12565590644751137
UB-BSLCoV,inc death,ES,4,0.08912802666625808
UMass-MechBayes,inc death,ES,4,0.07097231753053883
USC-SIkJalpha,inc death,ES,4,0.12565590644751137
epiforecasts-EpiNow2,inc death,ES,4,0.09347573528412431
IEM_Health-CovidProject,inc case,FI,1,0.16488812325378016
ILM-EKF,inc case,FI,1,0.1094257545229632
Karlen-pypm,inc case,FI,1,0.07080489998544678
LANL-GrowthRate,inc case,FI,1,0.16717823607674934
MUNI-ARIMA,inc case,FI,1,0.17444685503660803
RobertWalraven-ESG,inc case,FI,1,0.09050250374079663
USC-SIkJalpha,inc case,FI,1,0.09866256555349141
epiforecasts-EpiNow2,inc case,FI,1,0.12409106183016447
IEM_Health-CovidProject,inc case,FI,2,0.15153940207527836
ILM-EKF,inc case,FI,2,0.09643416495699532
Karlen-pypm,inc case,FI,2,0.06494545803226215
LANL-GrowthRate,inc case,FI,2,0.15153940207527836
MUNI-ARIMA,inc case,FI,2,0.21215516290538972
RobertWalraven-ESG,inc case,FI,2,0.0986768199559952
USC-SIkJalpha,inc case,FI,2,0.12603277004280575
epiforecasts-EpiNow2,inc case,FI,2,0.0986768199559952
IEM_Health-CovidProject,inc case,FI,3,0.15542231972186224
ILM-EKF,inc case,FI,3,0.10846017994978875
Karlen-pypm,inc case,FI,3,0.08062013375946862
LANL-GrowthRate,inc case,FI,3,0.14636859235942365
MUNI-ARIMA,inc case,FI,3,0.19328160273103376
RobertWalraven-ESG,inc case,FI,3,0.11004354024102653
USC-SIkJalpha,inc case,FI,3,0.12158036300823094
epiforecasts-EpiNow2,inc case,FI,3,0.08422326822916555
IEM_Health-CovidProject,inc case,FI,4,0.15937300914512662
ILM-EKF,inc case,FI,4,0.13051018071726905
LANL-GrowthRate,inc case,FI,4,0.17822358011928138
MUNI-ARIMA,inc case,FI,4,0.1973189637034901
RobertWalraven-ESG,inc case,FI,4,0.11590764301463757
USC-SIkJalpha,inc case,FI,4,0.13366768508946106
epiforecasts-EpiNow2,inc case,FI,4,0.08499893821073422
IEM_Health-CovidProject,inc death,FI,1,0.1062091332242673
ILM-EKF,inc death,FI,1,0.09981099266858856
Karlen-pypm,inc death,FI,1,0.12944238111707576
LANL-GrowthRate,inc death,FI,1,0.11834731987846928
MUNI-ARIMA,inc death,FI,1,0.113483731390313
RobertWalraven-ESG,inc death,FI,1,0.07742348029432569
UMass-MechBayes,inc death,FI,1,0.1404120744320822
USC-SIkJalpha,inc death,FI,1,0.09981099266858856
epiforecasts-EpiNow2,inc death,FI,1,0.11505989432628957
IEM_Health-CovidProject,inc death,FI,2,0.0958709603791165
ILM-EKF,inc death,FI,2,0.0958709603791165
Karlen-pypm,inc death,FI,2,0.14749378519864073
LANL-GrowthRate,inc death,FI,2,0.09203612196395183
MUNI-ARIMA,inc death,FI,2,0.1307331277897043
RobertWalraven-ESG,inc death,FI,2,0.08650011462777427
UMass-MechBayes,inc death,FI,2,0.13695851482730925
USC-SIkJalpha,inc death,FI,2,0.11620722470195939
epiforecasts-EpiNow2,inc death,FI,2,0.09832919013242718
IEM_Health-CovidProject,inc death,FI,3,0.12980946969029886
ILM-EKF,inc death,FI,3,0.09527300527728355
Karlen-pypm,inc death,FI,3,0.12980946969029886
LANL-GrowthRate,inc death,FI,3,0.08241871091447546
MUNI-ARIMA,inc death,FI,3,0.1193650296002748
RobertWalraven-ESG,inc death,FI,3,0.10384757575223909
UMass-MechBayes,inc death,FI,3,0.12980946969029886
USC-SIkJalpha,inc death,FI,3,0.1193650296002748
epiforecasts-EpiNow2,inc death,FI,3,0.09030223978455573
IEM_Health-CovidProject,inc death,FI,4,0.12052855308038309
ILM-EKF,inc death,FI,4,0.09541843785530328
LANL-GrowthRate,inc death,FI,4,0.10904964326320374
MUNI-ARIMA,inc death,FI,4,0.1761571160405599
RobertWalraven-ESG,inc death,FI,4,0.11336844101620192
UMass-MechBayes,inc death,FI,4,0.1331420063097255
USC-SIkJalpha,inc death,FI,4,0.16357446489480562
epiforecasts-EpiNow2,inc death,FI,4,0.08876133753981699
IEM_Health-CovidProject,inc case,FR,1,0.1087719896519269
ILM-EKF,inc case,FR,1,0.1040012883514038
Karlen-pypm,inc case,FR,1,0.10585845421482172
LANL-GrowthRate,inc case,FR,1,0.11738759279267359
MUNI-ARIMA,inc case,FR,1,0.2195582754085191
RobertWalraven-ESG,inc case,FR,1,0.13627755025356358
USC-SIkJalpha,inc case,FR,1,0.11623673403980424
epiforecasts-EpiNow2,inc case,FR,1,0.09190811528728707
IEM_Health-CovidProject,inc case,FR,2,0.12166969587283917
ILM-EKF,inc case,FR,2,0.08763115000365201
Karlen-pypm,inc case,FR,2,0.044884247562846154
LANL-GrowthRate,inc case,FR,2,0.14293236117100522
MUNI-ARIMA,inc case,FR,2,0.23745214839699258
RobertWalraven-ESG,inc case,FR,2,0.1566173744746121
USC-SIkJalpha,inc case,FR,2,0.12371456471103814
epiforecasts-EpiNow2,inc case,FR,2,0.08509845780701468
IEM_Health-CovidProject,inc case,FR,3,0.13108674558371414
ILM-EKF,inc case,FR,3,0.060192893380276905
Karlen-pypm,inc case,FR,3,0.021244550604803614
LANL-GrowthRate,inc case,FR,3,0.16695010050756046
MUNI-ARIMA,inc case,FR,3,0.252810152197163
RobertWalraven-ESG,inc case,FR,3,0.160879187761831
USC-SIkJalpha,inc case,FR,3,0.12375322135525463
epiforecasts-EpiNow2,inc case,FR,3,0.08308314860939629
IEM_Health-CovidProject,inc case,FR,4,0.12524551813368145
ILM-EKF,inc case,FR,4,0.03607615467981042
Karlen-pypm,inc case,FR,4,0.012083760548091838
LANL-GrowthRate,inc case,FR,4,0.1861124989089285
MUNI-ARIMA,inc case,FR,4,0.2520764225728525
RobertWalraven-ESG,inc case,FR,4,0.17316554246309002
USC-SIkJalpha,inc case,FR,4,0.1171413963720903
epiforecasts-EpiNow2,inc case,FR,4,0.09809870632145494
IEM_Health-CovidProject,inc death,FR,1,0.09444603061403464
ILM-EKF,inc death,FR,1,0.10762454651366739
Karlen-pypm,inc death,FR,1,0.25015435135609176
LANL-GrowthRate,inc death,FR,1,0.07777908403508735
MUNI-ARIMA,inc death,FR,1,0.13222444285964852
RobertWalraven-ESG,inc death,FR,1,0.12507717567804588
UMass-MechBayes,inc death,FR,1,0.1285515416691027
USC-SIkJalpha,inc death,FR,1,0.08414282727432178
IEM_Health-CovidProject,inc death,FR,2,0.09655822744814464
ILM-EKF,inc death,FR,2,0.11586987293777357
Karlen-pypm,inc death,FR,2,0.17165907101892378
LANL-GrowthRate,inc death,FR,2,0.1065470095979527
MUNI-ARIMA,inc death,FR,2,0.14713634658764896
RobertWalraven-ESG,inc death,FR,2,0.13835208708987887
UMass-MechBayes,inc death,FR,2,0.12526472750029574
USC-SIkJalpha,inc death,FR,2,0.09861265781938175
IEM_Health-CovidProject,inc death,FR,3,0.100934040436201
ILM-EKF,inc death,FR,3,0.09799421401572912
Karlen-pypm,inc death,FR,3,0.09093156796054143
LANL-GrowthRate,inc death,FR,3,0.12160727763397712
MUNI-ARIMA,inc death,FR,3,0.22429786763600223
RobertWalraven-ESG,inc death,FR,3,0.14216062033267748
UMass-MechBayes,inc death,FR,3,0.11469777322295568
USC-SIkJalpha,inc death,FR,3,0.10737663876191596
IEM_Health-CovidProject,inc death,FR,4,0.10514129815814485
ILM-EKF,inc death,FR,4,0.076466398660469
Karlen-pypm,inc death,FR,4,0.04005382786976947
LANL-GrowthRate,inc death,FR,4,0.12286174166794457
