model,target_variable,location,horizon,weight
FIAS_FZJ-Epi1Ger,inc death,DE,1,0.030528039800319314
IEM_Health-CovidProject,inc death,DE,1,0.07149988269022156
ILM-EKF,inc death,DE,1,0.07149988269022156
ITWW-county_repro,inc death,DE,1,0.05224991427362344
Karlen-pypm,inc death,DE,1,0.09879983789921523
LANL-GrowthRate,inc death,DE,1,0.18113303614856127
MIT_CovidAnalytics-DELPHI,inc death,DE,1,0.0744382340336553
RobertWalraven-ESG,inc death,DE,1,0.07875349397763534
USC-SIkJalpha,inc death,DE,1,0.0724532144594245
epiforecasts-EpiExpert,inc death,DE,1,0.09210154380435319
epiforecasts-EpiNow2,inc death,DE,1,0.03354315484232616
itwm-dSEIR,inc death,DE,1,0.14299976538044312
IEM_Health-CovidProject,inc case,DK,1,0.14493894000659166
ILM-EKF,inc case,DK,1,0.1841932362583769
LANL-GrowthRate,inc case,DK,1,0.15113291180174518
USC-SIkJalpha,inc case,DK,1,0.22964351533511926
epiforecasts-EpiExpert,inc case,DK,1,0.15511009369126477
epiforecasts-EpiNow2,inc case,DK,1,0.13498130290690216
IEM_Health-CovidProject,inc death,DK,1,0.1845949056597592
ILM-EKF,inc death,DK,1,0.07994267567942327
LANL-GrowthRate,inc death,DK,1,0.40610879245147025
RobertWalraven-ESG,inc death,DK,1,0.09488523188118463
USC-SIkJalpha,inc death,DK,1,0.08905894571304172
epiforecasts-EpiExpert,inc death,DK,1,0.1153718160373495
epiforecasts-EpiNow2,inc death,DK,1,0.030037632577771468
IEM_Health-CovidProject,inc case,EE,1,0.1157826579080025
ILM-EKF,inc case,EE,1,0.15814216689873511
LANL-GrowthRate,inc case,EE,1,0.21979080823214037
USC-SIkJalpha,inc case,EE,1,0.05006817639264973
epiforecasts-EpiExpert,inc case,EE,1,0.3929593238089782
epiforecasts-EpiNow2,inc case,EE,1,0.06325686675949406
IEM_Health-CovidProject,inc death,EE,1,0.11272066841940188
ILM-EKF,inc death,EE,1,0.06388728438102909
LANL-GrowthRate,inc death,EE,1,0.06906125459498567
RobertWalraven-ESG,inc death,EE,1,0.3017445585380912
USC-SIkJalpha,inc death,EE,1,0.1520418318215188
epiforecasts-EpiExpert,inc death,EE,1,0.23074583888206976
epiforecasts-EpiNow2,inc death,EE,1,0.06979856336290366
IEM_Health-CovidProject,inc case,ES,1,0.09307944150196638
ILM-EKF,inc case,ES,1,0.14520392874306756
LANL-GrowthRate,inc case,ES,1,0.1728618199322233
UNIPV-BayesINGARCHX,inc case,ES,1,0.030000811723774293
USC-SIkJalpha,inc case,ES,1,0.18150491092883447
epiforecasts-EpiExpert,inc case,ES,1,0.09811076266423484
epiforecasts-EpiNow2,inc case,ES,1,0.27923832450589914
IEM_Health-CovidProject,inc death,ES,1,0.03747836507059828
ILM-EKF,inc death,ES,1,0.1480395420288632
LANL-GrowthRate,inc death,ES,1,0.3289767600641405
RobertWalraven-ESG,inc death,ES,1,0.1480395420288632
USC-SIkJalpha,inc death,ES,1,0.12873003654683757
epiforecasts-EpiExpert,inc death,ES,1,0.023686326724618116
epiforecasts-EpiNow2,inc death,ES,1,0.18504942753607903
IEM_Health-CovidProject,inc case,FI,1,0.16240572981943793
ILM-EKF,inc case,FI,1,0.13016341581116717
LANL-GrowthRate,inc case,FI,1,0.18798822531311932
USC-SIkJalpha,inc case,FI,1,0.1363457603362162
epiforecasts-EpiExpert,inc case,FI,1,0.28706310081597947
epiforecasts-EpiNow2,inc case,FI,1,0.09603376790407994
IEM_Health-CovidProject,inc death,FI,1,0.10256481739234771
ILM-EKF,inc death,FI,1,0.07797736116815476
LANL-GrowthRate,inc death,FI,1,0.12241607237151178
RobertWalraven-ESG,inc death,FI,1,0.1807094401674698
USC-SIkJalpha,inc death,FI,1,0.34499074941062413
epiforecasts-EpiExpert,inc death,FI,1,0.06187334092690541
epiforecasts-EpiNow2,inc death,FI,1,0.1094682185629865
IEM_Health-CovidProject,inc case,FR,1,0.07347715161704771
ILM-EKF,inc case,FR,1,0.13788304994804013
LANL-GrowthRate,inc case,FR,1,0.07396375527014074
UNIPV-BayesINGARCHX,inc case,FR,1,0.1431862441768109
USC-SIkJalpha,inc case,FR,1,0.2724030986778354
epiforecasts-EpiExpert,inc case,FR,1,0.12986659355571223
epiforecasts-EpiNow2,inc case,FR,1,0.1692201067544129
IEM_Health-CovidProject,inc death,FR,1,0.11602613924865203
ILM-EKF,inc death,FR,1,0.12233190768607875
LANL-GrowthRate,inc death,FR,1,0.29617198702945385
RobertWalraven-ESG,inc death,FR,1,0.25578489788907377
USC-SIkJalpha,inc death,FR,1,0.06358494636790535
epiforecasts-EpiExpert,inc death,FR,1,0.09301269014148138
epiforecasts-EpiNow2,inc death,FR,1,0.05308743163735492
IEM_Health-CovidProject,inc case,GB,1,0.14535354848914425
ILM-EKF,inc case,GB,1,0.0793388118836579
LANL-GrowthRate,inc case,GB,1,0.10462260907735108
USC-SIkJalpha,inc case,GB,1,0.40513435855484886
epiforecasts-EpiExpert,inc case,GB,1,0.18486713448619319
epiforecasts-EpiNow2,inc case,GB,1,0.08068353750880465
IEM_Health-CovidProject,inc death,GB,1,0.07845474651972707
ILM-EKF,inc death,GB,1,0.17783075877804805
LANL-GrowthRate,inc death,GB,1,0.41037867410318773
RobertWalraven-ESG,inc death,GB,1,0.140392704298459
USC-SIkJalpha,inc death,GB,1,0.045597630455909754
epiforecasts-EpiExpert,inc death,GB,1,0.07113230351121921
epiforecasts-EpiNow2,inc death,GB,1,0.07621318233344916
IEM_Health-CovidProject,inc case,GR,1,0.19599037007730602
ILM-EKF,inc case,GR,1,0.16583800545002814
LANL-GrowthRate,inc case,GR,1,0.18746904963916225
USC-SIkJalpha,inc case,GR,1,0.0385842339302079
epiforecasts-EpiExpert,inc case,GR,1,0.3193917142000542
epiforecasts-EpiNow2,inc case,GR,1,0.09272662670324154
IEM_Health-CovidProject,inc death,GR,1,0.12072018027886261
ILM-EKF,inc death,GR,1,0.07916077395335253
LANL-GrowthRate,inc death,GR,1,0.37144670855034645
RobertWalraven-ESG,inc death,GR,1,0.060360090139431305
USC-SIkJalpha,inc death,GR,1,0.0804801201859084
epiforecasts-EpiExpert,inc death,GR,1,0.07788398727668555
epiforecasts-EpiNow2,inc death,GR,1,0.20994813961541323
IEM_Health-CovidProject,inc case,HR,1,0.06670421359693343
ILM-EKF,inc case,HR,1,0.09752964563794055
LANL-GrowthRate,inc case,HR,1,0.13842917445385108
USC-SIkJalpha,inc case,HR,1,0.12260869737341096
epiforecasts-EpiExpert,inc case,HR,1,0.3065217434335274
epiforecasts-EpiNow2,inc case,HR,1,0.2682065255043365
IEM_Health-CovidProject,inc death,HR,1,0.09219150607046885
ILM-EKF,inc death,HR,1,0.10592215591075145
LANL-GrowthRate,inc death,HR,1,0.06528972233187302
RobertWalraven-ESG,inc death,HR,1,0.07241223749535008
USC-SIkJalpha,inc death,HR,1,0.21412220764754053
epiforecasts-EpiExpert,inc death,HR,1,0.2489170663902659
epiforecasts-EpiNow2,inc death,HR,1,0.20114510415375023
IEM_Health-CovidProject,inc case,HU,1,0.2928556777415452
ILM-EKF,inc case,HU,1,0.1242418026782313
LANL-GrowthRate,inc case,HU,1,0.2562487180238521
USC-SIkJalpha,inc case,HU,1,0.03867905177718522
epiforecasts-EpiExpert,inc case,HU,1,0.17083247868256807
epiforecasts-EpiNow2,inc case,HU,1,0.1171422710966181
IEM_Health-CovidProject,inc death,HU,1,0.12898760600280093
ILM-EKF,inc death,HU,1,0.06226987875997287
LANL-GrowthRate,inc death,HU,1,0.32833208800712965
RobertWalraven-ESG,inc death,HU,1,0.08702778236333558
USC-SIkJalpha,inc death,HU,1,0.11465564978026749
epiforecasts-EpiExpert,inc death,HU,1,0.23300986890828557
epiforecasts-EpiNow2,inc death,HU,1,0.04571712617820792
IEM_Health-CovidProject,inc case,IE,1,0.1366972361139572
ILM-EKF,inc case,IE,1,0.10190157601222266
LANL-GrowthRate,inc case,IE,1,0.14011466701680617
USC-SIkJalpha,inc case,IE,1,0.23352444502801023
epiforecasts-EpiExpert,inc case,IE,1,0.3233415392695526
epiforecasts-EpiNow2,inc case,IE,1,0.06442053655945111
IEM_Health-CovidProject,inc death,IE,1,0.0826814939018689
ILM-EKF,inc death,IE,1,0.0913678765296917
LANL-GrowthRate,inc death,IE,1,0.14584810104429047
RobertWalraven-ESG,inc death,IE,1,0.15550691568298522
USC-SIkJalpha,inc death,IE,1,0.252489723313234
epiforecasts-EpiExpert,inc death,IE,1,0.07478198811506613
epiforecasts-EpiNow2,inc death,IE,1,0.19732390141286357
IEM_Health-CovidProject,inc case,IS,1,0.07864410551098194
ILM-EKF,inc case,IS,1,0.09216106114568198
LANL-GrowthRate,inc case,IS,1,0.3024773288883921
USC-SIkJalpha,inc case,IS,1,0.14386116861764991
epiforecasts-EpiExpert,inc case,IS,1,0.28772233723529983
epiforecasts-EpiNow2,inc case,IS,1,0.09513399860199431
ILM-EKF,inc death,IS,1,NA
USC-SIkJalpha,inc death,IS,1,NA
epiforecasts-EpiExpert,inc death,IS,1,NA
IEM_Health-CovidProject,inc case,IT,1,0.19724877003722915
ILM-EKF,inc case,IT,1,0.09648037664864469
LANL-GrowthRate,inc case,IT,1,0.21649255247988564
UNIPV-BayesINGARCHX,inc case,IT,1,0.19724877003722915
USC-SIkJalpha,inc case,IT,1,0.06250841303996699
epiforecasts-EpiExpert,inc case,IT,1,0.13248051718918374
epiforecasts-EpiNow2,inc case,IT,1,0.09754060056786056
IEM_Health-CovidProject,inc death,IT,1,0.0508852410247914
ILM-EKF,inc death,IT,1,0.10605555497798627
LANL-GrowthRate,inc death,IT,1,0.25188194307271744
RobertWalraven-ESG,inc death,IT,1,0.06069444411390782
USC-SIkJalpha,inc death,IT,1,0.05628646772574691
epiforecasts-EpiExpert,inc death,IT,1,0.23988756483115944
epiforecasts-EpiNow2,inc death,IT,1,0.23430878425369064
IEM_Health-CovidProject,inc case,LI,1,0.23965928817253374
ILM-EKF,inc case,LI,1,0.1480248544595061
LANL-GrowthRate,inc case,LI,1,0.2875911458070405
USC-SIkJalpha,inc case,LI,1,0.10823322691662814
epiforecasts-EpiExpert,inc case,LI,1,0.10940967503528713
epiforecasts-EpiNow2,inc case,LI,1,0.10708180960900443
IEM_Health-CovidProject,inc death,LI,1,0.08001956638679222
ILM-EKF,inc death,LI,1,0.09365252954898647
LANL-GrowthRate,inc death,LI,1,0.21071819148521956
RobertWalraven-ESG,inc death,LI,1,0.19754830451739333
USC-SIkJalpha,inc death,LI,1,0.08001956638679222
epiforecasts-EpiExpert,inc death,LI,1,0.08001956638679222
epiforecasts-EpiNow2,inc death,LI,1,0.25802227528802396
IEM_Health-CovidProject,inc case,LT,1,0.22411448340299428
ILM-EKF,inc case,LT,1,0.13045469929428025
LANL-GrowthRate,inc case,LT,1,0.1432863090609308
USC-SIkJalpha,inc case,LT,1,0.22411448340299428
epiforecasts-EpiExpert,inc case,LT,1,0.06992371882173423
epiforecasts-EpiNow2,inc case,LT,1,0.20810630601706614
IEM_Health-CovidProject,inc death,LT,1,0.12488052482664604
ILM-EKF,inc death,LT,1,0.07116847113776603
LANL-GrowthRate,inc death,LT,1,0.2647467126324896
RobertWalraven-ESG,inc death,LT,1,0.3483509376743285
USC-SIkJalpha,inc death,LT,1,0.08485471558733641
epiforecasts-EpiExpert,inc death,LT,1,0.04110973798641143
epiforecasts-EpiNow2,inc death,LT,1,0.06488890015502197
IEM_Health-CovidProject,inc case,LU,1,0.13937980424024335
ILM-EKF,inc case,LU,1,0.13769375822120816
LANL-GrowthRate,inc case,LU,1,0.11123143986599228
USC-SIkJalpha,inc case,LU,1,0.09926759313621984
epiforecasts-EpiExpert,inc case,LU,1,0.46146016268729223
epiforecasts-EpiNow2,inc case,LU,1,0.05096724184904421
IEM_Health-CovidProject,inc death,LU,1,0.11655603647544127
ILM-EKF,inc death,LU,1,0.1493727846093034
LANL-GrowthRate,inc death,LU,1,0.12407578076417944
RobertWalraven-ESG,inc death,LU,1,0.10759018751579195
USC-SIkJalpha,inc death,LU,1,0.12610980995703483
epiforecasts-EpiExpert,inc death,LU,1,0.12407578076417944
epiforecasts-EpiNow2,inc death,LU,1,0.25221961991406966
IEM_Health-CovidProject,inc case,LV,1,0.15754215754215753
ILM-EKF,inc case,LV,1,0.15754215754215753
LANL-GrowthRate,inc case,LV,1,0.21483021483021483
USC-SIkJalpha,inc case,LV,1,0.07623007623007623
epiforecasts-EpiExpert,inc case,LV,1,0.23631323631323634
epiforecasts-EpiNow2,inc case,LV,1,0.15754215754215753
IEM_Health-CovidProject,inc death,LV,1,0.06750712328357526
ILM-EKF,inc death,LV,1,0.04936535523478996
LANL-GrowthRate,inc death,LV,1,0.14063984017411515
RobertWalraven-ESG,inc death,LV,1,0.08012714929801218
USC-SIkJalpha,inc death,LV,1,0.15430199607674344
epiforecasts-EpiExpert,inc death,LV,1,0.37503957379764036
epiforecasts-EpiNow2,inc death,LV,1,0.13301896213512368
IEM_Health-CovidProject,inc case,MT,1,0.2935215024857445
ILM-EKF,inc case,MT,1,0.13649353819295934
LANL-GrowthRate,inc case,MT,1,0.3333460279486344
USC-SIkJalpha,inc case,MT,1,0.12307209566192626
epiforecasts-EpiExpert,inc case,MT,1,0.06182279549093965
epiforecasts-EpiNow2,inc case,MT,1,0.051744040219795825
IEM_Health-CovidProject,inc death,MT,1,0.04246603635900314
ILM-EKF,inc death,MT,1,0.04146918104541152
LANL-GrowthRate,inc death,MT,1,0.3154619843811662
RobertWalraven-ESG,inc death,MT,1,0.10270855305433318
USC-SIkJalpha,inc death,MT,1,0.11041169453340817
epiforecasts-EpiExpert,inc death,MT,1,0.22082338906681634
epiforecasts-EpiNow2,inc death,MT,1,0.16665916155986138
IEM_Health-CovidProject,inc case,NL,1,0.32092001504065115
ILM-EKF,inc case,NL,1,0.18761477802376528
LANL-GrowthRate,inc case,NL,1,0.06812827134941198
USC-SIkJalpha,inc case,NL,1,0.10604313540473691
epiforecasts-EpiExpert,inc case,NL,1,0.21394667669376743
epiforecasts-EpiNow2,inc case,NL,1,0.10334712348766732
IEM_Health-CovidProject,inc death,NL,1,0.08633221003145153
ILM-EKF,inc death,NL,1,0.07363629679153219
LANL-GrowthRate,inc death,NL,1,0.1444404283218516
RobertWalraven-ESG,inc death,NL,1,0.3414046487607402
USC-SIkJalpha,inc death,NL,1,0.04149669763942698
epiforecasts-EpiExpert,inc death,NL,1,0.26824650974058156
epiforecasts-EpiNow2,inc death,NL,1,0.044443208714415885
IEM_Health-CovidProject,inc case,NO,1,0.0576999085529521
ILM-EKF,inc case,NO,1,0.06193476422656325
LANL-GrowthRate,inc case,NO,1,0.2596495884882844
USC-SIkJalpha,inc case,NO,1,0.08882749079862362
epiforecasts-EpiExpert,inc case,NO,1,0.22502964335651318
epiforecasts-EpiNow2,inc case,NO,1,0.30685860457706343
IEM_Health-CovidProject,inc death,NO,1,0.16496403805067894
ILM-EKF,inc death,NO,1,0.095033630616152
LANL-GrowthRate,inc death,NO,1,0.12059440023015153
RobertWalraven-ESG,inc death,NO,1,0.11580256975743028
USC-SIkJalpha,inc death,NO,1,0.3238182969142957
epiforecasts-EpiExpert,inc death,NO,1,0.10662309776446323
epiforecasts-EpiNow2,inc death,NO,1,0.07316396666682833
IEM_Health-CovidProject,inc case,Overall,1,0.15421362938566535
ILM-EKF,inc case,Overall,1,0.17793880313730617
LANL-GrowthRate,inc case,Overall,1,0.172627197073506
USC-SIkJalpha,inc case,Overall,1,0.12571763265135763
epiforecasts-EpiExpert,inc case,Overall,1,0.19941417592973973
epiforecasts-EpiNow2,inc case,Overall,1,0.17008856182242502
IEM_Health-CovidProject,inc death,Overall,1,0.09272232512071542
ILM-EKF,inc death,Overall,1,0.15104765866439124
LANL-GrowthRate,inc death,Overall,1,0.2754398481527134
RobertWalraven-ESG,inc death,Overall,1,0.1377199240763567
USC-SIkJalpha,inc death,Overall,1,0.11017593926108538
epiforecasts-EpiExpert,inc death,Overall,1,0.11283078117099106
epiforecasts-EpiNow2,inc death,Overall,1,0.12006352355374687
ICM-agentModel,inc case,PL,1,0.024405624897097068
IEM_Health-CovidProject,inc case,PL,1,0.08567932144725567
ILM-EKF,inc case,PL,1,0.1548818503085006
ITWW-county_repro,inc case,PL,1,0.04238871692653701
LANL-GrowthRate,inc case,PL,1,0.12584150337565675
MIMUW-StochSEIR,inc case,PL,1,0.08389433558377117
MIT_CovidAnalytics-DELPHI,inc case,PL,1,0.03532393077211418
MOCOS-agent1,inc case,PL,1,0.17508383078352244
USC-SIkJalpha,inc case,PL,1,0.04737562480024725
epiforecasts-EpiExpert,inc case,PL,1,0.07597977562303804
epiforecasts-EpiNow2,inc case,PL,1,0.14914548548225984
ICM-agentModel,inc death,PL,1,0.0423806430250146
IEM_Health-CovidProject,inc death,PL,1,0.03373722240807083
ILM-EKF,inc death,PL,1,0.12507458063479918
ITWW-county_repro,inc death,PL,1,0.046198718973214106
LANL-GrowthRate,inc death,PL,1,0.13859615691964233
MIMUW-StochSEIR,inc death,PL,1,0.06929807845982117
MIT_CovidAnalytics-DELPHI,inc death,PL,1,0.04883864577168348
MOCOS-agent1,inc death,PL,1,0.07889319701579639
RobertWalraven-ESG,inc death,PL,1,0.046198718973214106
USC-SIkJalpha,inc death,PL,1,0.10256115612053532
epiforecasts-EpiExpert,inc death,PL,1,0.054553806447093255
epiforecasts-EpiNow2,inc death,PL,1,0.21366907525111528
IEM_Health-CovidProject,inc case,PT,1,0.1009340729719608
ILM-EKF,inc case,PT,1,0.12460996663205036
LANL-GrowthRate,inc case,PT,1,0.18351649631265599
USC-SIkJalpha,inc case,PT,1,0.15064787010740416
epiforecasts-EpiExpert,inc case,PT,1,0.32559378378051873
epiforecasts-EpiNow2,inc case,PT,1,0.11469781019541
IEM_Health-CovidProject,inc death,PT,1,0.07616190543239772
ILM-EKF,inc death,PT,1,0.08225485786698955
LANL-GrowthRate,inc death,PT,1,0.07344183738124066
RobertWalraven-ESG,inc death,PT,1,0.12096302627498462
USC-SIkJalpha,inc death,PT,1,0.11750693980998507
epiforecasts-EpiExpert,inc death,PT,1,0.18694285878861264
epiforecasts-EpiNow2,inc death,PT,1,0.3427285744457898
IEM_Health-CovidProject,inc case,RO,1,0.15864900797775855
ILM-EKF,inc case,RO,1,0.1992336379255573
LANL-GrowthRate,inc case,RO,1,0.17483768226120333
USC-SIkJalpha,inc case,RO,1,0.08482224188909863
epiforecasts-EpiExpert,inc case,RO,1,0.20397729597140388
epiforecasts-EpiNow2,inc case,RO,1,0.1784801339749784
IEM_Health-CovidProject,inc death,RO,1,0.07655409165967769
ILM-EKF,inc death,RO,1,0.0856676740001155
LANL-GrowthRate,inc death,RO,1,0.20918850627935182
RobertWalraven-ESG,inc death,RO,1,0.09543878801073877
USC-SIkJalpha,inc death,RO,1,0.18451499015409495
epiforecasts-EpiExpert,inc death,RO,1,0.25518030553225896
epiforecasts-EpiNow2,inc death,RO,1,0.09345564436376236
IEM_Health-CovidProject,inc case,SE,1,0.17064379490903994
ILM-EKF,inc case,SE,1,0.1801415942546266
LANL-GrowthRate,inc case,SE,1,0.11712463124637364
USC-SIkJalpha,inc case,SE,1,0.08242471927270267
epiforecasts-EpiExpert,inc case,SE,1,0.39793573484935957
epiforecasts-EpiNow2,inc case,SE,1,0.051729525467897566
IEM_Health-CovidProject,inc death,SE,1,0.12036880652697009
ILM-EKF,inc death,SE,1,0.14091957837303815
LANL-GrowthRate,inc death,SE,1,0.13436517937894335
RobertWalraven-ESG,inc death,SE,1,0.18245376989351256
USC-SIkJalpha,inc death,SE,1,0.21940643215042646
epiforecasts-EpiExpert,inc death,SE,1,0.14565637092339237
epiforecasts-EpiNow2,inc death,SE,1,0.056829862753717035
IEM_Health-CovidProject,inc case,SI,1,0.11450972363779853
ILM-EKF,inc case,SI,1,0.26787096065270727
LANL-GrowthRate,inc case,SI,1,0.13275021058895228
USC-SIkJalpha,inc case,SI,1,0.11194607310859409
epiforecasts-EpiExpert,inc case,SI,1,0.14563858054904474
epiforecasts-EpiNow2,inc case,SI,1,0.22728445146290316
IEM_Health-CovidProject,inc death,SI,1,0.12963231914554468
ILM-EKF,inc death,SI,1,0.06535183031304319
LANL-GrowthRate,inc death,SI,1,0.1928675967775177
RobertWalraven-ESG,inc death,SI,1,0.2824132667099366
USC-SIkJalpha,inc death,SI,1,0.0782927868106755
epiforecasts-EpiExpert,inc death,SI,1,0.1928675967775177
epiforecasts-EpiNow2,inc death,SI,1,0.05857460346576463
IEM_Health-CovidProject,inc case,SK,1,0.1731557773681656
ILM-EKF,inc case,SK,1,0.14510941906205427
LANL-GrowthRate,inc case,SK,1,0.21026058680420107
USC-SIkJalpha,inc case,SK,1,0.08805785259321242
epiforecasts-EpiExpert,inc case,SK,1,0.21026058680420107
epiforecasts-EpiNow2,inc case,SK,1,0.1731557773681656
IEM_Health-CovidProject,inc death,SK,1,0.10896540560620274
ILM-EKF,inc death,SK,1,0.0605363364478904
LANL-GrowthRate,inc death,SK,1,0.10136316800576997
RobertWalraven-ESG,inc death,SK,1,0.0827585359034451
USC-SIkJalpha,inc death,SK,1,0.22940085390779524
epiforecasts-EpiExpert,inc death,SK,1,0.1655170718068902
epiforecasts-EpiNow2,inc death,SK,1,0.2514586283220063
