forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,point,NA,1209535
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.01,1053672
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.025,1081475
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.05,1099450
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.1,1131905
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.15,1151514
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.2,1164690
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.25,1172910
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.3,1181554
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.35,1189400
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.4,1196336
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.45,1202800
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.5,1209535
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.55,1215500
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.6,1221568
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.65,1228078
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.7,1234335
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.75,1240328
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.8,1246569
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.85,1258463
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.9,1271450
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.95,1293354
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.975,1306925
2022-01-17,forecast,1 wk ahead inc case,2022-01-22,IT,quantile,0.99,1328242
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,point,NA,11143
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.01,10369
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.025,10442
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.05,10572
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.1,10679
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.15,10779
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.2,10848
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.25,10910
2022-01-17,forecast,1 wk ahead inc hosp,2022-01-22,IT,quantile,0.3,10959
