model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
itwm-dSEIR,inc death,4,DE,0.56,0.6,0.1,0.7,-0.38,10,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.8,1,0.35,10,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.27,0.33,0.7,0.8,0.11,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,0.74,0.85,0,0.4,0.05,10,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.25,0.31,0.9,1,0.08,10,1,Germany
IEM_Health-CovidProject,inc death,3,DE,0.33,0.43,0.8,1,0.19,10,1,Germany
ILM-EKF,inc death,3,DE,0.89,0.85,0.3,0.8,-0.2,10,1,Germany
ITWW-county_repro,inc death,3,DE,0.45,0.55,0.1,0.2,-0.34,10,1,Germany
Karlen-pypm,inc death,3,DE,0.6,0.58,0,0.7,-0.29,10,1,Germany
LANL-GrowthRate,inc death,3,DE,0.3,0.27,0.33,1,-0.22,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.52,0.46,0.6,1,0.06,10,1,Germany
MUNI-ARIMA,inc death,3,DE,0.6,0.55,0.8,1,0.15,10,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.23,0.29,0.9,1,-0.03,10,1,Germany
UMass-MechBayes,inc death,3,DE,0.34,0.29,0.1,0.9,-0.49,10,1,Germany
USC-SIkJalpha,inc death,3,DE,0.55,0.59,0.4,0.4,-0.04,10,1,Germany
USyd-OneModelMan,inc death,3,DE,0.47,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.49,0.53,0.6,0.7,0.2,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,1.03,1.1,0,0.5,-0.19,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.32,0.37,0.4,0.8,0.32,10,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,1.08,1.08,0.1,0.7,-0.16,10,1,Germany
itwm-dSEIR,inc death,3,DE,0.74,0.81,0.1,0.5,-0.21,10,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,1,1,0.29,10,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.41,0.39,0.7,0.9,0.15,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.06,1.09,0,0.2,0.22,10,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.42,0.41,0.8,1,0.18,10,1,Germany
IEM_Health-CovidProject,inc death,2,DE,0.59,0.53,0.8,0.9,0.21,10,1,Germany
ILM-EKF,inc death,2,DE,0.98,0.8,0.5,0.9,-0.02,10,1,Germany
ITWW-county_repro,inc death,2,DE,0.6,0.65,0.1,0.2,-0.12,10,1,Germany
Karlen-pypm,inc death,2,DE,0.75,0.59,0.1,0.8,-0.1,10,1,Germany
LANL-GrowthRate,inc death,2,DE,0.39,0.33,0.7,0.9,-0.2,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.67,0.53,0.5,1,0.04,10,1,Germany
MUNI-ARIMA,inc death,2,DE,0.59,0.52,0.7,1,0.17,10,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.21,0.31,1,1,-0.01,10,1,Germany
UMass-MechBayes,inc death,2,DE,0.49,0.34,0.2,0.9,-0.31,10,1,Germany
USC-SIkJalpha,inc death,2,DE,0.72,0.73,0.4,0.5,0.2,10,1,Germany
USyd-OneModelMan,inc death,2,DE,0.59,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.98,0.78,0.3,0.6,0.32,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,1.51,1.38,0.1,0.3,-0.06,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.58,0.49,0.4,0.6,0.41,10,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,1.42,1.15,0.2,0.8,0,10,1,Germany
itwm-dSEIR,inc death,2,DE,1.05,1.01,0.2,0.6,-0.1,10,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.9,1,0.29,10,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.69,0.52,0.7,1,0.14,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,1.37,1.4,0,0.1,0.4,10,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.55,0.49,0.5,1,0.24,10,1,Germany
IEM_Health-CovidProject,inc death,1,DE,0.76,0.62,0.7,1,0.12,10,1,Germany
ILM-EKF,inc death,1,DE,1.09,0.88,0.8,0.9,0.13,10,1,Germany
ITWW-county_repro,inc death,1,DE,0.71,0.64,0,0.4,-0.15,10,1,Germany
Imperial-DeCa,inc death,1,DE,1.07,1.05,0.1,0.3,0.12,10,1,Germany
Imperial-RtI0,inc death,1,DE,0.9,0.69,0.1,0.7,0.37,10,1,Germany
Imperial-sbkp,inc death,1,DE,0.62,0.53,0.4,0.7,0.15,10,1,Germany
Karlen-pypm,inc death,1,DE,0.89,0.62,0.3,1,0.04,10,1,Germany
LANL-GrowthRate,inc death,1,DE,0.74,0.54,0.7,0.9,-0.19,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.56,0.52,0.7,1,-0.24,10,1,Germany
MUNI-ARIMA,inc death,1,DE,0.89,0.65,0.6,1,0.22,10,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.4,0.42,1,1,-0,10,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.16,NA,NA,NA,NA,10,1,Germany
UMass-MechBayes,inc death,1,DE,0.78,0.52,0.5,1,-0.33,10,1,Germany
USC-SIkJalpha,inc death,1,DE,1.06,0.94,0.1,0.1,0.72,10,1,Germany
USyd-OneModelMan,inc death,1,DE,0.81,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,1.17,0.92,0.1,0.6,0.33,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,2.46,1.93,0.2,0.3,0.03,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.71,0.6,0.2,0.6,0.36,10,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.15,1.49,0.2,0.7,0.16,10,1,Germany
itwm-dSEIR,inc death,1,DE,1.84,1.42,0.2,0.6,0.03,10,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.56,0.89,-0.06,9,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.4,0.4,-0.42,10,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,1.29,NA,0.5,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.5,1,-0.17,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.13,1.27,0.3,0.8,-0.1,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.09,1.41,0.3,0.5,-0.11,10,1,Denmark
ILM-EKF,inc case,2,DK,1.85,2.19,0.1,0.5,0.11,10,1,Denmark
Karlen-pypm,inc case,2,DK,2.02,2.73,0.2,0.6,-0.08,5,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.41,1.59,0.4,0.7,-0.26,10,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.76,0.79,0.6,0.9,-0.2,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.13,1.44,0.1,0.3,-0.5,10,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.7,2.25,0.2,0.2,-0.48,10,1,Denmark
UVA-Ensemble,inc case,2,DK,1.48,NA,0.4,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,2.6,3.12,0.2,0.7,0.12,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.3,1,-0.1,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.35,1.56,0.3,0.6,0.1,10,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.25,1.55,0.3,0.4,-0.05,10,1,Denmark
ILM-EKF,inc case,4,DK,2.52,2.92,0,0.4,0.05,10,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.14,1.3,0.11,0.67,-0.21,9,1,Denmark
MUNI-ARIMA,inc case,4,DK,0.99,0.97,0.4,1,-0.13,10,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.32,1.8,0,0,-0.4,10,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.47,1.86,0.2,0.2,-0.28,10,1,Denmark
UVA-Ensemble,inc case,4,DK,1.38,NA,0.2,0.3,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,4.39,4.81,0.2,0.6,0.17,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.3,1,-0.12,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.27,1.6,0.4,0.6,-0.01,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.14,1.48,0.2,0.5,-0.01,10,1,Denmark
ILM-EKF,inc case,3,DK,2.05,2.63,0.1,0.5,0.12,10,1,Denmark
Karlen-pypm,inc case,3,DK,2.82,3.79,0.25,0.75,0.13,4,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.29,1.63,0.33,0.67,-0.27,9,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.85,0.93,0.5,0.9,-0.16,10,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.17,1.6,0,0.3,-0.56,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.53,2.19,0.2,0.2,-0.48,10,1,Denmark
UVA-Ensemble,inc case,3,DK,1.56,NA,0.3,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,3.67,4.96,0.2,0.6,0.23,10,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.3,1,-0.13,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.98,0.95,0.4,0.7,-0.12,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.16,1.36,0.3,0.5,0.02,10,1,Denmark
ILM-EKF,inc case,1,DK,1.69,1.85,0.3,0.6,0.16,10,1,Denmark
Karlen-pypm,inc case,1,DK,1.66,1.44,0.67,0.83,-0.04,6,1,Denmark
LANL-GrowthRate,inc case,1,DK,1.09,1.17,0.3,0.8,-0.43,10,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.62,0.63,0.5,0.9,-0.24,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.16,1.38,0.3,0.4,-0.33,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.82,NA,NA,NA,NA,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.6,2,0.1,0.2,-0.37,10,1,Denmark
UVA-Ensemble,inc case,1,DK,1.39,NA,0.6,0.9,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.51,1.59,0.5,0.7,0.03,10,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0,0.67,-0.16,9,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.28,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.01,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.05,0.62,0.8,0.9,0.16,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.41,0.69,0.3,0.9,-0.04,10,1,Denmark
ILM-EKF,inc death,4,DK,1.2,1.72,0.8,1,0.08,10,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.6,0.51,0.44,1,0.03,9,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.43,0.83,0.8,1,0.06,10,1,Denmark
RobertWalraven-ESG,inc death,4,DK,0.96,0.39,0.8,1,-0.19,10,1,Denmark
UMass-MechBayes,inc death,4,DK,2.19,0.85,0.5,0.9,0.29,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.94,0.5,0.3,0.6,-0.19,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.9,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.85,1.73,0.5,1,0.28,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,0.02,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.91,0.57,0.6,1,0.16,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.1,0.63,0.5,1,0.05,10,1,Denmark
ILM-EKF,inc death,3,DK,1.03,1.81,0.9,1,0.08,10,1,Denmark
Karlen-pypm,inc death,3,DK,1.21,0.69,0.5,1,-0.1,4,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.71,0.54,0.44,0.89,0.05,9,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.59,0.93,0.6,1,0.08,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.69,0.44,0.7,1,-0.12,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.31,0.7,0.4,1,0.21,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.91,0.65,0.2,0.4,-0.1,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.14,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.71,1.29,0.6,0.9,0.22,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,-0.04,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.75,0.55,0.8,1,0.09,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.75,0.55,0.6,0.9,-0.07,10,1,Denmark
ILM-EKF,inc death,2,DK,0.75,1.86,0.9,1,0.08,10,1,Denmark
Karlen-pypm,inc death,2,DK,0.56,0.56,0.6,1,-0.04,5,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.75,0.63,0.6,1,0.02,10,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.13,0.82,0.8,1,-0.01,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.75,0.55,0.8,1,-0.1,10,1,Denmark
UMass-MechBayes,inc death,2,DK,0.83,0.51,0.7,0.9,0.21,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.56,0.41,0.6,0.7,0.05,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.13,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.31,0.82,0.6,0.9,0.15,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.8,1,0.07,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.68,0.82,0.5,1,0.06,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.82,0.86,0.3,0.6,0.12,10,1,Denmark
ILM-EKF,inc death,1,DK,0.89,1.51,0.8,1,0.09,10,1,Denmark
Karlen-pypm,inc death,1,DK,0.91,0.81,0.5,1,-0.17,6,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.76,0.68,0.5,1,0.02,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.09,1.07,0.4,1,0.09,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.73,0.76,0.5,1,-0.05,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.31,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,0.65,0.68,0.5,0.9,0.13,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.68,1.05,0.1,0.3,0.09,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.09,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.77,0.87,0.4,0.9,0.06,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.22,0.78,0.25,9,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.6,-0.04,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,-0.16,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.67,0.77,0.3,0.7,-0.33,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.82,1.13,0.2,0.4,-0.51,10,1,Estonia
ILM-EKF,inc case,4,EE,0.99,1.4,0.1,0.5,-0.46,10,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.81,0.98,0.11,0.56,-0.59,9,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.67,0.62,0.4,1,-0.49,10,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.04,1.39,0,0.4,-0.25,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.72,1.15,0.1,0.1,-0.54,10,1,Estonia
UVA-Ensemble,inc case,4,EE,1.03,NA,0.1,0.4,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.85,0.95,0.2,0.6,-0.38,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.4,1,-0.24,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.64,0.69,0.2,0.8,-0.35,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.74,0.95,0.3,0.6,-0.55,10,1,Estonia
ILM-EKF,inc case,3,EE,1.07,1.42,0.1,0.5,-0.52,10,1,Estonia
Karlen-pypm,inc case,3,EE,1.91,1.18,0.5,0.75,0.34,4,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.76,0.89,0.33,0.56,-0.61,9,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.65,0.64,0.6,1,-0.44,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.08,1.34,0,0.5,-0.4,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.82,1.27,0.1,0.1,-0.46,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.05,NA,0.5,0.6,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.32,2.89,0.2,0.7,-0.35,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.5,1,-0.32,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.54,0.59,0.5,0.8,-0.33,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.82,0.89,0.2,0.6,-0.58,10,1,Estonia
ILM-EKF,inc case,2,EE,1.19,1.44,0.2,0.6,-0.47,10,1,Estonia
Karlen-pypm,inc case,2,EE,2.25,1.42,0.4,1,0.33,5,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.74,0.78,0.4,0.8,-0.48,10,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.44,0.56,0.7,1,-0.35,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.03,1.15,0.1,0.6,-0.51,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.63,0.83,0.1,0.2,-0.43,10,1,Estonia
UVA-Ensemble,inc case,2,EE,0.96,NA,0.5,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.6,1.87,0.4,0.7,-0.21,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.4,1,-0.37,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.75,0.67,0.3,0.9,-0.2,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,1.04,0.93,0.1,0.8,-0.42,10,1,Estonia
ILM-EKF,inc case,1,EE,1.82,1.87,0.2,0.8,-0.4,10,1,Estonia
Karlen-pypm,inc case,1,EE,1.88,1.25,0.33,1,0.22,6,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.68,0.69,0.4,0.9,-0.47,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.71,0.65,0.4,1,-0.18,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.97,0.93,0.3,0.9,-0.39,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.81,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.76,0.82,0.2,0.4,-0.2,10,1,Estonia
UVA-Ensemble,inc case,1,EE,1.48,NA,0.8,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.37,1.38,0.2,0.8,-0.12,10,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.22,0.56,-0.38,9,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.1,0.1,-0.54,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.8,1,0.18,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.73,0.64,0.6,0.8,0.19,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.91,0.75,0.7,0.8,0.06,10,1,Estonia
ILM-EKF,inc death,4,EE,0.6,0.71,0.6,0.9,0.1,10,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.38,1.75,0.11,0.67,0.28,9,1,Estonia
MUNI-ARIMA,inc death,4,EE,1.12,0.96,0.4,1,-0.02,10,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.24,0.32,1,1,-0.03,10,1,Estonia
UMass-MechBayes,inc death,4,EE,0.49,0.39,0.5,0.9,0.24,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.63,0.76,0.4,0.6,-0.05,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.39,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.6,0.48,0.88,0.88,0.18,8,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.8,1,0.12,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.69,0.69,0.6,0.8,0.18,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.69,0.74,0.6,0.9,0.08,10,1,Estonia
ILM-EKF,inc death,3,EE,0.65,0.85,0.7,1,0.11,10,1,Estonia
Karlen-pypm,inc death,3,EE,0.38,0.64,0.75,1,-0.15,4,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.15,1.87,0.33,0.67,0.2,9,1,Estonia
MUNI-ARIMA,inc death,3,EE,1.25,1.11,0.6,0.9,-0.11,10,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.23,0.44,1,1,-0.05,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.51,0.61,0.6,1,0.28,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.65,0.73,0.5,0.5,0.14,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.6,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.75,0.97,0.62,1,0.14,8,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.8,1,0.11,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.77,0.59,0.6,0.9,0.19,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.93,0.72,0.6,0.8,0.17,10,1,Estonia
ILM-EKF,inc death,2,EE,0.73,1.03,0.7,1,0.17,10,1,Estonia
Karlen-pypm,inc death,2,EE,0.75,0.78,0.6,1,-0.05,5,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.48,1.38,0.5,0.7,0.19,10,1,Estonia
MUNI-ARIMA,inc death,2,EE,0.82,0.67,0.7,1,-0.1,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.27,0.36,0.9,1,-0.02,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.6,0.64,0.6,1,0.32,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,1,0.71,0.7,0.8,0.08,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.65,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.41,0.54,0.67,1,0.17,9,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.7,1,0.02,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1,0.58,0.7,1,0.15,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1,0.77,0.6,0.8,0.22,10,1,Estonia
ILM-EKF,inc death,1,EE,0.88,1.33,0.7,1,0.18,10,1,Estonia
Karlen-pypm,inc death,1,EE,0.88,0.6,0.5,1,0,6,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.83,1.06,0.6,0.8,0.12,10,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.88,0.59,0.7,1,-0.18,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.88,0.6,0.9,0.9,0.02,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.88,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,0.75,0.64,0.5,1,0.27,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,1,1.25,0.3,0.3,0.25,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,1,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1,0.66,0.7,1,0.17,10,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.11,0.44,0.42,9,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.4,0.4,0.2,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.33,0.67,-0.23,9,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,2.18,2.22,0.22,0.56,-0.11,9,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.54,1.63,0.22,0.44,-0.06,9,1,Spain
ILM-EKF,inc case,4,ES,5.5,5.97,0.12,0.38,-0.11,8,1,Spain
LANL-GrowthRate,inc case,4,ES,1.17,1.29,0.25,0.62,-0.37,8,1,Spain
MUNI-ARIMA,inc case,4,ES,0.98,1.07,0.44,0.44,-0.31,9,1,Spain
RobertWalraven-ESG,inc case,4,ES,1.04,1.32,0.11,0.33,-0.57,9,1,Spain
UB-BSLCoV,inc case,4,ES,9.68,10.44,0.22,0.44,0.04,9,1,Spain
USC-SIkJalpha,inc case,4,ES,1.28,1.58,0.22,0.22,-0.56,9,1,Spain
UVA-Ensemble,inc case,4,ES,0.94,NA,0.44,0.56,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.71,1.62,0.44,0.78,-0.31,9,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.22,0.78,-0.1,9,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.67,1.72,0.22,0.44,0.07,9,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.47,1.62,0.22,0.33,0.17,9,1,Spain
ILM-EKF,inc case,3,ES,3.1,4.06,0.22,0.22,0.13,9,1,Spain
Karlen-pypm,inc case,3,ES,5.05,4.47,0,0,1,4,1,Spain
LANL-GrowthRate,inc case,3,ES,1.31,1.36,0.38,0.62,-0.17,8,1,Spain
MUNI-ARIMA,inc case,3,ES,1.07,1.17,0.22,0.44,-0.22,9,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.99,1.25,0.11,0.44,-0.42,9,1,Spain
UB-BSLCoV,inc case,3,ES,4.72,5.6,0.33,0.44,0.22,9,1,Spain
UNED-PreCoV2,inc case,3,ES,1.03,1.25,0.56,1,-0.14,9,1,Spain
USC-SIkJalpha,inc case,3,ES,1.19,1.41,0.22,0.22,-0.33,9,1,Spain
UVA-Ensemble,inc case,3,ES,1.16,NA,0.22,0.56,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.46,1.43,0.44,0.78,-0.27,9,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.22,0.89,-0.11,9,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.31,1.27,0.11,0.78,0.13,9,1,Spain
