model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.2,1,-0,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.27,1.49,0.3,0.6,0.1,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.2,1.51,0.1,0.4,0.07,10,1,Denmark
ILM-EKF,inc case,3,DK,1.92,2.29,0.1,0.4,0.14,10,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.25,1.47,0.33,0.67,-0.19,9,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.86,0.89,0.4,0.9,-0.09,10,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.14,1.59,0,0.2,-0.36,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.38,1.79,0.2,0.2,-0.28,10,1,Denmark
UVA-Ensemble,inc case,3,DK,1.3,NA,0.3,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,3.16,3.74,0.2,0.6,0.26,10,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.11,0.67,-0.18,9,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.1,0.1,-0.14,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.05,0.66,0.9,0.9,0.25,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.45,0.64,0.4,0.9,-0.02,10,1,Denmark
ILM-EKF,inc death,4,DK,1.41,1.52,0.8,1,0.12,10,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.6,0.49,0.44,1,0.18,9,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.41,0.8,0.9,1,0.11,10,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.05,0.4,0.8,1,-0.21,10,1,Denmark
UMass-MechBayes,inc death,4,DK,2.19,0.96,0.4,0.9,0.35,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.94,0.53,0.3,0.6,-0.04,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,1.07,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,3.13,1.76,0.4,1,0.4,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.91,0.6,0.6,1,0.14,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1.1,0.62,0.5,1,-0.03,10,1,Denmark
ILM-EKF,inc death,3,DK,0.86,1.49,0.9,1,0.08,10,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.74,0.54,0.44,0.89,0.11,9,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.62,0.9,0.6,1,0.03,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.79,0.46,0.6,1,-0.16,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.32,0.75,0.3,1,0.26,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.91,0.67,0.2,0.4,-0.1,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.1,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.71,1.25,0.5,0.9,0.23,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,-0,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.75,0.57,0.8,1,0.15,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.94,0.6,0.5,0.9,0,10,1,Denmark
ILM-EKF,inc death,2,DK,0.75,1.8,0.9,1,0.08,10,1,Denmark
Karlen-pypm,inc death,2,DK,0.5,0.58,0.5,1,0.02,4,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.75,0.67,0.56,1,0.08,9,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.13,0.93,0.7,1,0.07,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.75,0.57,0.8,1,-0.11,10,1,Denmark
UMass-MechBayes,inc death,2,DK,0.83,0.56,0.6,0.9,0.27,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.56,0.47,0.5,0.6,0.13,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.13,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.31,0.8,0.6,0.9,0.19,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.8,1,-0.01,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.68,0.79,0.5,1,-0,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.73,0.83,0.3,0.5,-0.06,10,1,Denmark
ILM-EKF,inc death,1,DK,0.89,1.46,0.8,1,0.07,10,1,Denmark
Karlen-pypm,inc death,1,DK,0.91,0.82,0.4,1,-0.19,5,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.76,0.65,0.5,1,-0.03,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.09,1.03,0.3,1,-0.01,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.73,0.77,0.4,1,-0.12,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.31,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,0.65,0.65,0.5,0.9,0.12,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.68,1.09,0.1,0.2,-0.1,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.09,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.77,0.84,0.4,0.9,0.01,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.22,0.78,0.42,9,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.3,0.5,0.1,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,0.02,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.65,0.77,0.3,0.6,-0.16,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.86,1.2,0.2,0.3,-0.33,10,1,Estonia
ILM-EKF,inc case,4,EE,0.86,1.2,0.1,0.6,-0.27,10,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.76,0.94,0.11,0.56,-0.41,9,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.58,0.55,0.5,1,-0.4,10,1,Estonia
RobertWalraven-ESG,inc case,4,EE,0.97,1.25,0,0.4,-0.05,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.76,1.16,0.1,0.1,-0.34,10,1,Estonia
UVA-Ensemble,inc case,4,EE,1.1,NA,0.1,0.5,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,0.66,0.74,0.3,0.6,-0.41,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.4,1,-0.08,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.64,0.67,0.1,0.7,-0.28,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.75,0.97,0.3,0.5,-0.39,10,1,Estonia
ILM-EKF,inc case,3,EE,0.99,1.3,0.1,0.5,-0.36,10,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.69,0.77,0.22,0.56,-0.56,9,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.6,0.57,0.6,1,-0.43,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.06,1.31,0,0.5,-0.2,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.68,1.04,0.1,0.1,-0.46,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.12,NA,0.5,0.6,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,0.51,0.57,0.2,0.8,-0.38,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.5,1,-0.18,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.55,0.6,0.4,0.8,-0.23,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.7,0.82,0.3,0.6,-0.45,10,1,Estonia
ILM-EKF,inc case,2,EE,1.17,1.43,0.1,0.6,-0.42,10,1,Estonia
Karlen-pypm,inc case,2,EE,1.31,0.74,0.5,1,0.17,4,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.69,0.73,0.33,0.78,-0.59,9,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.45,0.54,0.7,1,-0.37,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.07,1.21,0.1,0.6,-0.34,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.62,0.87,0.1,0.1,-0.26,10,1,Estonia
UVA-Ensemble,inc case,2,EE,0.96,NA,0.6,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.49,1.87,0.4,0.6,-0.24,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.3,1,-0.25,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.63,0.58,0.3,0.9,-0.2,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.89,0.78,0.2,0.8,-0.46,10,1,Estonia
ILM-EKF,inc case,1,EE,1.41,1.54,0.2,0.8,-0.42,10,1,Estonia
Karlen-pypm,inc case,1,EE,1.68,1.05,0.4,1,0.14,5,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.63,0.62,0.4,0.9,-0.48,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.56,0.54,0.5,1,-0.2,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.06,1.01,0.2,0.9,-0.28,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.65,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.69,0.76,0.2,0.3,-0.17,10,1,Estonia
UVA-Ensemble,inc case,1,EE,1.52,NA,0.8,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.2,1.24,0.2,0.8,-0.21,10,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.22,0.56,-0.16,9,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.1,0.1,-0.34,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.7,1,0.29,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.72,0.62,0.5,0.7,0.32,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.96,0.8,0.6,0.7,0.21,10,1,Estonia
ILM-EKF,inc death,4,EE,0.47,0.63,0.5,0.9,0.21,10,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.4,1.77,0.11,0.56,0.47,9,1,Estonia
MUNI-ARIMA,inc death,4,EE,1.14,0.88,0.3,1,0.11,10,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.19,0.25,1,1,-0.04,10,1,Estonia
UMass-MechBayes,inc death,4,EE,0.47,0.33,0.5,0.9,0.26,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.7,0.81,0.4,0.5,0.12,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.31,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,0.56,0.34,0.75,0.88,0.22,8,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.7,1,0.22,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.67,0.64,0.5,0.7,0.28,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.67,0.73,0.5,0.8,0.23,10,1,Estonia
ILM-EKF,inc death,3,EE,0.64,0.73,0.6,1,0.19,10,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.15,1.88,0.22,0.56,0.37,9,1,Estonia
MUNI-ARIMA,inc death,3,EE,1.11,0.98,0.5,0.9,0,10,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.17,0.31,1,1,-0.01,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.37,0.37,0.6,1,0.3,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.69,0.89,0.4,0.4,0.2,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.43,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.54,0.5,0.62,1,0.15,8,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.7,1,0.13,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.76,0.57,0.6,0.9,0.21,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.77,0.64,0.7,0.8,0.12,10,1,Estonia
ILM-EKF,inc death,2,EE,0.72,0.97,0.6,1,0.19,10,1,Estonia
Karlen-pypm,inc death,2,EE,0.4,0.58,0.75,1,-0.29,4,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.3,1.7,0.44,0.67,0.23,9,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.39,1.04,0.6,0.9,-0.05,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.24,0.41,0.9,1,-0.02,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.6,0.53,0.6,1,0.32,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.84,0.66,0.7,0.7,0.1,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.58,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.36,0.48,0.75,1,0.11,8,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.6,1,0.11,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.87,0.55,0.6,1,0.21,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,0.93,0.83,0.5,0.8,0.32,10,1,Estonia
ILM-EKF,inc death,1,EE,0.8,1.08,0.6,1,0.19,10,1,Estonia
Karlen-pypm,inc death,1,EE,0.58,0.52,0.6,1,-0.12,5,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.57,1.23,0.5,0.7,0.22,10,1,Estonia
MUNI-ARIMA,inc death,1,EE,0.58,0.58,0.6,1,-0.11,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.58,0.54,0.9,0.9,-0.01,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,0.58,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,0.67,0.56,0.5,1,0.32,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,1,1.18,0.3,0.3,0.25,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,0.67,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,0.44,0.52,0.78,1,0.1,9,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.11,0.33,0.6,9,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.3,0.3,0.3,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.38,0.62,-0.37,8,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,2.34,2.37,0.25,0.62,-0.24,8,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.55,1.66,0.25,0.5,-0.19,8,1,Spain
ILM-EKF,inc case,4,ES,5.57,5.92,0.14,0.43,-0.26,7,1,Spain
LANL-GrowthRate,inc case,4,ES,1.1,1.25,0.29,0.57,-0.55,7,1,Spain
MUNI-ARIMA,inc case,4,ES,0.92,1.03,0.5,0.5,-0.47,8,1,Spain
RobertWalraven-ESG,inc case,4,ES,1.1,1.42,0.12,0.38,-0.76,8,1,Spain
UB-BSLCoV,inc case,4,ES,10.93,11.67,0.25,0.5,-0.07,8,1,Spain
USC-SIkJalpha,inc case,4,ES,1.39,1.71,0.25,0.25,-0.75,8,1,Spain
UVA-Ensemble,inc case,4,ES,0.98,NA,0.38,0.5,NA,8,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.99,1.85,0.38,0.75,-0.31,8,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.25,0.75,-0.23,8,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.82,1.78,0.25,0.5,-0.05,8,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.55,1.66,0.25,0.38,0.07,8,1,Spain
ILM-EKF,inc case,3,ES,3.47,4.21,0.25,0.25,0.02,8,1,Spain
LANL-GrowthRate,inc case,3,ES,1.41,1.46,0.43,0.57,-0.31,7,1,Spain
MUNI-ARIMA,inc case,3,ES,1.11,1.2,0.25,0.38,-0.36,8,1,Spain
RobertWalraven-ESG,inc case,3,ES,1.05,1.35,0.12,0.5,-0.6,8,1,Spain
UB-BSLCoV,inc case,3,ES,5.47,5.93,0.38,0.38,0.16,8,1,Spain
UNED-PreCoV2,inc case,3,ES,1.01,1.18,0.62,1,-0.24,8,1,Spain
USC-SIkJalpha,inc case,3,ES,1.33,1.55,0.25,0.25,-0.5,8,1,Spain
UVA-Ensemble,inc case,3,ES,1.22,NA,0.12,0.5,NA,8,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.68,1.55,0.38,0.75,-0.26,8,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.25,0.88,-0.24,8,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.46,1.42,0.12,0.75,0.05,8,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.42,1.49,0,0.5,0.15,8,1,Spain
ILM-EKF,inc case,2,ES,2.39,3.06,0.12,0.12,0.16,8,1,Spain
Karlen-pypm,inc case,2,ES,3.59,3.1,0,0.5,0.97,4,1,Spain
LANL-GrowthRate,inc case,2,ES,1.48,1.51,0.5,0.62,-0.16,8,1,Spain
MUNI-ARIMA,inc case,2,ES,1.21,1.35,0.12,0.38,-0.34,8,1,Spain
RobertWalraven-ESG,inc case,2,ES,1.08,1.33,0.12,0.38,-0.44,8,1,Spain
UB-BSLCoV,inc case,2,ES,3.06,3.45,0.25,0.38,0.14,8,1,Spain
UNED-PreCoV2,inc case,2,ES,0.93,1.03,0.62,1,-0.24,8,1,Spain
USC-SIkJalpha,inc case,2,ES,1.27,1.44,0.12,0.25,-0.3,8,1,Spain
UVA-Ensemble,inc case,2,ES,1.32,NA,0.25,0.75,NA,8,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.32,1.24,0.38,0.88,-0.29,8,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0.43,0.43,-0.64,7,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.25,0.25,-0.85,8,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.12,0.88,-0.17,8,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,1.15,1.07,0.25,0.75,0.08,8,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.19,1.17,0.25,0.75,0.26,8,1,Spain
ILM-EKF,inc case,1,ES,1.51,1.86,0.25,0.5,0.27,8,1,Spain
Karlen-pypm,inc case,1,ES,2.06,1.67,0,1,0.8,5,1,Spain
LANL-GrowthRate,inc case,1,ES,1.09,1.24,0.62,0.75,-0.18,8,1,Spain
MUNI-ARIMA,inc case,1,ES,1.29,1.54,0.12,0.5,-0.19,8,1,Spain
RobertWalraven-ESG,inc case,1,ES,1,1.16,0.12,0.62,-0.29,8,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.59,NA,NA,NA,NA,8,1,Spain
UB-BSLCoV,inc case,1,ES,1.69,1.73,0.38,0.75,0.12,8,1,Spain
UNED-PreCoV2,inc case,1,ES,0.6,0.91,0.75,1,-0.25,8,1,Spain
USC-SIkJalpha,inc case,1,ES,1.17,1.38,0.25,0.5,-0.07,8,1,Spain
UVA-Ensemble,inc case,1,ES,1.67,NA,0.12,1,NA,8,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.89,0.89,0.62,1,-0.31,8,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,0.03,10,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.46,0.42,0.8,1,0.12,10,1,Spain
IEM_Health-CovidProject,inc death,4,ES,1.29,0.82,0.3,0.9,0.13,10,1,Spain
ILM-EKF,inc death,4,ES,0.64,0.61,0.89,0.89,0.31,9,1,Spain
LANL-GrowthRate,inc death,4,ES,0.58,0.32,0.44,1,-0.24,9,1,Spain
MUNI-ARIMA,inc death,4,ES,0.91,0.59,0.7,1,0.04,10,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.82,0.6,0.3,0.7,-0.2,10,1,Spain
UB-BSLCoV,inc death,4,ES,0.9,0.87,0.7,1,-0.26,10,1,Spain
UMass-MechBayes,inc death,4,ES,1.6,1.15,0.4,1,0.38,10,1,Spain
USC-SIkJalpha,inc death,4,ES,0.35,0.24,0.6,0.8,-0.38,10,1,Spain
USyd-OneModelMan,inc death,4,ES,0.64,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.82,0.64,0.9,1,0.1,10,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.03,10,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.68,0.45,0.6,1,0.07,10,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.97,0.61,0.6,0.9,0.04,10,1,Spain
ILM-EKF,inc death,3,ES,0.59,0.55,0.67,1,0.37,9,1,Spain
LANL-GrowthRate,inc death,3,ES,0.78,0.45,0.44,0.89,-0.1,9,1,Spain
MUNI-ARIMA,inc death,3,ES,0.95,0.59,0.5,1,-0.03,10,1,Spain
RobertWalraven-ESG,inc death,3,ES,0.91,0.67,0.4,0.7,-0.28,10,1,Spain
UB-BSLCoV,inc death,3,ES,0.94,0.7,0.7,1,-0.29,10,1,Spain
UMass-MechBayes,inc death,3,ES,1.33,1.01,0.7,0.9,0.43,10,1,Spain
UNED-PreCoV2,inc death,3,ES,1.2,0.85,1,1,-0.05,10,1,Spain
USC-SIkJalpha,inc death,3,ES,0.5,0.33,0.5,0.6,-0.3,10,1,Spain
USyd-OneModelMan,inc death,3,ES,0.7,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.01,0.66,0.7,1,0.13,10,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.9,1,-0.05,10,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.86,0.57,0.4,1,0.08,10,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.96,0.58,0.6,0.9,-0.02,10,1,Spain
ILM-EKF,inc death,2,ES,0.78,0.59,0.7,1,0.22,10,1,Spain
Karlen-pypm,inc death,2,ES,2.19,0.98,0.25,0.75,-0.02,4,1,Spain
LANL-GrowthRate,inc death,2,ES,0.95,0.65,0.33,0.78,0.03,9,1,Spain
MUNI-ARIMA,inc death,2,ES,1.19,0.66,0.5,1,-0.07,10,1,Spain
RobertWalraven-ESG,inc death,2,ES,1.03,0.79,0.4,0.7,-0.3,10,1,Spain
UB-BSLCoV,inc death,2,ES,0.9,0.7,0.8,1,-0.26,10,1,Spain
UMass-MechBayes,inc death,2,ES,1.38,1.02,0.8,0.9,0.36,10,1,Spain
UNED-PreCoV2,inc death,2,ES,0.86,0.99,1,1,-0.06,10,1,Spain
USC-SIkJalpha,inc death,2,ES,0.66,0.49,0.2,0.4,0.14,10,1,Spain
USyd-OneModelMan,inc death,2,ES,0.76,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,1.13,0.85,0.6,1,0.04,10,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.7,1,-0.06,10,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.11,0.69,0.5,1,0.15,10,1,Spain
IEM_Health-CovidProject,inc death,1,ES,1.12,0.74,0.5,0.9,0.12,10,1,Spain
ILM-EKF,inc death,1,ES,1.14,0.76,0.7,1,0.17,10,1,Spain
Imperial-DeCa,inc death,1,ES,2.34,2.11,0,0,-1,10,1,Spain
Imperial-RtI0,inc death,1,ES,2.72,2.66,0,0,-1,10,1,Spain
Imperial-sbkp,inc death,1,ES,2.38,2.29,0,0,-1,10,1,Spain
Karlen-pypm,inc death,1,ES,2.08,1.01,0.2,0.8,-0.02,5,1,Spain
LANL-GrowthRate,inc death,1,ES,1.18,0.87,0.3,0.8,0,10,1,Spain
MUNI-ARIMA,inc death,1,ES,1.2,0.75,0.6,1,0.03,10,1,Spain
RobertWalraven-ESG,inc death,1,ES,1.08,0.82,0.4,0.7,-0.23,10,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,1.28,NA,NA,NA,NA,10,1,Spain
UB-BSLCoV,inc death,1,ES,1.39,0.92,0.8,1,-0.14,10,1,Spain
UMass-MechBayes,inc death,1,ES,2.34,1.61,0.5,0.9,0.45,10,1,Spain
UNED-PreCoV2,inc death,1,ES,0.83,1.55,1,1,0.04,10,1,Spain
USC-SIkJalpha,inc death,1,ES,1.06,0.94,0.3,0.3,0.15,10,1,Spain
USyd-OneModelMan,inc death,1,ES,0.99,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,1.84,1.2,0.3,0.7,0.19,10,1,Spain
LANL-GrowthRate,inc death,5,ES,NA,NA,0.56,0.78,-0.09,9,1,Spain
USC-SIkJalpha,inc death,5,ES,NA,NA,0.4,0.5,-0.04,10,1,Spain
BIOCOMSC-Gompertz,inc case,2,FI,0.79,NA,0.7,1,NA,10,1,Finland
EuroCOVIDhub-baseline,inc case,2,FI,1,1,0.2,0.6,-0.58,10,1,Finland
EuroCOVIDhub-ensemble,inc case,2,FI,0.55,0.57,0.6,0.8,-0.36,10,1,Finland
IEM_Health-CovidProject,inc case,2,FI,0.52,0.54,0.4,0.8,-0.47,10,1,Finland
ILM-EKF,inc case,2,FI,0.79,0.73,0.3,0.8,-0.3,10,1,Finland
LANL-GrowthRate,inc case,2,FI,0.76,0.67,0.44,0.78,-0.34,9,1,Finland
MUNI-ARIMA,inc case,2,FI,0.56,0.52,0.3,0.8,-0.41,10,1,Finland
RobertWalraven-ESG,inc case,2,FI,1.08,1.28,0.2,0.3,-0.77,10,1,Finland
USC-SIkJalpha,inc case,2,FI,0.62,0.69,0.4,0.5,-0.53,10,1,Finland
UVA-Ensemble,inc case,2,FI,1.67,NA,0.2,0.8,NA,10,1,Finland
epiforecasts-EpiNow2,inc case,2,FI,1.08,1.09,0.5,0.9,-0.05,10,1,Finland
BIOCOMSC-Gompertz,inc case,1,FI,0.85,NA,0.6,1,NA,10,1,Finland
EuroCOVIDhub-baseline,inc case,1,FI,1,1,0.1,0.8,-0.42,10,1,Finland
EuroCOVIDhub-ensemble,inc case,1,FI,0.65,0.59,0.6,0.9,-0.27,10,1,Finland
IEM_Health-CovidProject,inc case,1,FI,0.58,0.49,0.5,0.8,-0.34,10,1,Finland
ILM-EKF,inc case,1,FI,0.95,0.73,0.3,0.9,-0.26,10,1,Finland
Karlen-pypm,inc case,1,FI,0.97,0.81,1,1,-0.13,4,1,Finland
LANL-GrowthRate,inc case,1,FI,0.87,0.72,0.6,0.9,-0.19,10,1,Finland
MUNI-ARIMA,inc case,1,FI,0.82,0.74,0.3,0.7,-0.5,10,1,Finland
RobertWalraven-ESG,inc case,1,FI,0.98,1.01,0.2,0.4,-0.62,10,1,Finland
SDSC_ISG-TrendModel,inc case,1,FI,0.59,NA,NA,NA,NA,10,1,Finland
USC-SIkJalpha,inc case,1,FI,0.95,1.09,0.4,0.4,-0.26,10,1,Finland
UVA-Ensemble,inc case,1,FI,1.5,NA,0.5,1,NA,10,1,Finland
