model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,3,CZ,0.87,0.24,0.7,0.9,-0.04,10,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,3,CZ,0.78,0.26,0.7,0.9,0.07,10,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,3,CZ,0.98,0.25,0.7,0.8,-0.07,10,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,3,CZ,0.86,0.25,0.8,0.9,0.1,10,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,3,CZ,0.79,0.24,0.7,0.9,-0.05,10,1,Czechia
EuroCOVIDhub-ensemble,inc death,3,CZ,0.9,0.23,0.8,0.9,0.01,10,1,Czechia
EuroCOVIDhub-mean,inc death,3,CZ,0.81,0.25,0.8,0.9,0.09,10,1,Czechia
EuroCOVIDhub-median,inc death,3,CZ,0.89,0.24,0.7,0.9,-0.05,10,1,Czechia
IEM_Health-CovidProject,inc death,3,CZ,0.82,0.28,0.4,0.7,0.03,10,1,Czechia
ILM-EKF,inc death,3,CZ,1.03,0.33,0.7,0.9,0.11,10,1,Czechia
Karlen-pypm,inc death,3,CZ,0.99,0.29,0.44,0.89,-0.07,9,1,Czechia
LANL-GrowthRate,inc death,3,CZ,0.86,0.23,0.5,0.8,0.09,10,1,Czechia
MUNI-ARIMA,inc death,3,CZ,1.88,0.58,0.7,0.8,-0.01,10,1,Czechia
MUNI_DMS-SEIAR,inc death,3,CZ,1.07,0.28,0.6,0.8,-0.29,10,1,Czechia
RobertWalraven-ESG,inc death,3,CZ,1.12,0.34,0.8,0.9,0.05,10,1,Czechia
UMass-MechBayes,inc death,3,CZ,0.85,0.27,0.5,0.7,-0.14,10,1,Czechia
USC-SIkJalpha,inc death,3,CZ,1,0.31,0.3,0.6,0.05,10,1,Czechia
USyd-OneModelMan,inc death,3,CZ,1.13,NA,NA,NA,NA,10,1,Czechia
epiforecasts-EpiNow2,inc death,3,CZ,1.09,0.34,0.7,0.9,0.29,10,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.85,0.33,0.7,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.73,0.31,0.6,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.81,0.33,0.7,0.9,-0.03,10,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.74,0.3,0.5,0.9,-0.06,10,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,2,CZ,0.83,0.33,0.7,0.9,-0.01,10,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,2,CZ,0.77,0.3,0.6,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-baseline,inc death,2,CZ,1,1,0.9,0.9,0.04,10,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.76,0.33,0.7,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.71,0.3,0.6,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,2,CZ,0.81,0.33,0.7,0.9,-0.04,10,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,2,CZ,0.74,0.3,0.5,0.9,-0.06,10,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,2,CZ,0.78,0.33,0.7,0.9,0,10,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,2,CZ,0.77,0.31,0.6,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-ensemble,inc death,2,CZ,0.73,0.32,0.6,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-mean,inc death,2,CZ,0.84,0.34,0.7,0.9,-0.02,10,1,Czechia
EuroCOVIDhub-median,inc death,2,CZ,0.72,0.31,0.6,0.9,-0.02,10,1,Czechia
IEM_Health-CovidProject,inc death,2,CZ,1.01,0.53,0.2,0.6,-0.08,10,1,Czechia
ILM-EKF,inc death,2,CZ,0.69,0.38,0.9,0.9,0.15,10,1,Czechia
Karlen-pypm,inc death,2,CZ,0.7,0.33,0.5,0.9,-0.16,10,1,Czechia
LANL-GrowthRate,inc death,2,CZ,0.54,0.28,0.5,0.8,-0.09,10,1,Czechia
MUNI-ARIMA,inc death,2,CZ,1.64,0.72,0.4,0.8,-0.14,10,1,Czechia
MUNI_DMS-SEIAR,inc death,2,CZ,0.75,0.33,0.5,0.9,-0.28,10,1,Czechia
RobertWalraven-ESG,inc death,2,CZ,0.81,0.43,0.8,0.9,0.04,10,1,Czechia
UMass-MechBayes,inc death,2,CZ,0.84,0.34,0.1,0.7,-0.18,10,1,Czechia
USC-SIkJalpha,inc death,2,CZ,0.82,0.39,0.1,0.5,0.06,10,1,Czechia
USyd-OneModelMan,inc death,2,CZ,1.24,NA,NA,NA,NA,10,1,Czechia
epiforecasts-EpiNow2,inc death,2,CZ,0.69,0.31,0.7,0.9,0.3,10,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,0.85,0.49,0.6,0.9,-0.05,10,1,Czechia
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.85,0.51,0.4,0.9,-0.11,10,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,0.77,0.5,0.4,0.9,-0.08,10,1,Czechia
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.79,0.5,0.4,0.9,-0.11,10,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,1,CZ,0.73,0.49,0.6,0.9,-0.05,10,1,Czechia
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,1,CZ,0.8,0.49,0.4,0.9,-0.09,10,1,Czechia
EuroCOVIDhub-baseline,inc death,1,CZ,1,1,0.9,0.9,-0.07,10,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,0.85,0.5,0.6,0.9,-0.05,10,1,Czechia
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.85,0.51,0.4,0.9,-0.11,10,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,1,CZ,0.77,0.5,0.4,0.9,-0.08,10,1,Czechia
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,1,CZ,0.79,0.5,0.4,0.9,-0.11,10,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,1,CZ,0.73,0.49,0.6,0.9,-0.04,10,1,Czechia
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,1,CZ,0.8,0.49,0.4,0.9,-0.08,10,1,Czechia
EuroCOVIDhub-ensemble,inc death,1,CZ,0.85,0.5,0.4,0.9,-0.08,10,1,Czechia
EuroCOVIDhub-mean,inc death,1,CZ,0.73,0.5,0.6,0.9,-0.05,10,1,Czechia
EuroCOVIDhub-median,inc death,1,CZ,0.82,0.5,0.4,0.9,-0.08,10,1,Czechia
IEM_Health-CovidProject,inc death,1,CZ,0.93,0.69,0.4,0.6,-0.18,10,1,Czechia
ILM-EKF,inc death,1,CZ,0.89,0.6,0.8,0.9,0.1,10,1,Czechia
Karlen-pypm,inc death,1,CZ,0.8,0.48,0.4,0.9,-0.16,10,1,Czechia
LANL-GrowthRate,inc death,1,CZ,0.91,0.52,0.3,0.8,-0.17,10,1,Czechia
MUNI-ARIMA,inc death,1,CZ,1.34,0.84,0.5,0.8,-0.02,10,1,Czechia
MUNI_DMS-SEIAR,inc death,1,CZ,0.97,0.54,0.4,0.9,-0.35,10,1,Czechia
RobertWalraven-ESG,inc death,1,CZ,1.01,0.65,0.8,0.9,0.02,10,1,Czechia
SDSC_ISG-TrendModel,inc death,1,CZ,1.23,NA,NA,NA,NA,10,1,Czechia
UMass-MechBayes,inc death,1,CZ,0.85,0.5,0.2,0.7,-0.13,10,1,Czechia
USC-SIkJalpha,inc death,1,CZ,0.85,0.65,0.2,0.4,-0.07,10,1,Czechia
USyd-OneModelMan,inc death,1,CZ,1.34,NA,NA,NA,NA,10,1,Czechia
epiforecasts-EpiNow2,inc death,1,CZ,0.85,0.47,0.5,0.9,0.16,10,1,Czechia
LANL-GrowthRate,inc death,5,CZ,NA,NA,0.3,0.8,0.08,10,1,Czechia
USC-SIkJalpha,inc death,5,CZ,NA,NA,0.2,0.5,0.05,10,1,Czechia
CovidMetrics-epiBATS,inc case,4,DE,0.91,0.88,0.6,1,-0.42,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,4,DE,1.57,1.85,0.3,0.8,-0.18,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,4,DE,1.68,1.84,0.1,0.6,-0.31,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,4,DE,1.59,1.9,0.3,0.8,-0.15,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,4,DE,1.7,1.88,0.1,0.6,-0.27,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,4,DE,1.44,1.66,0.3,0.8,-0.2,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,4,DE,1.28,1.44,0.2,0.6,-0.32,10,1,Germany
EuroCOVIDhub-baseline,inc case,4,DE,1,1,0.4,0.9,-0.57,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,4,DE,1.73,2.07,0.3,0.8,-0.18,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,4,DE,2,2.26,0.1,0.6,-0.3,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,4,DE,1.84,2.27,0.2,0.7,-0.17,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,4,DE,2.08,2.58,0.1,0.5,-0.25,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,4,DE,1.32,1.5,0.2,0.8,-0.32,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,4,DE,1.19,1.31,0.1,0.6,-0.42,10,1,Germany
EuroCOVIDhub-ensemble,inc case,4,DE,1.27,1.38,0.2,0.8,-0.28,10,1,Germany
EuroCOVIDhub-mean,inc case,4,DE,1.35,1.54,0.3,0.8,-0.17,10,1,Germany
EuroCOVIDhub-median,inc case,4,DE,1.25,1.39,0.2,0.6,-0.32,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,4,DE,2.7,4.02,0.2,0.5,-0.16,10,1,Germany
HZI-AgeExtendedSEIR,inc case,4,DE,1.89,2.54,0,0.7,-0.09,10,1,Germany
IEM_Health-CovidProject,inc case,4,DE,1.8,2.12,0,0.3,-0.42,10,1,Germany
ILM-EKF,inc case,4,DE,2.44,2.76,0.3,0.6,-0.01,10,1,Germany
ITWW-county_repro,inc case,4,DE,2,2.61,0.2,0.6,-0.02,10,1,Germany
Karlen-pypm,inc case,4,DE,2.69,3.25,0.1,0.6,-0.1,10,1,Germany
LANL-GrowthRate,inc case,4,DE,1.08,1.29,0.1,0.4,-0.65,10,1,Germany
MUNI-ARIMA,inc case,4,DE,1,1.02,0.3,1,-0.32,10,1,Germany
RobertWalraven-ESG,inc case,4,DE,1.09,1.57,0,0.1,-0.8,10,1,Germany
UNIPV-BayesINGARCHX,inc case,4,DE,0.97,1.33,0,0,-0.11,9,1,Germany
USC-SIkJalpha,inc case,4,DE,1.17,1.88,0.1,0.1,-0.34,10,1,Germany
UVA-Ensemble,inc case,4,DE,1.37,NA,0.1,0.3,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,1.67,2.04,0.4,0.7,-0.12,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,4,DE,1.44,1.87,0.7,0.8,-0.08,10,1,Germany
epiforecasts-EpiExpert_direct,inc case,4,DE,1.93,2.32,0.2,0.6,-0.22,10,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,1.55,2.2,0.4,0.8,-0.18,10,1,Germany
itwm-dSEIR,inc case,4,DE,1.94,2.23,0.1,0.7,-0.25,10,1,Germany
CovidMetrics-epiBATS,inc case,3,DE,0.87,0.84,0.6,1,-0.34,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.31,1.52,0.4,0.7,-0.09,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,3,DE,1.38,1.51,0.3,0.6,-0.13,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.33,1.55,0.4,0.7,-0.04,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,3,DE,1.39,1.54,0.3,0.6,-0.13,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,3,DE,1.28,1.42,0.4,0.7,-0.08,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,3,DE,1.24,1.31,0.2,0.6,-0.19,10,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.4,0.9,-0.46,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.43,1.7,0.4,0.7,-0.08,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,3,DE,1.53,1.82,0.3,0.6,-0.12,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,3,DE,1.47,1.75,0.3,0.7,0,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,3,DE,1.59,1.94,0.2,0.6,-0.02,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,3,DE,1.29,1.41,0.3,0.7,-0.18,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,3,DE,1.2,1.26,0.1,0.7,-0.27,10,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,1.17,1.21,0.3,0.7,-0.14,10,1,Germany
EuroCOVIDhub-mean,inc case,3,DE,1.17,1.28,0.4,0.7,-0.07,10,1,Germany
EuroCOVIDhub-median,inc case,3,DE,1.17,1.21,0.3,0.6,-0.15,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,2.03,2.85,0,0.5,0.16,10,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,1.37,1.77,0.1,0.7,0.08,10,1,Germany
IEM_Health-CovidProject,inc case,3,DE,1.59,1.79,0.1,0.5,-0.29,10,1,Germany
ILM-EKF,inc case,3,DE,1.88,2.01,0.3,0.9,0.12,10,1,Germany
ITWW-county_repro,inc case,3,DE,1.58,2.04,0.2,0.7,0.18,10,1,Germany
Karlen-pypm,inc case,3,DE,2.37,2.79,0.2,0.5,0.06,10,1,Germany
LANL-GrowthRate,inc case,3,DE,1.2,1.22,0.1,0.5,-0.42,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,3,DE,0.9,0.98,0.14,0.43,-0.8,7,1,Germany
MUNI-ARIMA,inc case,3,DE,1.12,1.11,0.2,0.9,-0.17,10,1,Germany
RobertWalraven-ESG,inc case,3,DE,1.11,1.53,0,0,-0.6,10,1,Germany
UNIPV-BayesINGARCHX,inc case,3,DE,1.15,1.57,0,0,-0.11,9,1,Germany
USC-SIkJalpha,inc case,3,DE,1.13,1.68,0.1,0.1,-0.26,10,1,Germany
UVA-Ensemble,inc case,3,DE,1.46,NA,0.3,0.7,NA,10,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,1.36,1.69,0.4,0.9,-0.03,10,1,Germany
itwm-dSEIR,inc case,3,DE,1.33,1.54,0.1,0.6,-0.02,10,1,Germany
CovidMetrics-epiBATS,inc case,2,DE,0.86,0.82,0.5,1,-0.25,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,2,DE,0.97,1.03,0.4,0.8,0.08,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.02,1.03,0.3,0.8,0,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,2,DE,0.97,1.04,0.4,0.8,0.12,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.03,1.04,0.3,0.8,0.06,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,2,DE,0.94,0.98,0.3,0.8,0.07,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,2,DE,0.95,0.97,0.4,0.8,-0.01,10,1,Germany
EuroCOVIDhub-baseline,inc case,2,DE,1,1,0.5,1,-0.37,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,2,DE,1.01,1.12,0.5,0.8,0.06,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.11,1.18,0.3,0.8,0.03,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,2,DE,1.03,1.15,0.4,0.8,0.17,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,2,DE,1.12,1.25,0.2,0.7,0.23,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,2,DE,0.92,0.97,0.4,0.8,0,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,2,DE,0.85,0.91,0.4,0.8,-0.03,10,1,Germany
EuroCOVIDhub-ensemble,inc case,2,DE,0.9,0.92,0.3,0.8,0.02,10,1,Germany
EuroCOVIDhub-mean,inc case,2,DE,0.87,0.9,0.4,0.9,0.08,10,1,Germany
EuroCOVIDhub-median,inc case,2,DE,0.91,0.92,0.3,0.8,0.01,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,2,DE,1.51,1.96,0,0.6,0.36,10,1,Germany
HZI-AgeExtendedSEIR,inc case,2,DE,0.85,1.01,0.3,0.6,0.2,10,1,Germany
IEM_Health-CovidProject,inc case,2,DE,1.38,1.41,0.2,0.8,-0.15,10,1,Germany
ILM-EKF,inc case,2,DE,1.36,1.34,0.4,1,0.2,10,1,Germany
ITWW-county_repro,inc case,2,DE,1.2,1.51,0.1,0.6,0.44,10,1,Germany
Karlen-pypm,inc case,2,DE,1.71,1.86,0.4,0.8,0.24,10,1,Germany
LANL-GrowthRate,inc case,2,DE,0.88,0.91,0.3,0.9,-0.31,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,2,DE,1.04,0.97,0.43,0.57,-0.61,7,1,Germany
MUNI-ARIMA,inc case,2,DE,1.01,1.01,0.4,0.9,-0.02,10,1,Germany
RobertWalraven-ESG,inc case,2,DE,1.18,1.6,0,0.1,-0.38,10,1,Germany
UNIPV-BayesINGARCHX,inc case,2,DE,1.09,1.48,0,0.22,0.07,9,1,Germany
USC-SIkJalpha,inc case,2,DE,0.81,1.1,0.2,0.3,-0.36,10,1,Germany
UVA-Ensemble,inc case,2,DE,1.71,NA,0.3,0.8,NA,10,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,1.13,1.21,0.6,1,0.06,10,1,Germany
itwm-dSEIR,inc case,2,DE,0.8,0.91,0.2,0.6,0.18,10,1,Germany
CovidMetrics-epiBATS,inc case,1,DE,0.69,0.65,0.4,1,-0.21,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc case,1,DE,0.55,0.55,0.6,0.9,0.18,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc case,1,DE,0.6,0.56,0.6,0.9,0.18,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc case,1,DE,0.56,0.55,0.6,0.9,0.21,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc case,1,DE,0.61,0.56,0.6,0.9,0.21,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc case,1,DE,0.52,0.55,0.6,1,0.16,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc case,1,DE,0.52,0.54,0.6,1,0.14,10,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0.2,1,-0.3,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc case,1,DE,0.61,0.6,0.4,0.9,0.24,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc case,1,DE,0.65,0.59,0.3,0.9,0.26,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc case,1,DE,0.59,0.59,0.5,0.9,0.27,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc case,1,DE,0.59,0.57,0.5,0.9,0.41,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc case,1,DE,0.44,0.47,0.7,1,0.05,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc case,1,DE,0.48,0.5,0.6,0.9,0.06,10,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.55,0.55,0.6,1,0.12,10,1,Germany
EuroCOVIDhub-mean,inc case,1,DE,0.5,0.54,0.6,1,0.14,10,1,Germany
EuroCOVIDhub-median,inc case,1,DE,0.55,0.55,0.6,1,0.11,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.86,0.99,0.3,0.7,0.55,10,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,0.42,0.45,0.3,0.9,0.06,10,1,Germany
IEM_Health-CovidProject,inc case,1,DE,1.02,0.95,0.4,1,-0.02,10,1,Germany
ILM-EKF,inc case,1,DE,0.82,0.8,0.4,0.9,0.23,10,1,Germany
ITWW-county_repro,inc case,1,DE,0.86,1.02,0.2,0.4,0.77,10,1,Germany
Karlen-pypm,inc case,1,DE,1.14,1.11,0.5,1,0.36,10,1,Germany
LANL-GrowthRate,inc case,1,DE,0.69,0.74,0.6,1,-0.38,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,1,DE,0.84,0.73,0.57,1,-0.25,7,1,Germany
MUNI-ARIMA,inc case,1,DE,0.66,0.62,0.5,1,0.23,10,1,Germany
RobertWalraven-ESG,inc case,1,DE,1.03,1.28,0.2,0.4,-0.37,10,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.63,NA,NA,NA,NA,10,1,Germany
UNIPV-BayesINGARCHX,inc case,1,DE,1.08,1.58,0,0,0,10,1,Germany
USC-SIkJalpha,inc case,1,DE,0.66,0.76,0.1,0.8,-0.33,10,1,Germany
UVA-Ensemble,inc case,1,DE,1.45,NA,0.3,1,NA,10,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,1.17,1.16,0.8,0.9,0.17,10,1,Germany
itwm-dSEIR,inc case,1,DE,0.38,0.43,0.5,0.7,0.19,10,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0,0.4,-0.8,10,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0.1,0.1,-0.54,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_mean,inc death,4,DE,0.76,0.68,0.6,0.7,0.25,10,1,Germany
EuroCOVIDhub-10_weeks_history_relative_skill_weighted_median,inc death,4,DE,0.91,0.66,0.5,1,-0.01,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_mean,inc death,4,DE,0.82,0.68,0.6,0.7,0.14,10,1,Germany
EuroCOVIDhub-5_weeks_history_relative_skill_weighted_median,inc death,4,DE,0.93,0.68,0.4,0.9,-0.1,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_mean,inc death,4,DE,0.77,0.67,0.6,0.8,0.32,10,1,Germany
EuroCOVIDhub-All_history_relative_skill_weighted_median,inc death,4,DE,0.75,0.57,0.5,1,0.11,10,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,1,1,-0.05,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_mean,inc death,4,DE,0.88,0.68,0.6,0.7,0.1,10,1,Germany
EuroCOVIDhub-cutoff_10_weeks_history_relative_skill_weighted_median,inc death,4,DE,0.93,0.69,0.4,1,-0.05,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_mean,inc death,4,DE,1.05,0.8,0.4,0.7,0.01,10,1,Germany
EuroCOVIDhub-cutoff_5_weeks_history_relative_skill_weighted_median,inc death,4,DE,1.08,0.73,0.2,0.8,-0.17,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_mean,inc death,4,DE,0.75,0.59,0.7,0.9,0.22,10,1,Germany
EuroCOVIDhub-cutoff_All_history_relative_skill_weighted_median,inc death,4,DE,0.76,0.54,0.5,1,0.02,10,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.81,0.61,0.4,1,0.3,10,1,Germany
EuroCOVIDhub-mean,inc death,4,DE,0.86,0.74,0.6,0.8,0.34,10,1,Germany
EuroCOVIDhub-median,inc death,4,DE,0.82,0.62,0.3,1,0.21,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,2.24,2.24,0,0.1,0.77,10,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.57,0.53,1,1,-0.15,10,1,Germany
IEM_Health-CovidProject,inc death,4,DE,0.74,0.7,0.6,0.8,-0.23,10,1,Germany
ILM-EKF,inc death,4,DE,2.4,1.98,0.3,0.7,0.26,10,1,Germany
ITWW-county_repro,inc death,4,DE,1.05,0.93,0.1,0.3,0.53,10,1,Germany
Karlen-pypm,inc death,4,DE,1.83,1.4,0.1,0.5,0.34,10,1,Germany
LANL-GrowthRate,inc death,4,DE,0.98,0.7,0.5,0.9,-0.32,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.9,0.78,0.5,0.7,-0.58,10,1,Germany
MUNI-ARIMA,inc death,4,DE,0.95,0.68,0.7,1,-0.32,10,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.65,0.54,0.8,0.9,-0.33,10,1,Germany
UMass-MechBayes,inc death,4,DE,0.57,0.42,0.4,0.8,-0.31,10,1,Germany
USC-SIkJalpha,inc death,4,DE,1.63,1.5,0.1,0.1,0.51,10,1,Germany
USyd-OneModelMan,inc death,4,DE,0.36,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,2.1,1.72,0.4,0.6,0.42,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,4.67,3.94,0,0.2,0.63,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.8,0.65,0.5,0.8,0.03,10,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,3.3,3,0,0.7,0.33,10,1,Germany
