model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
ILM-EKF,inc case,2,DE,0.33,0.38,0.3,0.8,-0.22,10,1,Germany
ITWW-county_repro,inc case,2,DE,0.45,0.54,0.2,0.6,0.37,10,1,Germany
Karlen-pypm,inc case,2,DE,0.44,0.47,0.1,0.6,0.34,10,1,Germany
LANL-GrowthRate,inc case,2,DE,0.43,0.46,0.56,0.89,-0.31,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,2,DE,0.34,0.41,0.4,0.8,-0.36,10,1,Germany
MUNI-ARIMA,inc case,2,DE,0.52,0.54,0.4,0.9,-0.17,10,1,Germany
RobertWalraven-ESG,inc case,2,DE,0.32,0.41,0.6,0.7,-0.33,10,1,Germany
USC-SIkJalpha,inc case,2,DE,0.47,0.68,0.2,0.2,0.2,10,1,Germany
UVA-Ensemble,inc case,2,DE,1.27,NA,0.7,1,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,2,DE,0.35,0.39,0.3,0.6,0.05,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,2,DE,0.32,0.37,0.22,0.89,0.14,9,1,Germany
epiforecasts-EpiExpert_direct,inc case,2,DE,0.37,0.44,0.3,0.6,0.06,10,1,Germany
epiforecasts-EpiNow2,inc case,2,DE,0.54,0.55,0.5,0.8,0.02,10,1,Germany
itwm-dSEIR,inc case,2,DE,0.29,0.29,0.5,1,-0.28,10,1,Germany
BIOCOMSC-Gompertz,inc case,1,DE,0.69,NA,0.5,1,NA,10,1,Germany
CovidMetrics-epiBATS,inc case,1,DE,0.3,0.7,1,1,0.07,9,1,Germany
EuroCOVIDhub-baseline,inc case,1,DE,1,1,0.5,1,0.15,10,1,Germany
EuroCOVIDhub-ensemble,inc case,1,DE,0.42,0.4,0.6,1,0.04,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,1,DE,0.49,0.55,0.1,0.5,0.31,10,1,Germany
HZI-AgeExtendedSEIR,inc case,1,DE,0.39,0.4,0.5,1,-0.18,10,1,Germany
IEM_Health-CovidProject,inc case,1,DE,0.66,0.7,0.3,0.6,-0.06,10,1,Germany
ILM-EKF,inc case,1,DE,0.45,0.44,0.5,0.8,-0.17,10,1,Germany
ITWW-county_repro,inc case,1,DE,0.53,0.62,0.3,0.6,0.59,10,1,Germany
Karlen-pypm,inc case,1,DE,0.65,0.65,0.3,0.7,0.41,10,1,Germany
LANL-GrowthRate,inc case,1,DE,0.44,0.43,0.44,1,-0.41,9,1,Germany
MUNI-ARIMA,inc case,1,DE,0.6,0.59,0.8,0.9,0,10,1,Germany
RobertWalraven-ESG,inc case,1,DE,0.42,0.45,0.7,0.9,-0.28,10,1,Germany
SDSC_ISG-TrendModel,inc case,1,DE,0.53,NA,NA,NA,NA,10,1,Germany
USC-SIkJalpha,inc case,1,DE,0.68,0.78,0.3,0.4,0.16,10,1,Germany
UVA-Ensemble,inc case,1,DE,1.05,NA,0.8,1,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,1,DE,0.51,0.49,0.5,0.9,0.16,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,1,DE,0.49,0.44,0.6,1,0.16,10,1,Germany
epiforecasts-EpiExpert_direct,inc case,1,DE,0.55,0.56,0.4,0.8,0.16,10,1,Germany
epiforecasts-EpiNow2,inc case,1,DE,0.52,0.5,0.5,0.9,0.02,10,1,Germany
itwm-dSEIR,inc case,1,DE,0.3,0.28,0.5,0.9,-0.13,10,1,Germany
CovidMetrics-epiBATS,inc case,4,DE,0.21,0.56,1,1,-0.02,5,1,Germany
EuroCOVIDhub-baseline,inc case,4,DE,1,1,0.5,0.8,0.48,10,1,Germany
EuroCOVIDhub-ensemble,inc case,4,DE,0.48,0.47,0.2,0.7,0.2,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,4,DE,0.33,0.4,0.3,0.3,0.16,10,1,Germany
HZI-AgeExtendedSEIR,inc case,4,DE,0.51,0.51,0.3,0.9,0.18,10,1,Germany
IEM_Health-CovidProject,inc case,4,DE,1.03,1.05,0.2,0.4,0.24,10,1,Germany
ILM-EKF,inc case,4,DE,0.32,0.36,0.4,0.7,-0.13,10,1,Germany
ITWW-county_repro,inc case,4,DE,0.61,0.71,0,0.2,0.4,10,1,Germany
Karlen-pypm,inc case,4,DE,0.41,0.47,0,0.4,0.24,10,1,Germany
LANL-GrowthRate,inc case,4,DE,0.62,0.53,0.11,0.78,0.12,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,4,DE,0.22,0.26,0.6,0.7,-0.24,10,1,Germany
MUNI-ARIMA,inc case,4,DE,0.39,0.51,0.44,0.89,-0.24,9,1,Germany
RobertWalraven-ESG,inc case,4,DE,0.49,0.35,0.5,0.7,-0.33,10,1,Germany
UMass-SemiMech,inc case,4,DE,0.54,0.6,0.3,0.7,0.24,10,1,Germany
UNIPV-BayesINGARCHX,inc case,4,DE,0.5,0.66,0.4,0.4,-0.1,10,1,Germany
USC-SIkJalpha,inc case,4,DE,0.46,0.69,0.2,0.2,0.2,10,1,Germany
UVA-Ensemble,inc case,4,DE,1.78,NA,0.4,0.7,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,4,DE,0.45,0.5,0.1,0.4,0.3,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,4,DE,0.26,0.27,0.33,0.67,0.13,9,1,Germany
epiforecasts-EpiExpert_direct,inc case,4,DE,0.55,0.63,0.1,0.3,0.33,10,1,Germany
epiforecasts-EpiNow2,inc case,4,DE,0.79,0.77,0.2,0.5,0.05,10,1,Germany
itwm-dSEIR,inc case,4,DE,0.3,0.26,0.4,1,-0.2,10,1,Germany
CovidMetrics-epiBATS,inc case,3,DE,0.26,0.57,1,1,-0.05,6,1,Germany
EuroCOVIDhub-baseline,inc case,3,DE,1,1,0.5,0.9,0.4,10,1,Germany
EuroCOVIDhub-ensemble,inc case,3,DE,0.43,0.4,0.3,0.9,0.06,10,1,Germany
FIAS_FZJ-Epi1Ger,inc case,3,DE,0.36,0.45,0.1,0.4,0.12,10,1,Germany
HZI-AgeExtendedSEIR,inc case,3,DE,0.39,0.43,0.4,1,0.03,10,1,Germany
IEM_Health-CovidProject,inc case,3,DE,0.93,1,0.1,0.3,0.13,10,1,Germany
ILM-EKF,inc case,3,DE,0.28,0.34,0.4,0.8,-0.22,10,1,Germany
ITWW-county_repro,inc case,3,DE,0.51,0.61,0.1,0.3,0.28,10,1,Germany
Karlen-pypm,inc case,3,DE,0.34,0.38,0,0.5,0.22,10,1,Germany
LANL-GrowthRate,inc case,3,DE,0.57,0.53,0.22,0.67,-0.14,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc case,3,DE,0.21,0.32,0.6,0.6,-0.29,10,1,Germany
MUNI-ARIMA,inc case,3,DE,0.47,0.45,0.4,0.9,-0.23,10,1,Germany
RobertWalraven-ESG,inc case,3,DE,0.4,0.39,0.5,0.7,-0.32,10,1,Germany
USC-SIkJalpha,inc case,3,DE,0.48,0.71,0,0,0.2,10,1,Germany
UVA-Ensemble,inc case,3,DE,1.05,NA,0.6,0.8,NA,10,1,Germany
epiforecasts-EpiExpert,inc case,3,DE,0.36,0.4,0.1,0.5,0.13,10,1,Germany
epiforecasts-EpiExpert_Rt,inc case,3,DE,0.22,0.25,0.44,0.89,0.13,9,1,Germany
epiforecasts-EpiExpert_direct,inc case,3,DE,0.42,0.49,0.1,0.4,0.13,10,1,Germany
epiforecasts-EpiNow2,inc case,3,DE,0.61,0.6,0.4,0.6,-0.04,10,1,Germany
itwm-dSEIR,inc case,3,DE,0.29,0.26,0.4,1,-0.26,10,1,Germany
LANL-GrowthRate,inc case,5,DE,NA,NA,0.11,0.89,0.33,9,1,Germany
USC-SIkJalpha,inc case,5,DE,NA,NA,0,0,0.2,10,1,Germany
BIOCOMSC-Gompertz,inc death,2,DE,0.53,NA,0.56,1,NA,9,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,0.8,1,0.43,10,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.13,0.21,1,1,-0.13,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,0.53,0.62,0.1,0.4,-0.33,10,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.31,0.34,0.7,1,0.19,10,1,Germany
IEM_Health-CovidProject,inc death,2,DE,0.48,0.54,0.8,1,0.19,10,1,Germany
ILM-EKF,inc death,2,DE,0.27,0.34,0.8,1,-0.33,10,1,Germany
ITWW-county_repro,inc death,2,DE,0.3,0.46,0.1,0.2,-0.72,10,1,Germany
Karlen-pypm,inc death,2,DE,0.34,0.32,0.3,1,-0.2,10,1,Germany
LANL-GrowthRate,inc death,2,DE,0.3,0.29,0.44,0.89,-0.49,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.54,0.53,0.5,1,0.23,10,1,Germany
MUNI-ARIMA,inc death,2,DE,0.59,0.58,0.6,1,0.21,10,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.27,0.37,0.8,1,0.04,10,1,Germany
UMass-MechBayes,inc death,2,DE,0.41,0.36,0.2,0.9,-0.67,10,1,Germany
USC-SIkJalpha,inc death,2,DE,0.22,0.25,0.6,0.7,-0.28,10,1,Germany
USyd-OneModelMan,inc death,2,DE,0.46,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,0.31,0.28,0.5,0.9,0.02,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,0.49,0.56,0.22,0.56,-0.56,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.37,0.38,0.6,0.8,0.2,10,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,0.56,0.53,0.4,1,-0.45,10,1,Germany
itwm-dSEIR,inc death,2,DE,0.5,0.58,0.3,0.6,-0.64,10,1,Germany
EuroCOVIDhub-baseline,inc death,4,DE,1,1,0.4,1,0.57,10,1,Germany
EuroCOVIDhub-ensemble,inc death,4,DE,0.19,0.23,0.7,1,0.07,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,4,DE,0.19,0.23,0.3,0.7,-0.56,10,1,Germany
HZI-AgeExtendedSEIR,inc death,4,DE,0.29,0.36,0.6,1,0.38,10,1,Germany
IEM_Health-CovidProject,inc death,4,DE,0.66,0.81,0.4,1,0.52,10,1,Germany
ILM-EKF,inc death,4,DE,0.24,0.29,0.4,0.9,-0.46,10,1,Germany
ITWW-county_repro,inc death,4,DE,0.19,0.24,0.1,0.5,-0.52,10,1,Germany
Karlen-pypm,inc death,4,DE,0.33,0.39,0.2,0.7,-0.28,10,1,Germany
LANL-GrowthRate,inc death,4,DE,0.16,0.18,0.44,1,-0.46,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,4,DE,0.4,0.43,0.7,1,0.35,10,1,Germany
MUNI-ARIMA,inc death,4,DE,0.63,0.83,0.44,1,0.37,9,1,Germany
RobertWalraven-ESG,inc death,4,DE,0.36,0.39,0.6,1,0.25,10,1,Germany
UMass-MechBayes,inc death,4,DE,0.22,0.24,0.1,0.8,-0.71,10,1,Germany
UMass-SemiMech,inc death,4,DE,0.09,0.27,0.8,1,-0.24,10,1,Germany
USC-SIkJalpha,inc death,4,DE,0.23,0.27,0.4,0.5,-0.38,10,1,Germany
USyd-OneModelMan,inc death,4,DE,0.32,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,4,DE,0.19,0.27,0.6,0.9,0.34,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,4,DE,0.25,0.27,0.11,0.78,-0.63,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,4,DE,0.3,0.38,0.4,0.7,0.55,10,1,Germany
epiforecasts-EpiNow2,inc death,4,DE,0.42,0.47,0.3,0.9,-0.41,10,1,Germany
itwm-dSEIR,inc death,4,DE,0.32,0.43,0.3,0.7,-0.63,10,1,Germany
EuroCOVIDhub-baseline,inc death,3,DE,1,1,0.5,1,0.53,10,1,Germany
EuroCOVIDhub-ensemble,inc death,3,DE,0.13,0.2,0.9,1,-0.04,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,3,DE,0.29,0.32,0,0.6,-0.49,10,1,Germany
HZI-AgeExtendedSEIR,inc death,3,DE,0.25,0.32,0.6,1,0.23,10,1,Germany
IEM_Health-CovidProject,inc death,3,DE,0.59,0.69,0.6,1,0.36,10,1,Germany
ILM-EKF,inc death,3,DE,0.24,0.29,0.5,1,-0.45,10,1,Germany
ITWW-county_repro,inc death,3,DE,0.19,0.25,0.3,0.4,-0.71,10,1,Germany
Karlen-pypm,inc death,3,DE,0.25,0.25,0,0.9,-0.36,10,1,Germany
LANL-GrowthRate,inc death,3,DE,0.17,0.18,0.44,1,-0.45,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,3,DE,0.41,0.45,0.7,1,0.29,10,1,Germany
MUNI-ARIMA,inc death,3,DE,0.66,0.68,0.7,1,0.31,10,1,Germany
RobertWalraven-ESG,inc death,3,DE,0.33,0.39,0.7,1,0.12,10,1,Germany
UMass-MechBayes,inc death,3,DE,0.32,0.3,0,0.9,-0.77,10,1,Germany
USC-SIkJalpha,inc death,3,DE,0.17,0.18,0.6,0.7,-0.28,10,1,Germany
USyd-OneModelMan,inc death,3,DE,0.42,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,0.25,0.28,0.6,0.9,0.18,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,0.33,0.39,0.11,0.78,-0.64,9,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.32,0.41,0.5,0.7,0.39,10,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,0.34,0.38,0.4,1,-0.49,10,1,Germany
itwm-dSEIR,inc death,3,DE,0.34,0.45,0.2,0.6,-0.66,10,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,0.6,1,0.45,10,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.27,0.33,0.9,1,-0.14,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,0.68,0.8,0,0.3,-0.17,10,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.32,0.37,0.6,1,0.21,10,1,Germany
IEM_Health-CovidProject,inc death,1,DE,0.42,0.55,1,1,0.07,10,1,Germany
ILM-EKF,inc death,1,DE,0.35,0.5,1,1,-0.13,10,1,Germany
ITWW-county_repro,inc death,1,DE,0.53,0.62,0,0.3,-0.74,10,1,Germany
Imperial-DeCa,inc death,1,DE,0.82,1.09,0,0.22,-0.34,9,1,Germany
Imperial-RtI0,inc death,1,DE,0.81,0.86,0,0.56,0.66,9,1,Germany
Imperial-sbkp,inc death,1,DE,0.43,0.47,0.33,0.67,0.31,9,1,Germany
Karlen-pypm,inc death,1,DE,0.32,0.32,0.6,1,-0.12,10,1,Germany
LANL-GrowthRate,inc death,1,DE,0.4,0.41,0.67,0.89,-0.36,9,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.47,0.49,0.8,1,-0.05,10,1,Germany
MUNI-ARIMA,inc death,1,DE,0.68,0.64,0.5,1,0.27,10,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.35,0.4,1,1,0.04,10,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,0.53,NA,NA,NA,NA,10,1,Germany
UMass-MechBayes,inc death,1,DE,0.61,0.49,0.5,1,-0.56,10,1,Germany
USC-SIkJalpha,inc death,1,DE,0.4,0.38,0.2,0.2,0.4,10,1,Germany
USyd-OneModelMan,inc death,1,DE,0.41,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,1,DE,0.44,0.44,0.4,0.8,0.2,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,1,DE,0.86,0.77,0.3,0.6,-0.48,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,1,DE,0.46,0.51,0.3,0.7,0.44,10,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,1,0.78,0.2,1,-0.31,10,1,Germany
itwm-dSEIR,inc death,1,DE,0.93,0.85,0.2,0.7,-0.55,10,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.56,1,-0.06,9,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.3,0.3,-0.14,10,1,Germany
BIOCOMSC-Gompertz,inc case,2,DK,1.14,NA,0.6,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.4,1,0.14,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.15,1.25,0.3,0.7,0.19,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.23,1.5,0.1,0.4,0.14,10,1,Denmark
ILM-EKF,inc case,2,DK,1.62,1.79,0,0.6,0.16,10,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.28,1.55,0.44,0.67,-0.08,9,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.79,0.79,0.5,0.9,0.03,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.08,1.4,0.1,0.3,0.05,10,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.28,1.5,0.4,0.4,0,10,1,Denmark
UVA-Ensemble,inc case,2,DK,1.25,NA,0.4,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,2.24,2.44,0.3,0.7,0.33,10,1,Denmark
BIOCOMSC-Gompertz,inc case,1,DK,0.87,NA,0.5,1,NA,10,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.2,1,0.14,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.98,0.97,0.4,0.6,0.08,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.16,1.36,0.1,0.4,0.19,10,1,Denmark
ILM-EKF,inc case,1,DK,1.62,1.72,0.1,0.5,0.25,10,1,Denmark
LANL-GrowthRate,inc case,1,DK,1.07,1.11,0.22,0.78,-0.3,9,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.65,0.62,0.4,0.9,-0.05,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.07,1.3,0.2,0.4,0.19,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.79,NA,NA,NA,NA,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.39,1.79,0.2,0.2,-0.02,10,1,Denmark
UVA-Ensemble,inc case,1,DK,1.46,NA,0.5,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.52,1.53,0.5,0.7,0.18,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.3,1,0.04,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.08,1.31,0.4,0.6,0.1,10,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.13,1.5,0.3,0.4,0.02,10,1,Denmark
ILM-EKF,inc case,4,DK,1.5,1.86,0.2,0.5,0.03,10,1,Denmark
LANL-GrowthRate,inc case,4,DK,0.93,1.15,0.22,0.67,-0.14,9,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.21,1.04,0.11,1,-0.04,9,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.23,1.68,0,0.1,0,10,1,Denmark
UMass-SemiMech,inc case,4,DK,0.94,1.23,0.5,0.8,0.05,10,1,Denmark
USC-SIkJalpha,inc case,4,DK,1.26,1.63,0,0,0,10,1,Denmark
UVA-Ensemble,inc case,4,DK,1.13,NA,0.2,0.4,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,1.35,1.91,0.4,0.6,0.16,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.2,1,0.03,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,0.98,1.26,0.5,0.6,0.11,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.06,1.4,0.3,0.4,0.06,10,1,Denmark
ILM-EKF,inc case,3,DK,1.33,1.66,0.2,0.4,0.05,10,1,Denmark
LANL-GrowthRate,inc case,3,DK,0.79,1.13,0.56,0.67,-0.2,9,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.99,0.98,0.4,0.9,-0.08,10,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.15,1.61,0,0.3,-0.1,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.2,1.47,0.2,0.2,0,10,1,Denmark
UVA-Ensemble,inc case,3,DK,1.14,NA,0.3,0.7,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,2.07,2.63,0.4,0.6,0.3,10,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.22,0.67,-0.07,9,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.09,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,0.07,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,1.46,0.78,0.7,0.8,0.4,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.58,0.75,0.3,0.8,0.24,10,1,Denmark
ILM-EKF,inc death,4,DK,1.62,1.27,0.7,1,0.26,10,1,Denmark
LANL-GrowthRate,inc death,4,DK,1.26,0.63,0.33,0.89,0.48,9,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.45,0.91,0.78,1,0.2,9,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.12,0.45,0.8,1,-0.02,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.81,0.81,0.5,0.8,0.35,10,1,Denmark
UMass-SemiMech,inc death,4,DK,1.95,0.94,0.4,0.8,0.51,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,1.41,0.87,0.1,0.4,0.24,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.96,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.65,1,0.4,0.9,0.4,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,0.05,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,1.14,0.68,0.6,1,0.34,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,1,0.53,0.5,1,0.16,10,1,Denmark
ILM-EKF,inc death,3,DK,1.48,1.26,0.8,1,0.21,10,1,Denmark
LANL-GrowthRate,inc death,3,DK,1.05,0.68,0.33,0.78,0.4,9,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.54,0.81,0.7,1,0.14,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.69,0.43,0.7,1,-0.09,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.36,0.76,0.3,0.9,0.32,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,1.1,0.71,0.2,0.4,0.08,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.1,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.65,1.15,0.4,0.9,0.36,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,0.02,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,0.83,0.63,0.7,1,0.28,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.78,0.62,0.3,0.9,0.07,10,1,Denmark
ILM-EKF,inc death,2,DK,0.94,1.41,0.8,1,0.16,10,1,Denmark
LANL-GrowthRate,inc death,2,DK,0.83,0.72,0.56,1,0.32,9,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.06,0.92,0.8,1,0.12,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,0.78,0.55,0.8,1,-0.11,10,1,Denmark
UMass-MechBayes,inc death,2,DK,1.2,0.77,0.5,0.8,0.4,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,0.75,0.59,0.5,0.5,0.22,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.31,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.31,0.9,0.5,0.9,0.3,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.8,1,-0.01,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.86,0.83,0.5,0.9,0.1,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.91,0.91,0.3,0.3,-0.07,10,1,Denmark
ILM-EKF,inc death,1,DK,0.86,1.2,0.7,1,0.12,10,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.68,0.65,0.56,1,0.04,9,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.5,1.15,0.3,1,0.05,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.82,0.77,0.4,1,-0.1,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.23,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,0.95,0.78,0.5,0.8,0.21,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.82,1.08,0.2,0.2,-0.04,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.25,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.9,0.8,0.5,0.9,0.14,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.11,0.67,0.67,9,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.2,0.4,0.4,10,1,Denmark
BIOCOMSC-Gompertz,inc case,2,EE,0.52,NA,0.8,1,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.5,1,0.17,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.6,0.62,0.3,0.8,0.01,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.75,0.9,0.3,0.4,-0.09,10,1,Estonia
ILM-EKF,inc case,2,EE,0.85,0.96,0.1,0.7,-0.06,10,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.49,0.56,0.44,0.78,-0.5,9,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.4,0.43,0.8,1,-0.21,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1,1.1,0.1,0.6,0.06,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.7,0.92,0.1,0.1,-0.06,10,1,Estonia
UVA-Ensemble,inc case,2,EE,1.42,NA,0.5,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,0.49,0.53,0.4,0.7,-0.23,10,1,Estonia
BIOCOMSC-Gompertz,inc case,1,EE,0.62,NA,0.4,1,NA,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.3,1,0.06,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.66,0.61,0.2,0.9,-0.01,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.78,0.72,0.3,0.7,-0.18,10,1,Estonia
ILM-EKF,inc case,1,EE,1.23,1.28,0.1,0.8,-0.12,10,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.5,0.51,0.44,0.89,-0.57,9,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.48,0.45,0.5,1,-0.12,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,1.23,1.27,0.2,0.8,0.05,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.52,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.76,0.97,0.1,0.1,0.06,10,1,Estonia
UVA-Ensemble,inc case,1,EE,2.1,NA,0.7,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,0.54,0.49,0.2,0.9,-0.22,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,0.37,10,1,Estonia
