model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
RobertWalraven-ESG,inc case,1,DK,1.25,1.46,0.4,0.5,-0.45,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.98,NA,NA,NA,NA,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.78,2.13,0.1,0.3,-0.4,10,1,Denmark
UVA-Ensemble,inc case,1,DK,2.11,NA,0.6,0.9,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.56,1.64,0.6,0.8,-0.09,10,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.11,0.67,-0.3,9,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.48,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.04,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.92,0.64,0.7,0.9,0.03,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,1.29,0.7,0.2,0.9,-0.11,10,1,Denmark
ILM-EKF,inc death,4,DK,0.78,1.97,0.8,1,0.05,10,1,Denmark
Karlen-pypm,inc death,4,DK,1.5,0.82,0,1,-0.04,4,1,Denmark
LANL-GrowthRate,inc death,4,DK,0.77,0.7,0.33,0.89,-0.14,9,1,Denmark
MUNI-ARIMA,inc death,4,DK,1.1,0.81,0.8,1,0.04,10,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1,0.5,0.7,1,-0.24,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.62,0.84,0.5,0.9,0.12,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.87,0.65,0.3,0.5,-0.35,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.69,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,2.19,1.77,0.6,1,0.2,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,1,1,-0.05,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.89,0.6,0.6,1,0.01,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,0.84,0.61,0.5,1,-0.14,10,1,Denmark
ILM-EKF,inc death,3,DK,0.82,1.72,0.9,1,0.02,10,1,Denmark
Karlen-pypm,inc death,3,DK,1.27,0.79,0.4,0.8,-0.28,5,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.84,0.66,0.4,0.8,-0.06,10,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.24,0.86,0.6,1,-0.05,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.9,0.61,0.6,0.9,-0.19,10,1,Denmark
UMass-MechBayes,inc death,3,DK,1.01,0.66,0.4,1,0.04,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.75,0.72,0.2,0.4,-0.3,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.12,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.49,1.31,0.5,0.9,0.08,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,1,1,-0.07,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.06,0.62,0.7,1,0,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,0.66,0.51,0.7,0.9,0.04,10,1,Denmark
ILM-EKF,inc death,2,DK,1,1.75,0.9,1,0.04,10,1,Denmark
Karlen-pypm,inc death,2,DK,1.05,0.68,0.5,1,-0.18,6,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.43,0.77,0.5,0.9,-0.08,10,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.23,0.84,0.8,1,-0.02,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.19,0.69,0.7,1,-0.16,10,1,Denmark
UMass-MechBayes,inc death,2,DK,1.06,0.56,0.6,0.9,0.19,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.03,0.53,0.5,0.6,-0.01,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.03,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.45,0.83,0.5,0.9,0.05,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.7,1,-0.04,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,0.73,0.84,0.4,1,-0.04,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,0.7,0.88,0.2,0.6,0.03,10,1,Denmark
ILM-EKF,inc death,1,DK,0.89,1.38,0.8,1,0.04,10,1,Denmark
Karlen-pypm,inc death,1,DK,1.17,0.99,0.43,0.86,-0.29,7,1,Denmark
LANL-GrowthRate,inc death,1,DK,0.78,0.68,0.4,1,-0.07,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.05,1.03,0.3,1,-0.04,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.86,0.79,0.4,1,-0.14,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.12,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,0.89,0.7,0.4,0.9,0.15,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,0.86,1.19,0,0.2,-0.01,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.13,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,0.79,0.89,0.3,0.9,-0.03,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.22,0.67,0.04,9,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.4,0.5,-0.22,10,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.4,1,-0.32,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.66,0.76,0.4,0.8,-0.42,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,0.82,1.09,0.2,0.5,-0.68,10,1,Estonia
ILM-EKF,inc case,4,EE,1.02,1.44,0.2,0.5,-0.59,10,1,Estonia
Karlen-pypm,inc case,4,EE,2.93,2.08,0.5,0.75,0.56,4,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.79,1,0.22,0.56,-0.7,9,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.7,0.67,0.4,1,-0.5,10,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.07,1.46,0,0.4,-0.45,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.91,1.47,0.1,0.1,-0.54,10,1,Estonia
UVA-Ensemble,inc case,4,EE,0.89,NA,0.1,0.4,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,3.22,4.01,0.2,0.5,-0.34,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.4,1,-0.39,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.63,0.67,0.3,0.8,-0.45,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.85,1.01,0.2,0.6,-0.68,10,1,Estonia
ILM-EKF,inc case,3,EE,1.17,1.48,0.1,0.5,-0.54,10,1,Estonia
Karlen-pypm,inc case,3,EE,2.88,1.98,0.4,0.8,0.47,5,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.68,0.88,0.4,0.6,-0.54,10,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.62,0.64,0.6,1,-0.42,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.08,1.34,0,0.4,-0.6,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.85,1.26,0.1,0.1,-0.66,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.17,NA,0.4,0.5,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.37,2.79,0.2,0.8,-0.32,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.5,1,-0.45,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.55,0.63,0.5,0.8,-0.33,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.91,0.96,0.1,0.6,-0.52,10,1,Estonia
ILM-EKF,inc case,2,EE,1.54,1.77,0.2,0.6,-0.44,10,1,Estonia
Karlen-pypm,inc case,2,EE,2.07,1.47,0.5,1,0.36,6,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.79,0.81,0.4,0.8,-0.49,10,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.49,0.6,0.7,1,-0.3,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,1.02,1.16,0.1,0.5,-0.7,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.62,0.81,0,0.2,-0.54,10,1,Estonia
UVA-Ensemble,inc case,2,EE,0.94,NA,0.5,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.51,1.84,0.5,0.8,-0.1,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.4,1,-0.51,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.69,0.63,0.2,0.9,-0.32,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.99,0.86,0.1,0.8,-0.48,10,1,Estonia
ILM-EKF,inc case,1,EE,2.01,2.01,0.1,0.8,-0.34,10,1,Estonia
Karlen-pypm,inc case,1,EE,1.52,1.13,0.43,1,0.23,7,1,Estonia
LANL-GrowthRate,inc case,1,EE,0.91,0.9,0.3,0.9,-0.51,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.89,0.81,0.3,1,-0.26,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.74,0.73,0.3,0.9,-0.55,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.84,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.79,0.87,0.2,0.4,-0.4,10,1,Estonia
UVA-Ensemble,inc case,1,EE,1.73,NA,0.7,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.46,1.45,0.2,0.8,-0.14,10,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.22,0.56,-0.59,9,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0.1,0.1,-0.74,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.9,1,0.05,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.72,0.66,0.6,0.9,0.02,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,0.86,0.79,0.7,0.9,-0.14,10,1,Estonia
ILM-EKF,inc death,4,EE,0.57,0.82,0.7,1,-0.04,10,1,Estonia
Karlen-pypm,inc death,4,EE,0.3,0.54,0.75,1,-0.2,4,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.37,1.78,0.11,0.67,0.06,9,1,Estonia
MUNI-ARIMA,inc death,4,EE,1.26,1.09,0.4,1,-0.18,10,1,Estonia
RobertWalraven-ESG,inc death,4,EE,0.46,0.56,0.9,1,-0.15,10,1,Estonia
UMass-MechBayes,inc death,4,EE,0.73,0.69,0.5,1,0.2,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.55,0.65,0.4,0.7,-0.23,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,0.55,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.22,1.11,0.88,1,0.16,8,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.9,1,0.04,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.59,0.6,0.7,0.9,0.08,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,0.88,0.76,0.7,0.9,-0.02,10,1,Estonia
ILM-EKF,inc death,3,EE,0.59,1,0.8,1,0.03,10,1,Estonia
Karlen-pypm,inc death,3,EE,0.88,0.91,0.6,1,0.02,5,1,Estonia
LANL-GrowthRate,inc death,3,EE,1.47,1.73,0.3,0.7,0.09,10,1,Estonia
MUNI-ARIMA,inc death,3,EE,0.51,0.72,0.7,1,-0.21,10,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.51,0.58,0.9,1,-0.17,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.74,0.64,0.6,1,0.25,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.59,0.65,0.6,0.6,0.08,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.44,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.96,0.83,0.67,1,0.11,9,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.9,1,-0.02,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.8,0.51,0.7,1,0.06,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.8,0.72,0.6,0.8,-0.03,10,1,Estonia
ILM-EKF,inc death,2,EE,0.8,1.21,0.8,1,0.1,10,1,Estonia
Karlen-pypm,inc death,2,EE,1.1,0.68,0.67,1,-0.04,6,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.6,1.3,0.5,0.8,0,10,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.04,0.72,0.7,1,-0.26,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,0.6,0.51,0.8,1,-0.12,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.88,0.73,0.7,1,0.26,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.8,0.66,0.7,0.8,0.08,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.96,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.6,0.51,0.7,1,0.17,10,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.7,1,-0.11,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,0.88,0.5,0.8,1,0.02,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1,0.92,0.6,0.8,0.03,10,1,Estonia
ILM-EKF,inc death,1,EE,0.88,1.24,0.8,1,0.1,10,1,Estonia
Karlen-pypm,inc death,1,EE,0.88,0.54,0.57,1,-0.06,7,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.3,0.81,0.6,0.9,-0.06,10,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.2,0.74,0.6,1,-0.31,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,0.88,0.75,0.8,0.8,-0.09,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.5,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,0.75,0.61,0.6,1,0.19,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,1,1.17,0.4,0.4,0.11,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,1,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1,0.58,0.8,1,0.08,10,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.11,0.44,0.2,9,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.4,0.4,0,10,1,Estonia
EuroCOVIDhub-baseline,inc case,4,ES,1,1,0.22,0.67,-0.14,9,1,Spain
EuroCOVIDhub-ensemble,inc case,4,ES,1.99,2.17,0.11,0.44,0.02,9,1,Spain
IEM_Health-CovidProject,inc case,4,ES,1.47,1.64,0.11,0.33,0,9,1,Spain
ILM-EKF,inc case,4,ES,4.38,5.82,0.11,0.33,0.01,9,1,Spain
Karlen-pypm,inc case,4,ES,6.22,6.2,0,0,1,4,1,Spain
LANL-GrowthRate,inc case,4,ES,1.13,1.22,0.12,0.62,-0.21,8,1,Spain
MUNI-ARIMA,inc case,4,ES,0.96,1.05,0.33,0.44,-0.25,9,1,Spain
RobertWalraven-ESG,inc case,4,ES,0.97,1.2,0.11,0.22,-0.38,9,1,Spain
UB-BSLCoV,inc case,4,ES,8.46,10.12,0.11,0.44,0.18,9,1,Spain
USC-SIkJalpha,inc case,4,ES,1.13,1.39,0.22,0.22,-0.33,9,1,Spain
UVA-Ensemble,inc case,4,ES,0.87,NA,0.56,0.56,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,4,ES,1.5,1.5,0.44,0.78,-0.31,9,1,Spain
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0.11,0.78,-0.03,9,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.52,1.56,0.11,0.44,0.15,9,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.41,1.56,0.11,0.22,0.26,9,1,Spain
ILM-EKF,inc case,3,ES,2.82,3.66,0.11,0.22,0.21,9,1,Spain
Karlen-pypm,inc case,3,ES,3.66,3.88,0,0.2,0.92,5,1,Spain
LANL-GrowthRate,inc case,3,ES,1.1,1.27,0.33,0.67,-0.08,9,1,Spain
MUNI-ARIMA,inc case,3,ES,1.05,1.14,0.11,0.44,-0.17,9,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.89,1.12,0.22,0.44,-0.29,9,1,Spain
UB-BSLCoV,inc case,3,ES,4.24,5.01,0.33,0.44,0.23,9,1,Spain
UNED-PreCoV2,inc case,3,ES,1.04,1.24,0.44,1,-0.06,9,1,Spain
USC-SIkJalpha,inc case,3,ES,1.07,1.26,0.22,0.33,-0.14,9,1,Spain
UVA-Ensemble,inc case,3,ES,1.34,NA,0.22,0.44,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.31,1.3,0.44,0.78,-0.24,9,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0.1,0.9,0.03,10,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,1.01,0.95,0.4,0.8,0.07,10,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.12,1.11,0.2,0.8,0.38,10,1,Spain
ILM-EKF,inc case,1,ES,1.31,1.6,0.4,0.6,0.2,10,1,Spain
Karlen-pypm,inc case,1,ES,1.62,1.43,0.14,1,0.67,7,1,Spain
LANL-GrowthRate,inc case,1,ES,1.02,1.16,0.7,0.8,-0.22,10,1,Spain
MUNI-ARIMA,inc case,1,ES,1.18,1.39,0.2,0.6,-0.02,10,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.89,1.03,0.3,0.7,-0.32,10,1,Spain
SDSC_ISG-TrendModel,inc case,1,ES,0.63,NA,NA,NA,NA,10,1,Spain
UB-BSLCoV,inc case,1,ES,1.47,1.51,0.5,0.8,0.11,10,1,Spain
UNED-PreCoV2,inc case,1,ES,0.64,0.96,0.8,1,-0.14,10,1,Spain
USC-SIkJalpha,inc case,1,ES,1.21,1.45,0.2,0.5,-0.02,10,1,Spain
UVA-Ensemble,inc case,1,ES,1.86,NA,0.1,1,NA,10,1,Spain
epiforecasts-EpiNow2,inc case,1,ES,0.77,0.81,0.7,1,-0.29,10,1,Spain
LANL-GrowthRate,inc case,5,ES,NA,NA,0.25,0.5,-0.31,8,1,Spain
USC-SIkJalpha,inc case,5,ES,NA,NA,0.22,0.22,-0.56,9,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.11,0.89,-0.04,9,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.21,1.19,0.11,0.78,0.19,9,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.28,1.36,0,0.44,0.28,9,1,Spain
ILM-EKF,inc case,2,ES,1.96,2.51,0.11,0.22,0.23,9,1,Spain
Karlen-pypm,inc case,2,ES,2.23,2.37,0.17,0.67,0.83,6,1,Spain
LANL-GrowthRate,inc case,2,ES,1.25,1.28,0.56,0.67,-0.08,9,1,Spain
MUNI-ARIMA,inc case,2,ES,1.12,1.24,0,0.33,-0.13,9,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.88,1.09,0.22,0.44,-0.27,9,1,Spain
UB-BSLCoV,inc case,2,ES,2.48,2.81,0.33,0.44,0.16,9,1,Spain
UNED-PreCoV2,inc case,2,ES,0.92,1.02,0.67,1,-0.11,9,1,Spain
USC-SIkJalpha,inc case,2,ES,1.29,1.54,0.11,0.33,0.04,9,1,Spain
UVA-Ensemble,inc case,2,ES,1.23,NA,0.22,0.78,NA,9,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,1.06,1.04,0.44,0.89,-0.26,9,1,Spain
EuroCOVIDhub-baseline,inc death,4,ES,1,1,1,1,-0.1,10,1,Spain
EuroCOVIDhub-ensemble,inc death,4,ES,0.64,0.61,0.6,1,-0.12,10,1,Spain
IEM_Health-CovidProject,inc death,4,ES,0.92,0.76,0.3,0.9,-0.19,10,1,Spain
ILM-EKF,inc death,4,ES,0.65,0.79,0.8,0.9,0.21,10,1,Spain
Karlen-pypm,inc death,4,ES,2.67,1.25,0,0.75,-0.02,4,1,Spain
LANL-GrowthRate,inc death,4,ES,0.87,0.73,0.33,0.89,-0.37,9,1,Spain
MUNI-ARIMA,inc death,4,ES,0.86,0.73,0.5,1,-0.23,10,1,Spain
RobertWalraven-ESG,inc death,4,ES,0.96,1.06,0.1,0.5,-0.47,10,1,Spain
UB-BSLCoV,inc death,4,ES,0.87,0.98,0.6,1,-0.35,10,1,Spain
UMass-MechBayes,inc death,4,ES,1.17,1.3,0.6,1,0.23,10,1,Spain
USC-SIkJalpha,inc death,4,ES,0.44,0.5,0.4,0.7,-0.47,10,1,Spain
USyd-OneModelMan,inc death,4,ES,0.63,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,4,ES,0.98,0.97,0.7,0.9,-0.08,10,1,Spain
EuroCOVIDhub-baseline,inc death,3,ES,1,1,1,1,-0.13,10,1,Spain
EuroCOVIDhub-ensemble,inc death,3,ES,0.72,0.57,0.4,1,-0.07,10,1,Spain
IEM_Health-CovidProject,inc death,3,ES,0.77,0.64,0.5,0.9,-0.08,10,1,Spain
ILM-EKF,inc death,3,ES,0.64,0.66,0.7,1,0.2,10,1,Spain
Karlen-pypm,inc death,3,ES,1.83,1.01,0.2,0.6,-0.3,5,1,Spain
LANL-GrowthRate,inc death,3,ES,0.66,0.63,0.5,0.8,-0.12,10,1,Spain
MUNI-ARIMA,inc death,3,ES,0.93,0.68,0.3,1,-0.15,10,1,Spain
RobertWalraven-ESG,inc death,3,ES,0.99,1.03,0.2,0.5,-0.48,10,1,Spain
UB-BSLCoV,inc death,3,ES,1.31,1.47,0.7,1,-0.22,10,1,Spain
UMass-MechBayes,inc death,3,ES,1.11,1.12,0.7,0.9,0.33,10,1,Spain
UNED-PreCoV2,inc death,3,ES,1.25,0.97,0.8,1,-0.25,10,1,Spain
USC-SIkJalpha,inc death,3,ES,0.53,0.56,0.5,0.6,-0.3,10,1,Spain
USyd-OneModelMan,inc death,3,ES,0.5,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,3,ES,1.22,1.07,0.5,0.8,-0.08,10,1,Spain
EuroCOVIDhub-baseline,inc death,2,ES,1,1,0.8,1,-0.17,10,1,Spain
EuroCOVIDhub-ensemble,inc death,2,ES,0.85,0.65,0.4,1,-0.08,10,1,Spain
IEM_Health-CovidProject,inc death,2,ES,0.73,0.54,0.6,0.9,-0.08,10,1,Spain
ILM-EKF,inc death,2,ES,0.85,0.73,0.6,1,0.12,10,1,Spain
Karlen-pypm,inc death,2,ES,1.83,1.03,0.17,0.67,-0.31,6,1,Spain
LANL-GrowthRate,inc death,2,ES,0.81,0.7,0.3,0.8,-0.12,10,1,Spain
MUNI-ARIMA,inc death,2,ES,1.03,0.67,0.5,1,-0.21,10,1,Spain
RobertWalraven-ESG,inc death,2,ES,1.01,0.98,0.3,0.5,-0.54,10,1,Spain
UB-BSLCoV,inc death,2,ES,1.26,1.23,0.8,1,-0.15,10,1,Spain
UMass-MechBayes,inc death,2,ES,1.32,1.29,0.8,0.9,0.32,10,1,Spain
UNED-PreCoV2,inc death,2,ES,1.1,1.09,0.9,1,-0.23,10,1,Spain
USC-SIkJalpha,inc death,2,ES,0.73,0.72,0.2,0.5,-0.05,10,1,Spain
USyd-OneModelMan,inc death,2,ES,0.7,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,2,ES,1.33,1.17,0.4,0.8,-0.16,10,1,Spain
EuroCOVIDhub-baseline,inc death,1,ES,1,1,0.6,1,-0.21,10,1,Spain
EuroCOVIDhub-ensemble,inc death,1,ES,1.1,0.74,0.4,1,-0.08,10,1,Spain
IEM_Health-CovidProject,inc death,1,ES,0.73,0.57,0.6,0.9,-0,10,1,Spain
ILM-EKF,inc death,1,ES,1.14,0.82,0.7,1,0.01,10,1,Spain
Imperial-DeCa,inc death,1,ES,2.72,2.82,0,0,-1,10,1,Spain
Imperial-RtI0,inc death,1,ES,2.92,3.31,0,0,-1,10,1,Spain
Imperial-sbkp,inc death,1,ES,2.56,2.87,0,0,-1,10,1,Spain
Karlen-pypm,inc death,1,ES,2.01,1.15,0.14,0.86,-0.26,7,1,Spain
LANL-GrowthRate,inc death,1,ES,1.19,1.05,0.3,0.7,-0.18,10,1,Spain
MUNI-ARIMA,inc death,1,ES,1.08,0.74,0.5,1,-0.2,10,1,Spain
RobertWalraven-ESG,inc death,1,ES,0.97,0.83,0.3,0.7,-0.48,10,1,Spain
SDSC_ISG-TrendModel,inc death,1,ES,1.21,NA,NA,NA,NA,10,1,Spain
UB-BSLCoV,inc death,1,ES,1.19,1.1,0.8,1,-0.11,10,1,Spain
UMass-MechBayes,inc death,1,ES,2.2,2.04,0.5,0.9,0.43,10,1,Spain
UNED-PreCoV2,inc death,1,ES,1.06,1.47,1,1,-0.06,10,1,Spain
USC-SIkJalpha,inc death,1,ES,1.17,1.27,0.3,0.3,-0.05,10,1,Spain
USyd-OneModelMan,inc death,1,ES,1.04,NA,NA,NA,NA,10,1,Spain
epiforecasts-EpiNow2,inc death,1,ES,1.85,1.45,0.2,0.6,-0.07,10,1,Spain
LANL-GrowthRate,inc death,5,ES,NA,NA,0.33,0.56,-0.33,9,1,Spain
USC-SIkJalpha,inc death,5,ES,NA,NA,0.4,0.5,-0.3,10,1,Spain
EuroCOVIDhub-baseline,inc case,4,FI,1,1,0.2,0.4,-0.7,10,1,Finland
EuroCOVIDhub-ensemble,inc case,4,FI,0.99,0.89,0.4,0.7,-0.48,10,1,Finland
IEM_Health-CovidProject,inc case,4,FI,0.96,0.87,0.2,0.5,-0.62,10,1,Finland
ILM-EKF,inc case,4,FI,1.52,1.32,0.2,0.6,-0.4,10,1,Finland
LANL-GrowthRate,inc case,4,FI,1.25,1,0.11,0.56,-0.66,9,1,Finland
MUNI-ARIMA,inc case,4,FI,1.02,0.84,0.2,0.7,-0.53,10,1,Finland
RobertWalraven-ESG,inc case,4,FI,1.27,1.44,0.2,0.2,-0.85,10,1,Finland
USC-SIkJalpha,inc case,4,FI,1.29,1.37,0.3,0.3,-0.62,10,1,Finland
UVA-Ensemble,inc case,4,FI,1.42,NA,0.1,0.4,NA,10,1,Finland
epiforecasts-EpiNow2,inc case,4,FI,2.37,2.49,0.2,0.7,-0.22,10,1,Finland
EuroCOVIDhub-baseline,inc case,3,FI,1,1,0.3,0.5,-0.66,10,1,Finland
EuroCOVIDhub-ensemble,inc case,3,FI,1.21,0.98,0.1,0.7,-0.39,10,1,Finland
IEM_Health-CovidProject,inc case,3,FI,1.03,0.84,0,0.7,-0.54,10,1,Finland
ILM-EKF,inc case,3,FI,1.71,1.6,0.3,0.7,-0.34,10,1,Finland
Karlen-pypm,inc case,3,FI,2,1.15,0.25,1,0.05,4,1,Finland
LANL-GrowthRate,inc case,3,FI,1.46,1.21,0.2,0.7,-0.44,10,1,Finland
MUNI-ARIMA,inc case,3,FI,0.97,0.76,0.2,0.7,-0.64,10,1,Finland
RobertWalraven-ESG,inc case,3,FI,1.22,1.36,0.1,0.3,-0.85,10,1,Finland
