model,target_variable,horizon,location,rel_ae,rel_wis,cov_50,cov_95,bias,n,n_loc,location_name
UMass-MechBayes,inc death,3,DE,0.49,0.34,0.2,0.9,-0.3,10,1,Germany
USC-SIkJalpha,inc death,3,DE,1.25,1.1,0.3,0.3,0.5,10,1,Germany
USyd-OneModelMan,inc death,3,DE,0.46,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,3,DE,1.44,1.16,0.3,0.5,0.38,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,3,DE,2.95,2.4,0,0.2,0.39,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,3,DE,0.72,0.6,0.2,0.7,0.14,10,1,Germany
epiforecasts-EpiNow2,inc death,3,DE,2.4,1.9,0.1,0.7,0.35,10,1,Germany
itwm-dSEIR,inc death,3,DE,1.27,1.03,0.1,0.6,0.35,10,1,Germany
EuroCOVIDhub-baseline,inc death,2,DE,1,1,1,1,0.03,10,1,Germany
EuroCOVIDhub-ensemble,inc death,2,DE,0.67,0.47,0.6,0.9,0.35,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,2,DE,1.73,1.44,0,0,0.8,10,1,Germany
HZI-AgeExtendedSEIR,inc death,2,DE,0.72,0.47,0.8,1,0.01,10,1,Germany
IEM_Health-CovidProject,inc death,2,DE,1.07,0.7,0.5,0.7,-0.14,10,1,Germany
ILM-EKF,inc death,2,DE,1.57,1.05,0.6,0.9,0.23,10,1,Germany
ITWW-county_repro,inc death,2,DE,0.75,0.57,0.1,0.4,0.43,10,1,Germany
Karlen-pypm,inc death,2,DE,1.3,0.78,0.2,0.8,0.33,10,1,Germany
LANL-GrowthRate,inc death,2,DE,0.56,0.36,0.7,1,-0.17,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,2,DE,0.73,0.53,0.5,0.8,-0.45,10,1,Germany
MUNI-ARIMA,inc death,2,DE,0.92,0.57,0.7,1,-0.09,10,1,Germany
RobertWalraven-ESG,inc death,2,DE,0.59,0.43,0.9,1,-0.12,10,1,Germany
UMass-MechBayes,inc death,2,DE,0.58,0.33,0.4,0.9,-0.13,10,1,Germany
USC-SIkJalpha,inc death,2,DE,1.49,1.07,0.3,0.3,0.72,10,1,Germany
USyd-OneModelMan,inc death,2,DE,0.8,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiExpert,inc death,2,DE,2.39,1.42,0.2,0.5,0.41,10,1,Germany
epiforecasts-EpiExpert_Rt,inc death,2,DE,4.29,2.84,0.1,0.2,0.53,10,1,Germany
epiforecasts-EpiExpert_direct,inc death,2,DE,0.94,0.59,0.2,0.6,0.22,10,1,Germany
epiforecasts-EpiNow2,inc death,2,DE,2.45,1.56,0.3,0.8,0.46,10,1,Germany
itwm-dSEIR,inc death,2,DE,1.3,0.9,0.2,0.7,0.4,10,1,Germany
EuroCOVIDhub-baseline,inc death,1,DE,1,1,1,1,0,10,1,Germany
EuroCOVIDhub-ensemble,inc death,1,DE,0.78,0.52,0.8,1,0.26,10,1,Germany
FIAS_FZJ-Epi1Ger,inc death,1,DE,1.45,1.33,0.1,0.3,0.74,10,1,Germany
HZI-AgeExtendedSEIR,inc death,1,DE,0.84,0.56,0.4,1,-0.06,10,1,Germany
IEM_Health-CovidProject,inc death,1,DE,1.3,0.78,0.4,0.9,-0.18,10,1,Germany
ILM-EKF,inc death,1,DE,1.28,1.02,0.8,0.9,0.26,10,1,Germany
ITWW-county_repro,inc death,1,DE,0.67,0.48,0.1,0.6,0.01,10,1,Germany
Karlen-pypm,inc death,1,DE,0.92,0.67,0.5,1,0.33,10,1,Germany
LANL-GrowthRate,inc death,1,DE,0.74,0.46,0.6,1,-0.16,10,1,Germany
MIT_CovidAnalytics-DELPHI,inc death,1,DE,0.99,0.78,0.4,0.8,-0.58,10,1,Germany
MUNI-ARIMA,inc death,1,DE,0.9,0.66,0.6,1,0.08,10,1,Germany
RobertWalraven-ESG,inc death,1,DE,0.69,0.5,0.9,1,-0.14,10,1,Germany
SDSC_ISG-TrendModel,inc death,1,DE,1.3,NA,NA,NA,NA,10,1,Germany
UMass-MechBayes,inc death,1,DE,0.65,0.41,0.7,1,-0.22,10,1,Germany
USC-SIkJalpha,inc death,1,DE,1.33,1.07,0.2,0.3,0.78,10,1,Germany
USyd-OneModelMan,inc death,1,DE,1.39,NA,NA,NA,NA,10,1,Germany
epiforecasts-EpiNow2,inc death,1,DE,2.44,1.55,0.4,0.7,0.54,10,1,Germany
itwm-dSEIR,inc death,1,DE,1.32,0.99,0.4,0.7,0.38,10,1,Germany
LANL-GrowthRate,inc death,5,DE,NA,NA,0.4,0.9,-0.17,10,1,Germany
USC-SIkJalpha,inc death,5,DE,NA,NA,0.2,0.2,-0.02,10,1,Germany
EuroCOVIDhub-baseline,inc case,4,DK,1,1,0.5,1,-0.27,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,4,DK,1.51,1.77,0.5,0.8,-0.1,10,1,Denmark
IEM_Health-CovidProject,inc case,4,DK,1.52,1.85,0.4,0.6,-0.15,10,1,Denmark
ILM-EKF,inc case,4,DK,3.52,4.03,0,0.6,0,10,1,Denmark
Karlen-pypm,inc case,4,DK,4.02,5.01,0,0.67,0.04,6,1,Denmark
LANL-GrowthRate,inc case,4,DK,1.37,1.52,0.2,0.7,-0.24,10,1,Denmark
MUNI-ARIMA,inc case,4,DK,1.01,1.06,0.6,1,-0.3,10,1,Denmark
RobertWalraven-ESG,inc case,4,DK,1.45,1.79,0.1,0.3,-0.82,10,1,Denmark
USC-SIkJalpha,inc case,4,DK,2.06,2.58,0.2,0.2,-0.68,10,1,Denmark
UVA-Ensemble,inc case,4,DK,2.35,NA,0.2,0.5,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,4,DK,6.55,7.56,0.4,0.8,-0.01,10,1,Denmark
EuroCOVIDhub-baseline,inc case,3,DK,1,1,0.4,1,-0.24,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,3,DK,1.42,1.66,0.4,0.8,-0.05,10,1,Denmark
IEM_Health-CovidProject,inc case,3,DK,1.43,1.88,0.3,0.5,-0.07,10,1,Denmark
ILM-EKF,inc case,3,DK,2.55,2.94,0.1,0.7,0.1,10,1,Denmark
Karlen-pypm,inc case,3,DK,2.73,3.57,0.14,0.71,0.16,7,1,Denmark
LANL-GrowthRate,inc case,3,DK,1.49,1.71,0.3,0.7,-0.12,10,1,Denmark
MUNI-ARIMA,inc case,3,DK,0.83,0.95,0.6,0.9,-0.23,10,1,Denmark
RobertWalraven-ESG,inc case,3,DK,1.24,1.58,0.1,0.4,-0.72,10,1,Denmark
USC-SIkJalpha,inc case,3,DK,1.9,2.49,0.1,0.1,-0.54,10,1,Denmark
UVA-Ensemble,inc case,3,DK,2.23,NA,0.3,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,3,DK,4.22,5.4,0.4,0.8,0.01,10,1,Denmark
EuroCOVIDhub-baseline,inc case,2,DK,1,1,0.5,1,-0.13,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,2,DK,1.14,1.22,0.4,0.9,0,10,1,Denmark
IEM_Health-CovidProject,inc case,2,DK,1.25,1.63,0.3,0.4,0.09,10,1,Denmark
ILM-EKF,inc case,2,DK,2.05,2.27,0.2,0.7,0.2,10,1,Denmark
Karlen-pypm,inc case,2,DK,1.87,2.4,0.12,0.75,0.19,8,1,Denmark
LANL-GrowthRate,inc case,2,DK,1.5,1.57,0.4,0.8,-0.02,10,1,Denmark
MUNI-ARIMA,inc case,2,DK,0.74,0.8,0.7,1,-0.15,10,1,Denmark
RobertWalraven-ESG,inc case,2,DK,1.14,1.38,0.1,0.5,-0.52,10,1,Denmark
USC-SIkJalpha,inc case,2,DK,1.85,2.36,0.1,0.1,-0.34,10,1,Denmark
UVA-Ensemble,inc case,2,DK,2.28,NA,0.4,0.6,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,2,DK,2.51,2.99,0.5,0.9,0.07,10,1,Denmark
EuroCOVIDhub-baseline,inc case,1,DK,1,1,0.4,1,-0,10,1,Denmark
EuroCOVIDhub-ensemble,inc case,1,DK,0.96,0.87,0.4,0.9,0.02,10,1,Denmark
IEM_Health-CovidProject,inc case,1,DK,1.16,1.3,0.3,0.5,0.2,10,1,Denmark
ILM-EKF,inc case,1,DK,1.76,1.82,0.3,0.8,0.3,10,1,Denmark
Karlen-pypm,inc case,1,DK,1.48,1.45,0.78,0.89,0.11,9,1,Denmark
LANL-GrowthRate,inc case,1,DK,0.99,1.06,0.4,0.9,-0.14,10,1,Denmark
MUNI-ARIMA,inc case,1,DK,0.71,0.67,0.4,0.9,-0.12,10,1,Denmark
RobertWalraven-ESG,inc case,1,DK,1.11,1.26,0.3,0.6,-0.21,10,1,Denmark
SDSC_ISG-TrendModel,inc case,1,DK,0.85,NA,NA,NA,NA,10,1,Denmark
USC-SIkJalpha,inc case,1,DK,1.61,1.93,0.1,0.4,-0.23,10,1,Denmark
UVA-Ensemble,inc case,1,DK,2.67,NA,0.5,0.8,NA,10,1,Denmark
epiforecasts-EpiNow2,inc case,1,DK,1.38,1.41,0.6,0.9,-0.02,10,1,Denmark
LANL-GrowthRate,inc case,5,DK,NA,NA,0.2,0.7,-0.23,10,1,Denmark
USC-SIkJalpha,inc case,5,DK,NA,NA,0.2,0.2,-0.88,10,1,Denmark
EuroCOVIDhub-baseline,inc death,4,DK,1,1,1,1,-0.14,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,4,DK,0.81,0.7,0.6,1,-0.23,10,1,Denmark
IEM_Health-CovidProject,inc death,4,DK,0.88,0.7,0.3,1,-0.17,10,1,Denmark
ILM-EKF,inc death,4,DK,0.9,1.84,0.9,1,-0.09,10,1,Denmark
Karlen-pypm,inc death,4,DK,1.44,0.88,0,0.83,-0.35,6,1,Denmark
LANL-GrowthRate,inc death,4,DK,1,0.96,0.2,0.7,-0.3,10,1,Denmark
MUNI-ARIMA,inc death,4,DK,0.83,0.74,0.7,1,-0.12,10,1,Denmark
RobertWalraven-ESG,inc death,4,DK,1.12,0.81,0.5,0.9,-0.4,10,1,Denmark
UMass-MechBayes,inc death,4,DK,1.1,0.81,0.4,1,-0.07,10,1,Denmark
USC-SIkJalpha,inc death,4,DK,0.83,0.82,0.3,0.5,-0.55,10,1,Denmark
USyd-OneModelMan,inc death,4,DK,0.75,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,4,DK,1.72,1.78,0.5,1,-0.06,10,1,Denmark
EuroCOVIDhub-baseline,inc death,3,DK,1,1,0.9,1,-0.16,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,3,DK,0.93,0.79,0.5,1,-0.23,10,1,Denmark
IEM_Health-CovidProject,inc death,3,DK,0.9,0.77,0.3,1,-0.15,10,1,Denmark
ILM-EKF,inc death,3,DK,0.88,1.64,1,1,-0.11,10,1,Denmark
Karlen-pypm,inc death,3,DK,1.14,0.96,0.29,0.71,-0.45,7,1,Denmark
LANL-GrowthRate,inc death,3,DK,0.89,0.93,0.3,0.6,-0.34,10,1,Denmark
MUNI-ARIMA,inc death,3,DK,1.21,0.92,0.5,1,-0.19,10,1,Denmark
RobertWalraven-ESG,inc death,3,DK,0.96,0.91,0.4,0.8,-0.38,10,1,Denmark
UMass-MechBayes,inc death,3,DK,0.88,0.72,0.4,0.9,0.01,10,1,Denmark
USC-SIkJalpha,inc death,3,DK,0.84,0.99,0.1,0.2,-0.46,10,1,Denmark
USyd-OneModelMan,inc death,3,DK,1.06,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,3,DK,1.33,1.38,0.4,0.9,-0.13,10,1,Denmark
EuroCOVIDhub-baseline,inc death,2,DK,1,1,0.9,1,-0.21,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,2,DK,1.12,0.8,0.6,1,-0.24,10,1,Denmark
IEM_Health-CovidProject,inc death,2,DK,1.02,0.6,0.7,1,-0.01,10,1,Denmark
ILM-EKF,inc death,2,DK,1.02,1.91,1,1,-0.06,10,1,Denmark
Karlen-pypm,inc death,2,DK,1.54,0.99,0.38,0.88,-0.38,8,1,Denmark
LANL-GrowthRate,inc death,2,DK,1.67,1.04,0.4,0.8,-0.35,10,1,Denmark
MUNI-ARIMA,inc death,2,DK,1.17,0.79,0.8,1,-0.19,10,1,Denmark
RobertWalraven-ESG,inc death,2,DK,1.38,0.82,0.5,1,-0.41,10,1,Denmark
UMass-MechBayes,inc death,2,DK,1.17,0.67,0.6,0.9,0.09,10,1,Denmark
USC-SIkJalpha,inc death,2,DK,1.4,0.89,0.5,0.6,-0.21,10,1,Denmark
USyd-OneModelMan,inc death,2,DK,1.11,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,2,DK,1.67,1.05,0.5,0.9,-0.13,10,1,Denmark
EuroCOVIDhub-baseline,inc death,1,DK,1,1,0.6,1,-0.12,10,1,Denmark
EuroCOVIDhub-ensemble,inc death,1,DK,1.12,0.94,0.4,1,-0.22,10,1,Denmark
IEM_Health-CovidProject,inc death,1,DK,1.19,1.01,0.2,0.7,0.02,10,1,Denmark
ILM-EKF,inc death,1,DK,1.2,1.69,0.9,1,-0.03,10,1,Denmark
Karlen-pypm,inc death,1,DK,1.77,1.13,0.33,0.89,-0.42,9,1,Denmark
LANL-GrowthRate,inc death,1,DK,1.32,0.94,0.3,0.9,-0.3,10,1,Denmark
MUNI-ARIMA,inc death,1,DK,1.4,0.97,0.4,1,-0.09,10,1,Denmark
RobertWalraven-ESG,inc death,1,DK,0.9,0.74,0.5,1,-0.26,10,1,Denmark
SDSC_ISG-TrendModel,inc death,1,DK,1.82,NA,NA,NA,NA,10,1,Denmark
UMass-MechBayes,inc death,1,DK,1.54,1.05,0.4,0.8,-0.05,10,1,Denmark
USC-SIkJalpha,inc death,1,DK,1.2,1.19,0,0.2,-0.22,10,1,Denmark
USyd-OneModelMan,inc death,1,DK,1.2,NA,NA,NA,NA,10,1,Denmark
epiforecasts-EpiNow2,inc death,1,DK,1.46,1.01,0.3,0.9,-0.15,10,1,Denmark
LANL-GrowthRate,inc death,5,DK,NA,NA,0.2,0.6,-0.26,10,1,Denmark
USC-SIkJalpha,inc death,5,DK,NA,NA,0.3,0.4,-0.52,10,1,Denmark
EuroCOVIDhub-baseline,inc hosp,1,DK,1,1,0.57,1,-0.2,7,1,Denmark
Karlen-pypm,inc hosp,1,DK,1.55,1.35,0.4,0.6,-0.58,5,1,Denmark
EuroCOVIDhub-baseline,inc hosp,2,DK,1,1,0.5,1,-0.32,6,1,Denmark
Karlen-pypm,inc hosp,2,DK,1.19,1.2,0.25,0.75,-0.58,4,1,Denmark
EuroCOVIDhub-baseline,inc case,4,EE,1,1,0.3,1,-0.6,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,4,EE,0.6,0.78,0.5,0.8,-0.54,10,1,Estonia
IEM_Health-CovidProject,inc case,4,EE,1.03,1.23,0,0.5,-0.72,10,1,Estonia
ILM-EKF,inc case,4,EE,1.92,2.36,0.1,0.5,-0.54,10,1,Estonia
Karlen-pypm,inc case,4,EE,3.39,3.03,0.33,0.67,0.64,6,1,Estonia
LANL-GrowthRate,inc case,4,EE,0.77,0.99,0.2,0.6,-0.73,10,1,Estonia
MUNI-ARIMA,inc case,4,EE,0.68,0.71,0.4,1,-0.41,10,1,Estonia
RobertWalraven-ESG,inc case,4,EE,1.13,1.57,0,0.2,-0.82,10,1,Estonia
USC-SIkJalpha,inc case,4,EE,0.94,1.44,0,0,-0.8,10,1,Estonia
UVA-Ensemble,inc case,4,EE,1.24,NA,0,0.3,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,4,EE,3.03,3.69,0.3,0.7,-0.22,10,1,Estonia
EuroCOVIDhub-baseline,inc case,3,EE,1,1,0.3,1,-0.63,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,3,EE,0.69,0.72,0.3,0.8,-0.55,10,1,Estonia
IEM_Health-CovidProject,inc case,3,EE,0.91,1.06,0.1,0.6,-0.62,10,1,Estonia
ILM-EKF,inc case,3,EE,2.09,2.43,0,0.5,-0.4,10,1,Estonia
Karlen-pypm,inc case,3,EE,2.06,1.82,0.43,0.86,0.46,7,1,Estonia
LANL-GrowthRate,inc case,3,EE,0.83,0.99,0.2,0.6,-0.66,10,1,Estonia
MUNI-ARIMA,inc case,3,EE,0.71,0.71,0.5,1,-0.41,10,1,Estonia
RobertWalraven-ESG,inc case,3,EE,1.06,1.39,0,0.2,-0.96,10,1,Estonia
USC-SIkJalpha,inc case,3,EE,0.88,1.3,0,0.1,-0.77,10,1,Estonia
UVA-Ensemble,inc case,3,EE,1.72,NA,0.2,0.5,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,3,EE,2.28,2.73,0.3,0.8,-0.22,10,1,Estonia
EuroCOVIDhub-baseline,inc case,2,EE,1,1,0.3,1,-0.69,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,2,EE,0.52,0.63,0.5,0.8,-0.46,10,1,Estonia
IEM_Health-CovidProject,inc case,2,EE,0.76,0.87,0.2,0.6,-0.52,10,1,Estonia
ILM-EKF,inc case,2,EE,2.15,2.39,0.1,0.6,-0.27,10,1,Estonia
Karlen-pypm,inc case,2,EE,1.4,1.31,0.62,1,0.31,8,1,Estonia
LANL-GrowthRate,inc case,2,EE,0.95,0.93,0.4,0.8,-0.53,10,1,Estonia
MUNI-ARIMA,inc case,2,EE,0.66,0.72,0.5,1,-0.29,10,1,Estonia
RobertWalraven-ESG,inc case,2,EE,0.94,1.11,0,0.3,-0.95,10,1,Estonia
USC-SIkJalpha,inc case,2,EE,0.65,0.87,0,0.3,-0.71,10,1,Estonia
UVA-Ensemble,inc case,2,EE,1.59,NA,0.3,1,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,2,EE,1.5,1.9,0.4,0.8,-0.18,10,1,Estonia
EuroCOVIDhub-baseline,inc case,1,EE,1,1,0.3,1,-0.68,10,1,Estonia
EuroCOVIDhub-ensemble,inc case,1,EE,0.62,0.63,0.4,0.9,-0.34,10,1,Estonia
IEM_Health-CovidProject,inc case,1,EE,0.83,0.81,0.3,0.8,-0.5,10,1,Estonia
ILM-EKF,inc case,1,EE,2.45,2.37,0.1,0.8,-0.18,10,1,Estonia
Karlen-pypm,inc case,1,EE,1.05,1.1,0.56,1,0.18,9,1,Estonia
LANL-GrowthRate,inc case,1,EE,1.09,1.04,0.3,0.9,-0.52,10,1,Estonia
MUNI-ARIMA,inc case,1,EE,0.9,0.83,0.4,1,-0.22,10,1,Estonia
RobertWalraven-ESG,inc case,1,EE,0.8,0.81,0.2,0.8,-0.7,10,1,Estonia
SDSC_ISG-TrendModel,inc case,1,EE,0.88,NA,NA,NA,NA,10,1,Estonia
USC-SIkJalpha,inc case,1,EE,0.89,0.92,0.3,0.6,-0.42,10,1,Estonia
UVA-Ensemble,inc case,1,EE,2.98,NA,0.5,0.8,NA,10,1,Estonia
epiforecasts-EpiNow2,inc case,1,EE,1.3,1.37,0.4,0.9,-0.16,10,1,Estonia
LANL-GrowthRate,inc case,5,EE,NA,NA,0.4,0.6,-0.72,10,1,Estonia
USC-SIkJalpha,inc case,5,EE,NA,NA,0,0,-0.8,10,1,Estonia
EuroCOVIDhub-baseline,inc death,4,EE,1,1,0.9,1,-0.18,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,4,EE,0.81,0.62,0.7,1,-0.27,10,1,Estonia
IEM_Health-CovidProject,inc death,4,EE,1.21,1.1,0.6,0.8,-0.41,10,1,Estonia
ILM-EKF,inc death,4,EE,0.76,1.21,0.9,1,-0.15,10,1,Estonia
Karlen-pypm,inc death,4,EE,0.86,0.76,0.67,1,-0.07,6,1,Estonia
LANL-GrowthRate,inc death,4,EE,1.62,1.85,0.1,0.6,-0.24,10,1,Estonia
MUNI-ARIMA,inc death,4,EE,1.03,0.91,0.5,1,-0.46,10,1,Estonia
RobertWalraven-ESG,inc death,4,EE,1.21,1.16,0.7,0.8,-0.36,10,1,Estonia
UMass-MechBayes,inc death,4,EE,1.08,0.99,0.6,1,0.12,10,1,Estonia
USC-SIkJalpha,inc death,4,EE,0.54,0.52,0.6,0.8,-0.39,10,1,Estonia
USyd-OneModelMan,inc death,4,EE,1,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,4,EE,1.41,0.95,0.9,1,0.05,10,1,Estonia
EuroCOVIDhub-baseline,inc death,3,EE,1,1,0.8,1,-0.21,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,3,EE,0.75,0.55,0.7,1,-0.26,10,1,Estonia
IEM_Health-CovidProject,inc death,3,EE,1.2,1.14,0.7,0.8,-0.4,10,1,Estonia
ILM-EKF,inc death,3,EE,0.46,1.07,0.9,1,-0.1,10,1,Estonia
Karlen-pypm,inc death,3,EE,0.77,0.66,0.57,1,-0.13,7,1,Estonia
LANL-GrowthRate,inc death,3,EE,0.99,1.39,0.3,0.7,-0.31,10,1,Estonia
MUNI-ARIMA,inc death,3,EE,1.04,0.98,0.6,1,-0.45,10,1,Estonia
RobertWalraven-ESG,inc death,3,EE,0.96,1.11,0.7,0.8,-0.37,10,1,Estonia
UMass-MechBayes,inc death,3,EE,0.69,0.89,0.6,1,0.15,10,1,Estonia
USC-SIkJalpha,inc death,3,EE,0.55,0.51,0.7,0.8,-0.15,10,1,Estonia
USyd-OneModelMan,inc death,3,EE,0.88,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,3,EE,0.97,0.78,0.7,1,-0.05,10,1,Estonia
EuroCOVIDhub-baseline,inc death,2,EE,1,1,0.7,1,-0.21,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,2,EE,0.82,0.69,0.6,1,-0.22,10,1,Estonia
IEM_Health-CovidProject,inc death,2,EE,0.8,0.96,0.5,0.7,-0.34,10,1,Estonia
ILM-EKF,inc death,2,EE,0.5,1.06,0.9,1,-0.03,10,1,Estonia
Karlen-pypm,inc death,2,EE,0.95,0.77,0.5,1,-0.25,8,1,Estonia
LANL-GrowthRate,inc death,2,EE,1.07,1.09,0.5,0.7,-0.39,10,1,Estonia
MUNI-ARIMA,inc death,2,EE,1.14,1.1,0.5,0.9,-0.44,10,1,Estonia
RobertWalraven-ESG,inc death,2,EE,1.04,1.15,0.6,0.8,-0.32,10,1,Estonia
UMass-MechBayes,inc death,2,EE,0.75,0.83,0.6,1,0.04,10,1,Estonia
USC-SIkJalpha,inc death,2,EE,0.83,0.8,0.5,0.7,-0.09,10,1,Estonia
USyd-OneModelMan,inc death,2,EE,0.8,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,2,EE,0.79,0.64,0.6,1,-0.04,10,1,Estonia
EuroCOVIDhub-baseline,inc death,1,EE,1,1,0.5,1,-0.25,10,1,Estonia
EuroCOVIDhub-ensemble,inc death,1,EE,1.25,0.72,0.7,1,-0.2,10,1,Estonia
IEM_Health-CovidProject,inc death,1,EE,1.4,1.07,0.5,0.7,-0.08,10,1,Estonia
ILM-EKF,inc death,1,EE,1,1.35,0.9,1,-0.01,10,1,Estonia
Karlen-pypm,inc death,1,EE,1.5,0.88,0.44,1,-0.22,9,1,Estonia
LANL-GrowthRate,inc death,1,EE,1.25,0.79,0.6,0.9,-0.39,10,1,Estonia
MUNI-ARIMA,inc death,1,EE,1.67,1.07,0.6,1,-0.38,10,1,Estonia
RobertWalraven-ESG,inc death,1,EE,1.5,1.23,0.6,0.7,-0.29,10,1,Estonia
SDSC_ISG-TrendModel,inc death,1,EE,1.5,NA,NA,NA,NA,10,1,Estonia
UMass-MechBayes,inc death,1,EE,1,0.64,0.5,1,-0.1,10,1,Estonia
USC-SIkJalpha,inc death,1,EE,1,1.21,0.3,0.4,-0.14,10,1,Estonia
USyd-OneModelMan,inc death,1,EE,1,NA,NA,NA,NA,10,1,Estonia
epiforecasts-EpiNow2,inc death,1,EE,1.3,0.86,0.6,1,-0.1,10,1,Estonia
LANL-GrowthRate,inc death,5,EE,NA,NA,0.1,0.4,-0.12,10,1,Estonia
USC-SIkJalpha,inc death,5,EE,NA,NA,0.5,0.5,-0.35,10,1,Estonia
EuroCOVIDhub-baseline,inc hosp,1,EE,1,1,0.29,1,-0.6,7,1,Estonia
Karlen-pypm,inc hosp,1,EE,0.77,0.64,1,1,-0.06,5,1,Estonia
EuroCOVIDhub-baseline,inc hosp,2,EE,1,1,0,1,-0.68,6,1,Estonia
Karlen-pypm,inc hosp,2,EE,1.08,0.95,0.5,1,0.07,4,1,Estonia
EuroCOVIDhub-baseline,inc case,3,ES,1,1,0,0.8,0.12,10,1,Spain
EuroCOVIDhub-ensemble,inc case,3,ES,1.33,1.39,0.2,0.5,0.22,10,1,Spain
IEM_Health-CovidProject,inc case,3,ES,1.3,1.45,0,0.1,0.39,10,1,Spain
ILM-EKF,inc case,3,ES,2.46,3.24,0.2,0.3,0.24,10,1,Spain
Karlen-pypm,inc case,3,ES,2.54,3.21,0.14,0.43,0.51,7,1,Spain
LANL-GrowthRate,inc case,3,ES,0.97,1.15,0.4,0.7,0.02,10,1,Spain
MUNI-ARIMA,inc case,3,ES,1.01,1.1,0,0.5,-0.01,10,1,Spain
RobertWalraven-ESG,inc case,3,ES,0.77,1,0.4,0.5,-0.21,10,1,Spain
UB-BSLCoV,inc case,3,ES,3.7,4.43,0.4,0.5,0.25,10,1,Spain
UNED-PreCoV2,inc case,3,ES,1.03,1.25,0.4,1,0.06,10,1,Spain
USC-SIkJalpha,inc case,3,ES,1.23,1.56,0.2,0.4,0.14,10,1,Spain
UVA-Ensemble,inc case,3,ES,1.33,NA,0.2,0.6,NA,10,1,Spain
epiforecasts-EpiNow2,inc case,3,ES,1.14,1.17,0.5,0.8,-0.21,10,1,Spain
EuroCOVIDhub-baseline,inc case,2,ES,1,1,0.1,0.9,0.2,10,1,Spain
EuroCOVIDhub-ensemble,inc case,2,ES,1.09,1.08,0.3,0.8,0.28,10,1,Spain
IEM_Health-CovidProject,inc case,2,ES,1.22,1.28,0,0.5,0.54,10,1,Spain
ILM-EKF,inc case,2,ES,1.81,2.31,0.2,0.4,0.37,10,1,Spain
Karlen-pypm,inc case,2,ES,1.76,2.1,0.25,0.75,0.47,8,1,Spain
LANL-GrowthRate,inc case,2,ES,1.12,1.18,0.7,0.8,0.02,10,1,Spain
MUNI-ARIMA,inc case,2,ES,1.08,1.2,0,0.5,0.14,10,1,Spain
RobertWalraven-ESG,inc case,2,ES,0.77,0.96,0.4,0.6,-0.16,10,1,Spain
UB-BSLCoV,inc case,2,ES,2.27,2.57,0.5,0.6,0.26,10,1,Spain
UNED-PreCoV2,inc case,2,ES,0.89,1.02,0.8,1,0.06,10,1,Spain
USC-SIkJalpha,inc case,2,ES,1.16,1.39,0.2,0.5,0.18,10,1,Spain
UVA-Ensemble,inc case,2,ES,1.4,NA,0.2,0.8,NA,10,1,Spain
epiforecasts-EpiNow2,inc case,2,ES,0.93,0.95,0.6,0.9,-0.17,10,1,Spain
EuroCOVIDhub-baseline,inc case,1,ES,1,1,0,0.9,0.3,10,1,Spain
EuroCOVIDhub-ensemble,inc case,1,ES,0.89,0.85,0.4,0.9,0.26,10,1,Spain
IEM_Health-CovidProject,inc case,1,ES,1.06,1.03,0.1,0.9,0.6,10,1,Spain
ILM-EKF,inc case,1,ES,1.32,1.48,0.4,0.7,0.42,10,1,Spain
Karlen-pypm,inc case,1,ES,1.29,1.29,0.11,1,0.37,9,1,Spain
LANL-GrowthRate,inc case,1,ES,0.9,1.09,0.8,0.9,-0.11,10,1,Spain
MUNI-ARIMA,inc case,1,ES,1.16,1.36,0.1,0.7,0.27,10,1,Spain
RobertWalraven-ESG,inc case,1,ES,0.75,0.91,0.5,0.8,-0.14,10,1,Spain
