model,location,target_variable,relative_skill,inv_skill,sum_inv_skill,skill_weight
IEM_Health-CovidProject,LI,inc death,2.6081887415452303,0.38340783551099394,10.875862682112368,0.035253096394972726
IEM_Health-CovidProject,LT,inc case,1.039049390497995,0.9624181575437146,6.64196501468366,0.14489961260200226
IEM_Health-CovidProject,LT,inc death,0.7714207648233196,1.2963094145242935,7.564190981161995,0.1713744956668396
IEM_Health-CovidProject,LU,inc case,1.3043237488455048,0.7666808189953831,6.624944972135928,0.1157263678747508
IEM_Health-CovidProject,LU,inc death,1.2813456907506582,0.7804295181374233,8.1610665570523,0.09562837316441482
IEM_Health-CovidProject,LV,inc case,1.0385016987491567,0.9629257238620498,7.1437739966655975,0.13479229946405102
IEM_Health-CovidProject,LV,inc death,1.3117068548331063,0.7623654601753483,8.279399035526296,0.09207980638499169
IEM_Health-CovidProject,MT,inc case,1.3185984239472144,0.7583810065588488,6.838220248897186,0.11090327292121871
IEM_Health-CovidProject,MT,inc death,1.2368852913361517,0.808482409003138,8.270671406179224,0.09775293555963313
IEM_Health-CovidProject,NL,inc case,1.1213642096378436,0.891770926346009,7.488968085947179,0.11907794453275745
IEM_Health-CovidProject,NL,inc death,0.8064535725982783,1.2399969867802094,7.227334900996107,0.17157043415952772
IEM_Health-CovidProject,NO,inc case,1.0334320790358607,0.9676494665551209,7.630816101803906,0.12680812296424898
IEM_Health-CovidProject,NO,inc death,1.3214730681794489,0.7567312751804075,7.624071050671,0.0992555381699659
IEM_Health-CovidProject,PL,inc case,2.007555786748779,0.4981181626934972,13.53969762283496,0.03678945989557487
IEM_Health-CovidProject,PL,inc death,1.9888788184355544,0.5027958419239422,14.370788997923233,0.03498735121617907
IEM_Health-CovidProject,PT,inc case,0.9460180995813952,1.0570622279240656,6.770943030731723,0.15611743048587293
IEM_Health-CovidProject,PT,inc death,0.555488011833317,1.8002188682697726,7.998047101963602,0.22508230388238157
IEM_Health-CovidProject,RO,inc case,1.4253308959132889,0.701591471052232,7.665614831703398,0.09152448778806296
IEM_Health-CovidProject,RO,inc death,1.780985224707598,0.5614869714397434,8.157381225834845,0.06883176792835001
IEM_Health-CovidProject,SE,inc case,1.0877116767133241,0.919361280575421,7.025943121451781,0.13085236596470654
IEM_Health-CovidProject,SE,inc death,1.2989190091070453,0.7698709411354754,6.679211265659699,0.11526375054097589
IEM_Health-CovidProject,SI,inc case,1.1654526597524981,0.8580357096721247,6.7556508780333475,0.1270100727765715
IEM_Health-CovidProject,SI,inc death,1.1818983883924237,0.8460964240421417,8.441348069394703,0.10023238197104838
IEM_Health-CovidProject,SK,inc case,1.5078618827896113,0.66319071488826,7.714703368830516,0.08596451259133688
IEM_Health-CovidProject,SK,inc death,1.304920480878752,0.7663302206174171,8.068183205916897,0.09498175748604962
ILM-EKF,AT,inc case,1.1175817905277912,0.894789095953092,7.527120956632994,0.11887534438576977
ILM-EKF,AT,inc death,1.3624206119827234,0.7339877209760541,8.111605693562229,0.09048611935841298
ILM-EKF,BE,inc case,1.2633788653533122,0.7915282006243973,6.286813564409238,0.12590292244474663
ILM-EKF,BE,inc death,1.183418117311979,0.8450098789018071,7.4792042962045695,0.11298125381206924
ILM-EKF,BG,inc case,1.156425407456267,0.8647336815261191,6.181696957140306,0.13988613280812628
ILM-EKF,BG,inc death,1.0513854042888866,0.9511260056690234,8.015484600840503,0.11866107328922924
ILM-EKF,CH,inc case,0.9879406642289159,1.0122065385176713,6.016503388175736,0.1682383393163155
ILM-EKF,CH,inc death,1.1082507615559352,0.9023228629196195,7.297915486780832,0.12364117734085205
ILM-EKF,CY,inc case,1.0866437257130706,0.9202648267662764,7.244132816798436,0.12703588545923292
ILM-EKF,CY,inc death,1.2620828498956214,0.7923410100079432,8.845917884904733,0.08957137295611199
ILM-EKF,CZ,inc case,0.7528517932707179,1.328282683176674,8.821821626855048,0.15056784634288767
ILM-EKF,CZ,inc death,0.8837712149632947,1.1315145628968382,7.3985170325477,0.15293802229812506
ILM-EKF,DE,inc case,1.0106472669576192,0.9894649030322211,16.11857939534437,0.06138660726627152
ILM-EKF,DE,inc death,1.1213958531736925,0.8917457623638193,16.497835554598744,0.054052288217604806
ILM-EKF,DK,inc case,0.8219163743439442,1.2166687892040144,7.131801147158951,0.1705976883116954
ILM-EKF,DK,inc death,1.4170549184977852,0.7056889517451422,7.452236113006981,0.0946949266024257
ILM-EKF,EE,inc case,1.3738703063931585,0.7278707424904716,6.667541818980101,0.1091662808050914
ILM-EKF,EE,inc death,1.3850598350047638,0.7219904690951929,6.8907018560528375,0.1047774935235359
ILM-EKF,FI,inc case,1.1894258897303682,0.8407417466141507,6.738776800415836,0.12476177376319546
ILM-EKF,FI,inc death,1.24474138350089,0.8033797327340848,8.378316523510449,0.09588796633305935
ILM-EKF,FR,inc case,1.0877549911371776,0.9193246715922347,7.643769454115674,0.12027111454771024
ILM-EKF,FR,inc death,0.8892139400078176,1.1245887575617723,8.093719236838224,0.13894585723251354
ILM-EKF,GB,inc case,1.1990762418637355,0.8339753262442182,9.098273992043008,0.09166302608314282
ILM-EKF,GB,inc death,0.8822326165291837,1.1334879047366535,9.781898543194561,0.11587606431731404
ILM-EKF,GR,inc case,1.1456167851447379,0.8728922384579582,7.1422510958511785,0.12221528293299679
ILM-EKF,GR,inc death,1.3733104085509842,0.7281674949621376,8.025606649838004,0.0907305237762725
ILM-EKF,HR,inc case,1.3134262260879002,0.7613674678771609,7.526894182330149,0.10115293897242747
ILM-EKF,HR,inc death,1.3989881880657515,0.7148023182258638,6.999987396002637,0.10211480075436333
ILM-EKF,HU,inc case,1.12914779376118,0.8856236584132269,7.411511439817282,0.11949298946707966
ILM-EKF,HU,inc death,1.050890444905192,0.9515739769526755,5.601083314369442,0.16989105920125055
ILM-EKF,IE,inc case,0.8692051382652062,1.1504764019180092,6.024025125046686,0.1909813418829479
ILM-EKF,IE,inc death,1.0192743123059067,0.9810901618208131,7.158867125609159,0.13704544931574358
ILM-EKF,IS,inc case,0.799228948849921,1.2512059297138645,8.346710667948159,0.14990407353145305
ILM-EKF,IT,inc case,1.0377316527697589,0.9636402603032768,8.631666508373934,0.11164011716259077
ILM-EKF,IT,inc death,0.9041426110407729,1.1060202094101994,7.770645026426648,0.14233312751371502
ILM-EKF,LI,inc case,1.2600951257722228,0.7935908802021363,7.187667931359275,0.11041006454120629
ILM-EKF,LI,inc death,1.3879439684409292,0.7204901802507887,10.875862682112368,0.06624671543856338
ILM-EKF,LT,inc case,1.2493207521242897,0.8004349549942593,6.64196501468366,0.12051176921659561
ILM-EKF,LT,inc death,1.4079382599360026,0.7102584171875936,7.564190981161995,0.09389747283700725
ILM-EKF,LU,inc case,1.08349625350409,0.9229381243967774,6.624944972135928,0.13931257214642428
ILM-EKF,LU,inc death,1.3896797493990238,0.719590251230513,8.1610665570523,0.0881735550372012
ILM-EKF,LV,inc case,0.987210664704957,1.012955021407579,7.1437739966655975,0.1417955021925921
ILM-EKF,LV,inc death,1.3091003689251797,0.7638833688673065,8.279399035526296,0.0922631419973284
ILM-EKF,MT,inc case,1.2376230700524589,0.8080004519935243,6.838220248897186,0.11815946585280464
ILM-EKF,MT,inc death,1.2631821049772,0.7916514935255907,8.270671406179224,0.09571792356955788
ILM-EKF,NL,inc case,1.055201998699455,0.9476858471008471,7.488968085947179,0.12654424965158428
ILM-EKF,NL,inc death,1.352239201431231,0.7395141325155967,7.227334900996107,0.1023218299201374
ILM-EKF,NO,inc case,1.469374216909965,0.6805618259063779,7.630816101803906,0.08918598179105572
ILM-EKF,NO,inc death,1.4049881509117954,0.7117497747942072,7.624071050671,0.09335560621927384
ILM-EKF,PL,inc case,0.9071341979795308,1.102372727461174,13.53969762283496,0.08141782469366238
ILM-EKF,PL,inc death,0.7821203983809117,1.2785755263129905,14.370788997923233,0.08897044737750735
ILM-EKF,PT,inc case,0.9725870603809983,1.0281855894815863,6.770943030731723,0.15185264221171157
ILM-EKF,PT,inc death,0.9798855665871227,1.0205273290052987,7.998047101963602,0.1275970641326617
ILM-EKF,RO,inc case,1.0098605721002287,0.9902357093913257,7.665614831703398,0.1291789022970363
ILM-EKF,RO,inc death,0.8568399618949906,1.1670790864940475,8.157381225834845,0.1430703131536685
ILM-EKF,SE,inc case,0.7717220529532358,1.295803322158784,7.025943121451781,0.18443122862785574
ILM-EKF,SE,inc death,0.9689948457985509,1.031997233355661,6.679211265659699,0.15450884727386022
ILM-EKF,SI,inc case,1.043893966195886,0.957951700443444,6.7556508780333475,0.14180006008870538
ILM-EKF,SI,inc death,1.1557864784290544,0.8652117139830192,8.441348069394703,0.10249686505878916
ILM-EKF,SK,inc case,0.7699284399346061,1.29882200491897,7.714703368830516,0.16835670055268248
ILM-EKF,SK,inc death,0.8481154534822006,1.1790847530182245,8.068183205916897,0.14614005692799945
itwm-dSEIR,DE,inc case,0.9311401367850698,1.073952201709059,16.11857939534437,0.06662821675334833
itwm-dSEIR,DE,inc death,0.7152897963343796,1.3980347617492446,16.497835554598744,0.08474049563183728
ITWW-county_repro,DE,inc case,1.7478939014617163,0.5721171057143268,16.11857939534437,0.035494263587495495
ITWW-county_repro,DE,inc death,0.9690022403448447,1.0319893580887118,16.497835554598744,0.0625530151924109
ITWW-county_repro,PL,inc case,1.836098879334906,0.5446329776979288,13.53969762283496,0.04022489961514317
ITWW-county_repro,PL,inc death,1.5758875255130573,0.6345630533971216,14.370788997923233,0.04415645191706762
Karlen-pypm,DE,inc case,1.1690967625247763,0.855361191695035,16.11857939534437,0.05306678527402324
Karlen-pypm,DE,inc death,1.1160609386533675,0.896008421553212,16.497835554598744,0.05431066509227334
MIMUW-StochSEIR,PL,inc case,1.843536174523571,0.5424357893375389,13.53969762283496,0.040062622109278904
MIMUW-StochSEIR,PL,inc death,0.9555309230811752,1.0465386057579709,14.370788997923233,0.0728240186331599
MIT_CovidAnalytics-DELPHI,DE,inc case,0.6998972316399841,1.4287811907139876,16.11857939534437,0.08864188063165612
MIT_CovidAnalytics-DELPHI,DE,inc death,0.7674889006105245,1.3029504390285211,16.497835554598744,0.07897705336657486
MIT_CovidAnalytics-DELPHI,PL,inc case,1.6846711204179883,0.5935876669814861,13.53969762283496,0.043840540868533805
MIT_CovidAnalytics-DELPHI,PL,inc death,1.0840542699039002,0.9224630424532607,14.370788997923233,0.06419014589850068
MOCOS-agent1,PL,inc case,0.3697568844183311,2.7044797328739714,13.53969762283496,0.19974447053476396
MOCOS-agent1,PL,inc death,0.3597807096642015,2.779470864164291,14.370788997923233,0.19341115262119296
MUNI-ARIMA,AT,inc case,0.6316641655737273,1.5831197248489173,7.527120956632994,0.2103220785171324
MUNI-ARIMA,AT,inc death,1.9656575183142573,0.5087356218888005,8.111605693562229,0.06271700586883287
MUNI-ARIMA,BE,inc case,1.3799308489729398,0.7246739941673771,6.286813564409238,0.11526888569909001
MUNI-ARIMA,BE,inc death,0.9126449809905725,1.0957163199589544,7.4792042962045695,0.1465017235209087
MUNI-ARIMA,BG,inc case,1.2717853505344203,0.7862962091675197,6.181696957140306,0.12719746933878584
MUNI-ARIMA,BG,inc death,3.1901403582121306,0.3134658315035505,8.015484600840503,0.03910753336993256
MUNI-ARIMA,CH,inc case,2.165937257321098,0.4616938910025642,6.016503388175736,0.07673790924973689
MUNI-ARIMA,CH,inc death,1.3362519950578757,0.748361838708939,7.297915486780832,0.10254460195716068
MUNI-ARIMA,CY,inc case,1.0668511612570197,0.9373378745932542,7.244132816798436,0.12939269589586477
MUNI-ARIMA,CY,inc death,1.1169162576338914,0.8953222707299737,8.845917884904733,0.10121304339234391
MUNI-ARIMA,CZ,inc case,0.93362958599124235,1.0710885933828795,8.821821626855048,0.1214135400473654
MUNI-ARIMA,CZ,inc death,1.2195754374065266,0.8199574780929811,7.3985170325477,0.1108272745045809
MUNI-ARIMA,DE,inc case,0.6105929985810677,1.637752156221672,16.11857939534437,0.10160648255979148
MUNI-ARIMA,DE,inc death,2.1181771192449252,0.4721040515990815,16.497835554598744,0.028616120583616997
MUNI-ARIMA,DK,inc case,1.7040483839129121,0.5868377972365757,7.131801147158951,0.08228465504402775
MUNI-ARIMA,DK,inc death,0.9590986894554071,1.0426455702570268,7.452236113006981,0.1399104315062179
MUNI-ARIMA,EE,inc case,1.1203834396832977,0.8925515717035886,6.667541818980101,0.133865162894489
MUNI-ARIMA,EE,inc death,1.4833818201863185,0.6741352673948748,6.8907018560528375,0.09783259840254299
MUNI-ARIMA,ES,inc case,1.579410239489716,0.63314772501607,7.806638137516468,0.08110376244715933
MUNI-ARIMA,ES,inc death,1.1474050108806975,0.8715318396879269,7.558534645364652,0.115304338814191
MUNI-ARIMA,FI,inc case,0.9065883049262036,1.10303651014051,6.738776800415836,0.16368497470823545
MUNI-ARIMA,FI,inc death,0.9577458379088906,1.0441183458268697,8.378316523510449,0.1246214968003372
MUNI-ARIMA,FR,inc case,0.8456948089138443,1.1824596644791225,7.643769454115674,0.15469588291185898
MUNI-ARIMA,FR,inc death,1.211475904485029,0.8254394464618572,8.093719236838224,0.1019851841048432
MUNI-ARIMA,GB,inc case,1.009582787629166,0.9905081705566022,9.098273992043008,0.10886770077740697
MUNI-ARIMA,GB,inc death,1.638645400458479,0.610260157395986,9.781898543194561,0.06238667828144208
MUNI-ARIMA,GR,inc case,1.7826161035129355,0.5609732785591565,7.1422510958511785,0.07854292309675545
MUNI-ARIMA,GR,inc death,0.8608564232318345,1.1616338950527796,8.025606649838004,0.1447409455428802
MUNI-ARIMA,HR,inc case,0.49259648320067406,2.0300591541020396,7.526894182330149,0.26970741250325125
MUNI-ARIMA,HR,inc death,1.7808778358291537,0.561520829717336,6.999987396002637,0.08021740582532964
MUNI-ARIMA,HU,inc case,0.7275775466113696,1.374423942378946,7.411511439817282,0.18544448774578562
MUNI-ARIMA,HU,inc death,2.4525516105109366,0.4077386162698005,5.601083314369442,0.07279638480358917
MUNI-ARIMA,IE,inc case,1.5707957292411767,0.6366200145470743,6.024025125046686,0.10568017253117624
MUNI-ARIMA,IE,inc death,0.9083433958210175,1.1009052353995896,7.158867125609159,0.15378204624882066
MUNI-ARIMA,IS,inc case,0.500988869329389,1.9960523301417348,8.346710667948159,0.23914238908588129
MUNI-ARIMA,IS,inc death,0,0,55.57002941347148,0
MUNI-ARIMA,IT,inc case,0.5424184727083262,1.8435950291422474,8.631666508373934,0.2135850623229825
MUNI-ARIMA,IT,inc death,1.0909352654405597,0.9166446733172231,7.770645026426648,0.11796249477358313
MUNI-ARIMA,LI,inc case,0.6384070503067422,1.5663987412412181,7.187667931359275,0.2179286461478185
MUNI-ARIMA,LI,inc death,0.6129564327053504,1.6314373202454053,10.875862682112368,0.1500053253640877
MUNI-ARIMA,LT,inc case,0.9384995700041181,1.0655305894232983,6.64196501468366,0.1604239990827544
MUNI-ARIMA,LT,inc death,0.9425999585058716,1.0608954424155863,7.564190981161995,0.14025233432863612
MUNI-ARIMA,LU,inc case,1.5098730187997729,0.6623073513790712,6.624944972135928,0.09997175133751166
MUNI-ARIMA,LU,inc death,1.281952342649194,0.7800601993779809,8.1610665570523,0.09558311942743564
MUNI-ARIMA,LV,inc case,1.304492302973361,0.7665817557686432,7.1437739966655975,0.10730767184494501
MUNI-ARIMA,LV,inc death,0.9145480729789183,1.0934362332017635,8.279399035526296,0.13206710155047588
MUNI-ARIMA,MT,inc case,1.23267434375062,0.811244271505912,6.838220248897186,0.11863383190044853
MUNI-ARIMA,MT,inc death,0.9543805197883252,1.0478000957330866,8.270671406179224,0.12668863799258778
MUNI-ARIMA,NL,inc case,0.682675800086749,1.464824152068856,7.488968085947179,0.1955975957245103
MUNI-ARIMA,NL,inc death,1.0489756561394266,0.953310969751507,7.227334900996107,0.13190352776098932
MUNI-ARIMA,NO,inc case,1.07604726165509,0.9293272104627447,7.630816101803906,0.12178608396067284
MUNI-ARIMA,NO,inc death,1.5634837858127806,0.6395972948834565,7.624071050671,0.08389183293709797
MUNI-ARIMA,PL,inc case,0.7315873460414918,1.3668907826397605,13.53969762283496,0.10095430641925658
MUNI-ARIMA,PL,inc death,2.1904375251264443,0.4565297975993515,14.370788997923233,0.03176790068139794
MUNI-ARIMA,PT,inc case,1.30442301374009,0.7666224755823365,6.770943030731723,0.11322240817901094
MUNI-ARIMA,PT,inc death,5.688071225408004,0.17580651865488378,7.998047101963602,0.021981180707440633
MUNI-ARIMA,RO,inc case,0.5754860057983426,1.7376617153578748,7.665614831703398,0.2266826280093366
MUNI-ARIMA,RO,inc death,1.4378775243130524,0.6954695258052324,8.157381225834845,0.08525646976049675
