location,target,type,quantile,target_end_date,forecast_date,value
DE,1 wk ahead inc case,point,NA,2021-08-14,2021-08-09,23196
DE,1 wk ahead inc case,quantile,0.01,2021-08-14,2021-08-09,10782
DE,1 wk ahead inc case,quantile,0.025,2021-08-14,2021-08-09,12457
DE,1 wk ahead inc case,quantile,0.05,2021-08-14,2021-08-09,13708
DE,1 wk ahead inc case,quantile,0.1,2021-08-14,2021-08-09,15818
DE,1 wk ahead inc case,quantile,0.15,2021-08-14,2021-08-09,17242
DE,1 wk ahead inc case,quantile,0.2,2021-08-14,2021-08-09,18214
DE,1 wk ahead inc case,quantile,0.25,2021-08-14,2021-08-09,19098
DE,1 wk ahead inc case,quantile,0.3,2021-08-14,2021-08-09,19807
DE,1 wk ahead inc case,quantile,0.35,2021-08-14,2021-08-09,20634
DE,1 wk ahead inc case,quantile,0.4,2021-08-14,2021-08-09,21455
DE,1 wk ahead inc case,quantile,0.45,2021-08-14,2021-08-09,22325
DE,1 wk ahead inc case,quantile,0.5,2021-08-14,2021-08-09,23196
DE,1 wk ahead inc case,quantile,0.55,2021-08-14,2021-08-09,23925
DE,1 wk ahead inc case,quantile,0.6,2021-08-14,2021-08-09,24812
DE,1 wk ahead inc case,quantile,0.65,2021-08-14,2021-08-09,25785
DE,1 wk ahead inc case,quantile,0.7,2021-08-14,2021-08-09,27349
DE,1 wk ahead inc case,quantile,0.75,2021-08-14,2021-08-09,28362
DE,1 wk ahead inc case,quantile,0.8,2021-08-14,2021-08-09,29866
DE,1 wk ahead inc case,quantile,0.85,2021-08-14,2021-08-09,31698
DE,1 wk ahead inc case,quantile,0.9,2021-08-14,2021-08-09,34582
DE,1 wk ahead inc case,quantile,0.95,2021-08-14,2021-08-09,38615
DE,1 wk ahead inc case,quantile,0.975,2021-08-14,2021-08-09,43486
DE,1 wk ahead inc case,quantile,0.99,2021-08-14,2021-08-09,48128
DE,1 wk ahead inc death,point,NA,2021-08-14,2021-08-09,414
DE,1 wk ahead inc death,quantile,0.01,2021-08-14,2021-08-09,148
DE,1 wk ahead inc death,quantile,0.025,2021-08-14,2021-08-09,186
DE,1 wk ahead inc death,quantile,0.05,2021-08-14,2021-08-09,209
DE,1 wk ahead inc death,quantile,0.1,2021-08-14,2021-08-09,246
DE,1 wk ahead inc death,quantile,0.15,2021-08-14,2021-08-09,271
DE,1 wk ahead inc death,quantile,0.2,2021-08-14,2021-08-09,292
DE,1 wk ahead inc death,quantile,0.25,2021-08-14,2021-08-09,322
DE,1 wk ahead inc death,quantile,0.3,2021-08-14,2021-08-09,338
DE,1 wk ahead inc death,quantile,0.35,2021-08-14,2021-08-09,356
DE,1 wk ahead inc death,quantile,0.4,2021-08-14,2021-08-09,376
DE,1 wk ahead inc death,quantile,0.45,2021-08-14,2021-08-09,396
DE,1 wk ahead inc death,quantile,0.5,2021-08-14,2021-08-09,414
DE,1 wk ahead inc death,quantile,0.55,2021-08-14,2021-08-09,433
DE,1 wk ahead inc death,quantile,0.6,2021-08-14,2021-08-09,456
DE,1 wk ahead inc death,quantile,0.65,2021-08-14,2021-08-09,478
DE,1 wk ahead inc death,quantile,0.7,2021-08-14,2021-08-09,513
DE,1 wk ahead inc death,quantile,0.75,2021-08-14,2021-08-09,545
DE,1 wk ahead inc death,quantile,0.8,2021-08-14,2021-08-09,590
DE,1 wk ahead inc death,quantile,0.85,2021-08-14,2021-08-09,638
DE,1 wk ahead inc death,quantile,0.9,2021-08-14,2021-08-09,707
DE,1 wk ahead inc death,quantile,0.95,2021-08-14,2021-08-09,796
DE,1 wk ahead inc death,quantile,0.975,2021-08-14,2021-08-09,900
DE,1 wk ahead inc death,quantile,0.99,2021-08-14,2021-08-09,997
DE,2 wk ahead inc case,point,NA,2021-08-21,2021-08-09,25196
DE,2 wk ahead inc case,quantile,0.01,2021-08-21,2021-08-09,9039
DE,2 wk ahead inc case,quantile,0.025,2021-08-21,2021-08-09,11127
DE,2 wk ahead inc case,quantile,0.05,2021-08-21,2021-08-09,12307
DE,2 wk ahead inc case,quantile,0.1,2021-08-21,2021-08-09,14348
DE,2 wk ahead inc case,quantile,0.15,2021-08-21,2021-08-09,16197
DE,2 wk ahead inc case,quantile,0.2,2021-08-21,2021-08-09,17857
DE,2 wk ahead inc case,quantile,0.25,2021-08-21,2021-08-09,18982
DE,2 wk ahead inc case,quantile,0.3,2021-08-21,2021-08-09,20293
DE,2 wk ahead inc case,quantile,0.35,2021-08-21,2021-08-09,21343
DE,2 wk ahead inc case,quantile,0.4,2021-08-21,2021-08-09,22594
DE,2 wk ahead inc case,quantile,0.45,2021-08-21,2021-08-09,23985
DE,2 wk ahead inc case,quantile,0.5,2021-08-21,2021-08-09,25196
DE,2 wk ahead inc case,quantile,0.55,2021-08-21,2021-08-09,26546
DE,2 wk ahead inc case,quantile,0.6,2021-08-21,2021-08-09,27999
