location,target,type,quantile,target_end_date,forecast_date,value
DE,1 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-24,960
DE,1 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-24,981
DE,1 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-24,1008
DE,1 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-24,1039
DE,1 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-24,1078
DE,1 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-24,1125
DE,1 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-24,1188
DE,1 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-24,1270
DE,1 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-24,1331
DE,1 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-24,1511
DE,2 wk ahead inc case,point,NA,2021-06-05,2021-05-24,37058
DE,2 wk ahead inc case,quantile,0.01,2021-06-05,2021-05-24,15032
DE,2 wk ahead inc case,quantile,0.025,2021-06-05,2021-05-24,18048
DE,2 wk ahead inc case,quantile,0.05,2021-06-05,2021-05-24,20439
DE,2 wk ahead inc case,quantile,0.1,2021-06-05,2021-05-24,23089
DE,2 wk ahead inc case,quantile,0.15,2021-06-05,2021-05-24,25266
DE,2 wk ahead inc case,quantile,0.2,2021-06-05,2021-05-24,27270
DE,2 wk ahead inc case,quantile,0.25,2021-06-05,2021-05-24,29071
DE,2 wk ahead inc case,quantile,0.3,2021-06-05,2021-05-24,30611
DE,2 wk ahead inc case,quantile,0.35,2021-06-05,2021-05-24,32409
DE,2 wk ahead inc case,quantile,0.4,2021-06-05,2021-05-24,33970
DE,2 wk ahead inc case,quantile,0.45,2021-06-05,2021-05-24,35403
DE,2 wk ahead inc case,quantile,0.5,2021-06-05,2021-05-24,37058
DE,2 wk ahead inc case,quantile,0.55,2021-06-05,2021-05-24,38764
DE,2 wk ahead inc case,quantile,0.6,2021-06-05,2021-05-24,40497
DE,2 wk ahead inc case,quantile,0.65,2021-06-05,2021-05-24,42591
DE,2 wk ahead inc case,quantile,0.7,2021-06-05,2021-05-24,44503
DE,2 wk ahead inc case,quantile,0.75,2021-06-05,2021-05-24,46815
DE,2 wk ahead inc case,quantile,0.8,2021-06-05,2021-05-24,49515
DE,2 wk ahead inc case,quantile,0.85,2021-06-05,2021-05-24,53408
DE,2 wk ahead inc case,quantile,0.9,2021-06-05,2021-05-24,58457
DE,2 wk ahead inc case,quantile,0.95,2021-06-05,2021-05-24,66128
DE,2 wk ahead inc case,quantile,0.975,2021-06-05,2021-05-24,73240
DE,2 wk ahead inc case,quantile,0.99,2021-06-05,2021-05-24,84039
DE,2 wk ahead inc death,point,NA,2021-06-05,2021-05-24,714
DE,2 wk ahead inc death,quantile,0.01,2021-06-05,2021-05-24,386
DE,2 wk ahead inc death,quantile,0.025,2021-06-05,2021-05-24,436
DE,2 wk ahead inc death,quantile,0.05,2021-06-05,2021-05-24,485
DE,2 wk ahead inc death,quantile,0.1,2021-06-05,2021-05-24,534
DE,2 wk ahead inc death,quantile,0.15,2021-06-05,2021-05-24,572
DE,2 wk ahead inc death,quantile,0.2,2021-06-05,2021-05-24,596
DE,2 wk ahead inc death,quantile,0.25,2021-06-05,2021-05-24,616
DE,2 wk ahead inc death,quantile,0.3,2021-06-05,2021-05-24,637
DE,2 wk ahead inc death,quantile,0.35,2021-06-05,2021-05-24,655
DE,2 wk ahead inc death,quantile,0.4,2021-06-05,2021-05-24,676
DE,2 wk ahead inc death,quantile,0.45,2021-06-05,2021-05-24,696
DE,2 wk ahead inc death,quantile,0.5,2021-06-05,2021-05-24,714
DE,2 wk ahead inc death,quantile,0.55,2021-06-05,2021-05-24,734
DE,2 wk ahead inc death,quantile,0.6,2021-06-05,2021-05-24,753
DE,2 wk ahead inc death,quantile,0.65,2021-06-05,2021-05-24,770
DE,2 wk ahead inc death,quantile,0.7,2021-06-05,2021-05-24,792
DE,2 wk ahead inc death,quantile,0.75,2021-06-05,2021-05-24,816
DE,2 wk ahead inc death,quantile,0.8,2021-06-05,2021-05-24,847
DE,2 wk ahead inc death,quantile,0.85,2021-06-05,2021-05-24,878
DE,2 wk ahead inc death,quantile,0.9,2021-06-05,2021-05-24,929
DE,2 wk ahead inc death,quantile,0.95,2021-06-05,2021-05-24,1021
DE,2 wk ahead inc death,quantile,0.975,2021-06-05,2021-05-24,1110
DE,2 wk ahead inc death,quantile,0.99,2021-06-05,2021-05-24,1222
DE,3 wk ahead inc case,point,NA,2021-06-12,2021-05-24,29946
DE,3 wk ahead inc case,quantile,0.01,2021-06-12,2021-05-24,10816
DE,3 wk ahead inc case,quantile,0.025,2021-06-12,2021-05-24,12368
DE,3 wk ahead inc case,quantile,0.05,2021-06-12,2021-05-24,14223
DE,3 wk ahead inc case,quantile,0.1,2021-06-12,2021-05-24,17301
DE,3 wk ahead inc case,quantile,0.15,2021-06-12,2021-05-24,19127
DE,3 wk ahead inc case,quantile,0.2,2021-06-12,2021-05-24,20908
DE,3 wk ahead inc case,quantile,0.25,2021-06-12,2021-05-24,22435
DE,3 wk ahead inc case,quantile,0.3,2021-06-12,2021-05-24,24204
DE,3 wk ahead inc case,quantile,0.35,2021-06-12,2021-05-24,25679
DE,3 wk ahead inc case,quantile,0.4,2021-06-12,2021-05-24,26972
DE,3 wk ahead inc case,quantile,0.45,2021-06-12,2021-05-24,28356
DE,3 wk ahead inc case,quantile,0.5,2021-06-12,2021-05-24,29946
DE,3 wk ahead inc case,quantile,0.55,2021-06-12,2021-05-24,31230
DE,3 wk ahead inc case,quantile,0.6,2021-06-12,2021-05-24,33293
DE,3 wk ahead inc case,quantile,0.65,2021-06-12,2021-05-24,35337
DE,3 wk ahead inc case,quantile,0.7,2021-06-12,2021-05-24,37748
DE,3 wk ahead inc case,quantile,0.75,2021-06-12,2021-05-24,40277
DE,3 wk ahead inc case,quantile,0.8,2021-06-12,2021-05-24,43544
DE,3 wk ahead inc case,quantile,0.85,2021-06-12,2021-05-24,47732
DE,3 wk ahead inc case,quantile,0.9,2021-06-12,2021-05-24,52374
DE,3 wk ahead inc case,quantile,0.95,2021-06-12,2021-05-24,60097
DE,3 wk ahead inc case,quantile,0.975,2021-06-12,2021-05-24,69888
DE,3 wk ahead inc case,quantile,0.99,2021-06-12,2021-05-24,80430
DE,3 wk ahead inc death,point,NA,2021-06-12,2021-05-24,568
DE,3 wk ahead inc death,quantile,0.01,2021-06-12,2021-05-24,287
DE,3 wk ahead inc death,quantile,0.025,2021-06-12,2021-05-24,327
DE,3 wk ahead inc death,quantile,0.05,2021-06-12,2021-05-24,359
DE,3 wk ahead inc death,quantile,0.1,2021-06-12,2021-05-24,403
DE,3 wk ahead inc death,quantile,0.15,2021-06-12,2021-05-24,427
DE,3 wk ahead inc death,quantile,0.2,2021-06-12,2021-05-24,451
DE,3 wk ahead inc death,quantile,0.25,2021-06-12,2021-05-24,472
DE,3 wk ahead inc death,quantile,0.3,2021-06-12,2021-05-24,493
DE,3 wk ahead inc death,quantile,0.35,2021-06-12,2021-05-24,512
DE,3 wk ahead inc death,quantile,0.4,2021-06-12,2021-05-24,531
DE,3 wk ahead inc death,quantile,0.45,2021-06-12,2021-05-24,546
DE,3 wk ahead inc death,quantile,0.5,2021-06-12,2021-05-24,568
DE,3 wk ahead inc death,quantile,0.55,2021-06-12,2021-05-24,588
DE,3 wk ahead inc death,quantile,0.6,2021-06-12,2021-05-24,608
DE,3 wk ahead inc death,quantile,0.65,2021-06-12,2021-05-24,629
DE,3 wk ahead inc death,quantile,0.7,2021-06-12,2021-05-24,653
DE,3 wk ahead inc death,quantile,0.75,2021-06-12,2021-05-24,678
DE,3 wk ahead inc death,quantile,0.8,2021-06-12,2021-05-24,709
DE,3 wk ahead inc death,quantile,0.85,2021-06-12,2021-05-24,746
DE,3 wk ahead inc death,quantile,0.9,2021-06-12,2021-05-24,804
DE,3 wk ahead inc death,quantile,0.95,2021-06-12,2021-05-24,893
DE,3 wk ahead inc death,quantile,0.975,2021-06-12,2021-05-24,990
DE,3 wk ahead inc death,quantile,0.99,2021-06-12,2021-05-24,1090
DE,4 wk ahead inc case,point,NA,2021-06-19,2021-05-24,25209
DE,4 wk ahead inc case,quantile,0.01,2021-06-19,2021-05-24,6498
DE,4 wk ahead inc case,quantile,0.025,2021-06-19,2021-05-24,7876
DE,4 wk ahead inc case,quantile,0.05,2021-06-19,2021-05-24,9479
DE,4 wk ahead inc case,quantile,0.1,2021-06-19,2021-05-24,11870
DE,4 wk ahead inc case,quantile,0.15,2021-06-19,2021-05-24,13915
DE,4 wk ahead inc case,quantile,0.2,2021-06-19,2021-05-24,15427
DE,4 wk ahead inc case,quantile,0.25,2021-06-19,2021-05-24,17226
DE,4 wk ahead inc case,quantile,0.3,2021-06-19,2021-05-24,18698
DE,4 wk ahead inc case,quantile,0.35,2021-06-19,2021-05-24,20185
DE,4 wk ahead inc case,quantile,0.4,2021-06-19,2021-05-24,21810
DE,4 wk ahead inc case,quantile,0.45,2021-06-19,2021-05-24,23745
DE,4 wk ahead inc case,quantile,0.5,2021-06-19,2021-05-24,25209
DE,4 wk ahead inc case,quantile,0.55,2021-06-19,2021-05-24,27005
DE,4 wk ahead inc case,quantile,0.6,2021-06-19,2021-05-24,29040
DE,4 wk ahead inc case,quantile,0.65,2021-06-19,2021-05-24,31425
DE,4 wk ahead inc case,quantile,0.7,2021-06-19,2021-05-24,33847
DE,4 wk ahead inc case,quantile,0.75,2021-06-19,2021-05-24,36784
DE,4 wk ahead inc case,quantile,0.8,2021-06-19,2021-05-24,40163
DE,4 wk ahead inc case,quantile,0.85,2021-06-19,2021-05-24,43603
DE,4 wk ahead inc case,quantile,0.9,2021-06-19,2021-05-24,48498
DE,4 wk ahead inc case,quantile,0.95,2021-06-19,2021-05-24,58754
DE,4 wk ahead inc case,quantile,0.975,2021-06-19,2021-05-24,71833
DE,4 wk ahead inc case,quantile,0.99,2021-06-19,2021-05-24,83779
DE,4 wk ahead inc death,point,NA,2021-06-19,2021-05-24,464
DE,4 wk ahead inc death,quantile,0.01,2021-06-19,2021-05-24,198
DE,4 wk ahead inc death,quantile,0.025,2021-06-19,2021-05-24,233
DE,4 wk ahead inc death,quantile,0.05,2021-06-19,2021-05-24,260
DE,4 wk ahead inc death,quantile,0.1,2021-06-19,2021-05-24,296
DE,4 wk ahead inc death,quantile,0.15,2021-06-19,2021-05-24,321
DE,4 wk ahead inc death,quantile,0.2,2021-06-19,2021-05-24,347
DE,4 wk ahead inc death,quantile,0.25,2021-06-19,2021-05-24,368
DE,4 wk ahead inc death,quantile,0.3,2021-06-19,2021-05-24,388
DE,4 wk ahead inc death,quantile,0.35,2021-06-19,2021-05-24,407
DE,4 wk ahead inc death,quantile,0.4,2021-06-19,2021-05-24,426
DE,4 wk ahead inc death,quantile,0.45,2021-06-19,2021-05-24,446
DE,4 wk ahead inc death,quantile,0.5,2021-06-19,2021-05-24,464
DE,4 wk ahead inc death,quantile,0.55,2021-06-19,2021-05-24,483
DE,4 wk ahead inc death,quantile,0.6,2021-06-19,2021-05-24,502
DE,4 wk ahead inc death,quantile,0.65,2021-06-19,2021-05-24,524
DE,4 wk ahead inc death,quantile,0.7,2021-06-19,2021-05-24,548
DE,4 wk ahead inc death,quantile,0.75,2021-06-19,2021-05-24,578
DE,4 wk ahead inc death,quantile,0.8,2021-06-19,2021-05-24,614
DE,4 wk ahead inc death,quantile,0.85,2021-06-19,2021-05-24,654
DE,4 wk ahead inc death,quantile,0.9,2021-06-19,2021-05-24,701
DE,4 wk ahead inc death,quantile,0.95,2021-06-19,2021-05-24,797
DE,4 wk ahead inc death,quantile,0.975,2021-06-19,2021-05-24,877
DE,4 wk ahead inc death,quantile,0.99,2021-06-19,2021-05-24,1046
GB,1 wk ahead inc case,point,NA,2021-05-29,2021-05-24,14363
GB,1 wk ahead inc case,quantile,0.01,2021-05-29,2021-05-24,7247
GB,1 wk ahead inc case,quantile,0.025,2021-05-29,2021-05-24,7972
GB,1 wk ahead inc case,quantile,0.05,2021-05-29,2021-05-24,8713
GB,1 wk ahead inc case,quantile,0.1,2021-05-29,2021-05-24,9773
GB,1 wk ahead inc case,quantile,0.15,2021-05-29,2021-05-24,10527
GB,1 wk ahead inc case,quantile,0.2,2021-05-29,2021-05-24,11113
GB,1 wk ahead inc case,quantile,0.25,2021-05-29,2021-05-24,11754
GB,1 wk ahead inc case,quantile,0.3,2021-05-29,2021-05-24,12293
GB,1 wk ahead inc case,quantile,0.35,2021-05-29,2021-05-24,12838
GB,1 wk ahead inc case,quantile,0.4,2021-05-29,2021-05-24,13326
GB,1 wk ahead inc case,quantile,0.45,2021-05-29,2021-05-24,13860
GB,1 wk ahead inc case,quantile,0.5,2021-05-29,2021-05-24,14363
GB,1 wk ahead inc case,quantile,0.55,2021-05-29,2021-05-24,14854
GB,1 wk ahead inc case,quantile,0.6,2021-05-29,2021-05-24,15395
GB,1 wk ahead inc case,quantile,0.65,2021-05-29,2021-05-24,15987
GB,1 wk ahead inc case,quantile,0.7,2021-05-29,2021-05-24,16664
GB,1 wk ahead inc case,quantile,0.75,2021-05-29,2021-05-24,17404
GB,1 wk ahead inc case,quantile,0.8,2021-05-29,2021-05-24,18246
GB,1 wk ahead inc case,quantile,0.85,2021-05-29,2021-05-24,19316
GB,1 wk ahead inc case,quantile,0.9,2021-05-29,2021-05-24,20583
GB,1 wk ahead inc case,quantile,0.95,2021-05-29,2021-05-24,23315
GB,1 wk ahead inc case,quantile,0.975,2021-05-29,2021-05-24,25254
GB,1 wk ahead inc case,quantile,0.99,2021-05-29,2021-05-24,27883
GB,1 wk ahead inc death,point,NA,2021-05-29,2021-05-24,65
GB,1 wk ahead inc death,quantile,0.01,2021-05-29,2021-05-24,26
GB,1 wk ahead inc death,quantile,0.025,2021-05-29,2021-05-24,31
GB,1 wk ahead inc death,quantile,0.05,2021-05-29,2021-05-24,35
GB,1 wk ahead inc death,quantile,0.1,2021-05-29,2021-05-24,41
GB,1 wk ahead inc death,quantile,0.15,2021-05-29,2021-05-24,45
GB,1 wk ahead inc death,quantile,0.2,2021-05-29,2021-05-24,49
GB,1 wk ahead inc death,quantile,0.25,2021-05-29,2021-05-24,52
GB,1 wk ahead inc death,quantile,0.3,2021-05-29,2021-05-24,54
GB,1 wk ahead inc death,quantile,0.35,2021-05-29,2021-05-24,57
GB,1 wk ahead inc death,quantile,0.4,2021-05-29,2021-05-24,60
GB,1 wk ahead inc death,quantile,0.45,2021-05-29,2021-05-24,62
GB,1 wk ahead inc death,quantile,0.5,2021-05-29,2021-05-24,65
GB,1 wk ahead inc death,quantile,0.55,2021-05-29,2021-05-24,68
GB,1 wk ahead inc death,quantile,0.6,2021-05-29,2021-05-24,71
GB,1 wk ahead inc death,quantile,0.65,2021-05-29,2021-05-24,75
GB,1 wk ahead inc death,quantile,0.7,2021-05-29,2021-05-24,78
GB,1 wk ahead inc death,quantile,0.75,2021-05-29,2021-05-24,82
GB,1 wk ahead inc death,quantile,0.8,2021-05-29,2021-05-24,87
GB,1 wk ahead inc death,quantile,0.85,2021-05-29,2021-05-24,94
GB,1 wk ahead inc death,quantile,0.9,2021-05-29,2021-05-24,103
GB,1 wk ahead inc death,quantile,0.95,2021-05-29,2021-05-24,117
GB,1 wk ahead inc death,quantile,0.975,2021-05-29,2021-05-24,136
GB,1 wk ahead inc death,quantile,0.99,2021-05-29,2021-05-24,160
GB,2 wk ahead inc case,point,NA,2021-06-05,2021-05-24,15555
GB,2 wk ahead inc case,quantile,0.01,2021-06-05,2021-05-24,7012
GB,2 wk ahead inc case,quantile,0.025,2021-06-05,2021-05-24,7826
GB,2 wk ahead inc case,quantile,0.05,2021-06-05,2021-05-24,8731
GB,2 wk ahead inc case,quantile,0.1,2021-06-05,2021-05-24,9868
GB,2 wk ahead inc case,quantile,0.15,2021-06-05,2021-05-24,10742
GB,2 wk ahead inc case,quantile,0.2,2021-06-05,2021-05-24,11538
GB,2 wk ahead inc case,quantile,0.25,2021-06-05,2021-05-24,12167
GB,2 wk ahead inc case,quantile,0.3,2021-06-05,2021-05-24,12912
GB,2 wk ahead inc case,quantile,0.35,2021-06-05,2021-05-24,13519
GB,2 wk ahead inc case,quantile,0.4,2021-06-05,2021-05-24,14149
GB,2 wk ahead inc case,quantile,0.45,2021-06-05,2021-05-24,14844
GB,2 wk ahead inc case,quantile,0.5,2021-06-05,2021-05-24,15555
GB,2 wk ahead inc case,quantile,0.55,2021-06-05,2021-05-24,16326
GB,2 wk ahead inc case,quantile,0.6,2021-06-05,2021-05-24,17133
GB,2 wk ahead inc case,quantile,0.65,2021-06-05,2021-05-24,17893
GB,2 wk ahead inc case,quantile,0.7,2021-06-05,2021-05-24,18771
GB,2 wk ahead inc case,quantile,0.75,2021-06-05,2021-05-24,19874
GB,2 wk ahead inc case,quantile,0.8,2021-06-05,2021-05-24,21077
GB,2 wk ahead inc case,quantile,0.85,2021-06-05,2021-05-24,22561
GB,2 wk ahead inc case,quantile,0.9,2021-06-05,2021-05-24,24551
GB,2 wk ahead inc case,quantile,0.95,2021-06-05,2021-05-24,27613
GB,2 wk ahead inc case,quantile,0.975,2021-06-05,2021-05-24,30615
GB,2 wk ahead inc case,quantile,0.99,2021-06-05,2021-05-24,35659
GB,2 wk ahead inc death,point,NA,2021-06-05,2021-05-24,66
GB,2 wk ahead inc death,quantile,0.01,2021-06-05,2021-05-24,23
GB,2 wk ahead inc death,quantile,0.025,2021-06-05,2021-05-24,29
GB,2 wk ahead inc death,quantile,0.05,2021-06-05,2021-05-24,34
GB,2 wk ahead inc death,quantile,0.1,2021-06-05,2021-05-24,39
GB,2 wk ahead inc death,quantile,0.15,2021-06-05,2021-05-24,43
GB,2 wk ahead inc death,quantile,0.2,2021-06-05,2021-05-24,47
GB,2 wk ahead inc death,quantile,0.25,2021-06-05,2021-05-24,51
GB,2 wk ahead inc death,quantile,0.3,2021-06-05,2021-05-24,53
GB,2 wk ahead inc death,quantile,0.35,2021-06-05,2021-05-24,57
GB,2 wk ahead inc death,quantile,0.4,2021-06-05,2021-05-24,59
GB,2 wk ahead inc death,quantile,0.45,2021-06-05,2021-05-24,63
GB,2 wk ahead inc death,quantile,0.5,2021-06-05,2021-05-24,66
GB,2 wk ahead inc death,quantile,0.55,2021-06-05,2021-05-24,69
GB,2 wk ahead inc death,quantile,0.6,2021-06-05,2021-05-24,73
GB,2 wk ahead inc death,quantile,0.65,2021-06-05,2021-05-24,76
GB,2 wk ahead inc death,quantile,0.7,2021-06-05,2021-05-24,80
GB,2 wk ahead inc death,quantile,0.75,2021-06-05,2021-05-24,85
GB,2 wk ahead inc death,quantile,0.8,2021-06-05,2021-05-24,91
GB,2 wk ahead inc death,quantile,0.85,2021-06-05,2021-05-24,98
GB,2 wk ahead inc death,quantile,0.9,2021-06-05,2021-05-24,109
GB,2 wk ahead inc death,quantile,0.95,2021-06-05,2021-05-24,128
GB,2 wk ahead inc death,quantile,0.975,2021-06-05,2021-05-24,145
GB,2 wk ahead inc death,quantile,0.99,2021-06-05,2021-05-24,175
GB,3 wk ahead inc case,point,NA,2021-06-12,2021-05-24,18097
GB,3 wk ahead inc case,quantile,0.01,2021-06-12,2021-05-24,7002
GB,3 wk ahead inc case,quantile,0.025,2021-06-12,2021-05-24,8181
GB,3 wk ahead inc case,quantile,0.05,2021-06-12,2021-05-24,9178
GB,3 wk ahead inc case,quantile,0.1,2021-06-12,2021-05-24,10631
GB,3 wk ahead inc case,quantile,0.15,2021-06-12,2021-05-24,11618
GB,3 wk ahead inc case,quantile,0.2,2021-06-12,2021-05-24,12664
GB,3 wk ahead inc case,quantile,0.25,2021-06-12,2021-05-24,13583
GB,3 wk ahead inc case,quantile,0.3,2021-06-12,2021-05-24,14419
GB,3 wk ahead inc case,quantile,0.35,2021-06-12,2021-05-24,15349
GB,3 wk ahead inc case,quantile,0.4,2021-06-12,2021-05-24,16252
GB,3 wk ahead inc case,quantile,0.45,2021-06-12,2021-05-24,17181
GB,3 wk ahead inc case,quantile,0.5,2021-06-12,2021-05-24,18097
GB,3 wk ahead inc case,quantile,0.55,2021-06-12,2021-05-24,19114
GB,3 wk ahead inc case,quantile,0.6,2021-06-12,2021-05-24,20156
GB,3 wk ahead inc case,quantile,0.65,2021-06-12,2021-05-24,21234
GB,3 wk ahead inc case,quantile,0.7,2021-06-12,2021-05-24,22490
GB,3 wk ahead inc case,quantile,0.75,2021-06-12,2021-05-24,23962
GB,3 wk ahead inc case,quantile,0.8,2021-06-12,2021-05-24,25751
GB,3 wk ahead inc case,quantile,0.85,2021-06-12,2021-05-24,28087
GB,3 wk ahead inc case,quantile,0.9,2021-06-12,2021-05-24,30923
GB,3 wk ahead inc case,quantile,0.95,2021-06-12,2021-05-24,36439
GB,3 wk ahead inc case,quantile,0.975,2021-06-12,2021-05-24,41878
GB,3 wk ahead inc case,quantile,0.99,2021-06-12,2021-05-24,50829
GB,3 wk ahead inc death,point,NA,2021-06-12,2021-05-24,68
GB,3 wk ahead inc death,quantile,0.01,2021-06-12,2021-05-24,23
GB,3 wk ahead inc death,quantile,0.025,2021-06-12,2021-05-24,27
GB,3 wk ahead inc death,quantile,0.05,2021-06-12,2021-05-24,32
GB,3 wk ahead inc death,quantile,0.1,2021-06-12,2021-05-24,38
GB,3 wk ahead inc death,quantile,0.15,2021-06-12,2021-05-24,43
GB,3 wk ahead inc death,quantile,0.2,2021-06-12,2021-05-24,47
GB,3 wk ahead inc death,quantile,0.25,2021-06-12,2021-05-24,51
GB,3 wk ahead inc death,quantile,0.3,2021-06-12,2021-05-24,54
GB,3 wk ahead inc death,quantile,0.35,2021-06-12,2021-05-24,58
GB,3 wk ahead inc death,quantile,0.4,2021-06-12,2021-05-24,61
GB,3 wk ahead inc death,quantile,0.45,2021-06-12,2021-05-24,64
GB,3 wk ahead inc death,quantile,0.5,2021-06-12,2021-05-24,68
GB,3 wk ahead inc death,quantile,0.55,2021-06-12,2021-05-24,71
GB,3 wk ahead inc death,quantile,0.6,2021-06-12,2021-05-24,76
GB,3 wk ahead inc death,quantile,0.65,2021-06-12,2021-05-24,80
GB,3 wk ahead inc death,quantile,0.7,2021-06-12,2021-05-24,85
GB,3 wk ahead inc death,quantile,0.75,2021-06-12,2021-05-24,91
GB,3 wk ahead inc death,quantile,0.8,2021-06-12,2021-05-24,98
GB,3 wk ahead inc death,quantile,0.85,2021-06-12,2021-05-24,107
GB,3 wk ahead inc death,quantile,0.9,2021-06-12,2021-05-24,119
GB,3 wk ahead inc death,quantile,0.95,2021-06-12,2021-05-24,143
GB,3 wk ahead inc death,quantile,0.975,2021-06-12,2021-05-24,169
GB,3 wk ahead inc death,quantile,0.99,2021-06-12,2021-05-24,207
GB,4 wk ahead inc case,point,NA,2021-06-19,2021-05-24,23772
GB,4 wk ahead inc case,quantile,0.01,2021-06-19,2021-05-24,8503
GB,4 wk ahead inc case,quantile,0.025,2021-06-19,2021-05-24,9987
GB,4 wk ahead inc case,quantile,0.05,2021-06-19,2021-05-24,11268
GB,4 wk ahead inc case,quantile,0.1,2021-06-19,2021-05-24,13084
GB,4 wk ahead inc case,quantile,0.15,2021-06-19,2021-05-24,14676
GB,4 wk ahead inc case,quantile,0.2,2021-06-19,2021-05-24,15838
GB,4 wk ahead inc case,quantile,0.25,2021-06-19,2021-05-24,17216
GB,4 wk ahead inc case,quantile,0.3,2021-06-19,2021-05-24,18470
GB,4 wk ahead inc case,quantile,0.35,2021-06-19,2021-05-24,19742
GB,4 wk ahead inc case,quantile,0.4,2021-06-19,2021-05-24,21097
GB,4 wk ahead inc case,quantile,0.45,2021-06-19,2021-05-24,22349
GB,4 wk ahead inc case,quantile,0.5,2021-06-19,2021-05-24,23772
GB,4 wk ahead inc case,quantile,0.55,2021-06-19,2021-05-24,25174
GB,4 wk ahead inc case,quantile,0.6,2021-06-19,2021-05-24,26757
GB,4 wk ahead inc case,quantile,0.65,2021-06-19,2021-05-24,28606
GB,4 wk ahead inc case,quantile,0.7,2021-06-19,2021-05-24,30710
GB,4 wk ahead inc case,quantile,0.75,2021-06-19,2021-05-24,33076
GB,4 wk ahead inc case,quantile,0.8,2021-06-19,2021-05-24,36167
GB,4 wk ahead inc case,quantile,0.85,2021-06-19,2021-05-24,40068
GB,4 wk ahead inc case,quantile,0.9,2021-06-19,2021-05-24,45497
GB,4 wk ahead inc case,quantile,0.95,2021-06-19,2021-05-24,55968
GB,4 wk ahead inc case,quantile,0.975,2021-06-19,2021-05-24,65915
GB,4 wk ahead inc case,quantile,0.99,2021-06-19,2021-05-24,75982
GB,4 wk ahead inc death,point,NA,2021-06-19,2021-05-24,75
GB,4 wk ahead inc death,quantile,0.01,2021-06-19,2021-05-24,20
GB,4 wk ahead inc death,quantile,0.025,2021-06-19,2021-05-24,26
