forecast_date,scenario_id,target,target_end_date,location,type,quantile,value
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.01,22385
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.025,23228
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.05,23954
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.1,24791
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.15,25356
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.2,25806
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.25,26191
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.3,26538
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.35,26859
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.4,27165
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.45,27460
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.5,27751
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.55,28042
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.6,28337
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.65,28643
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.7,28965
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.75,29314
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.8,29701
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.85,30154
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.9,30724
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.95,31569
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.975,32303
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,quantile,0.99,33158
2021-04-12,forecast,1 wk ahead inc case,2021-04-17,CZ,point,NA,27719
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.01,367
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.025,405
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.05,438
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.1,476
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.15,501
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.2,521
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.25,538
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.3,554
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.35,568
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.4,582
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.45,595
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.5,608
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.55,621
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.6,635
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.65,648
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.7,663
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.75,678
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.8,696
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.85,716
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.9,741
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.95,779
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.975,811
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,quantile,0.99,849
2021-04-12,forecast,1 wk ahead inc death,2021-04-17,CZ,point,NA,608
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.01,20433
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.025,21289
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.05,22042
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.1,22934
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.15,23553
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.2,24058
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.25,24501
2021-04-12,forecast,2 wk ahead inc case,2021-04-24,CZ,quantile,0.3,24906
