model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.08583932230486038
epiforecasts-arimareg,inc hosp,BE,0.11547430882579314
epiforecasts-arimareg,inc hosp,DK,0.20641690172211466
epiforecasts-arimareg,inc hosp,EE,0.13511367665390986
epiforecasts-arimareg,inc hosp,FR,0.20002405728915354
epiforecasts-arimareg,inc hosp,HR,0.19049570351522946
epiforecasts-arimareg,inc hosp,IE,0.2076108425855417
epiforecasts-arimareg,inc hosp,NO,0.15736237843519124
epiforecasts-arimareg,inc hosp,Overall,0.17068525081219385
epiforecasts-arimareg,inc hosp,SI,0.18998752936089072
epiforecasts-caseconv,inc hosp,BE,0.25639210942676105
epiforecasts-caseconv,inc hosp,DK,0.25250999628142184
epiforecasts-caseconv,inc hosp,EE,0.16779062562727393
epiforecasts-caseconv,inc hosp,FR,0.2400288687469843
epiforecasts-caseconv,inc hosp,HR,0.2786881588463542
epiforecasts-caseconv,inc hosp,IE,0.29738850424415436
epiforecasts-caseconv,inc hosp,NO,0.18716585919943202
epiforecasts-caseconv,inc hosp,Overall,0.24744845884942387
epiforecasts-caseconv,inc hosp,SI,0.22924115112966978
epiforecasts-tsensemble,inc hosp,BE,0.14903580745003847
epiforecasts-tsensemble,inc hosp,DK,0.11457502033914733
epiforecasts-tsensemble,inc hosp,EE,0.20582316743612267
epiforecasts-tsensemble,inc hosp,FR,0.16218166807228668
epiforecasts-tsensemble,inc hosp,HR,0.12235089900571648
epiforecasts-tsensemble,inc hosp,IE,0.1358441315683174
epiforecasts-tsensemble,inc hosp,NO,0.18787751645874545
epiforecasts-tsensemble,inc hosp,Overall,0.14894190675968508
epiforecasts-tsensemble,inc hosp,SI,0.14873018384284206
HZI-AgeExtendedSEIR,inc case,DE,0.09161444490641062
HZI-AgeExtendedSEIR,inc death,DE,0.1338760232184993
IEM_Health-CovidProject,inc case,AT,0.17985406252830824
IEM_Health-CovidProject,inc death,AT,0.12451166747570439
IEM_Health-CovidProject,inc case,BE,0.2214108419131676
IEM_Health-CovidProject,inc death,BE,0.15167276934471025
IEM_Health-CovidProject,inc case,BG,0.13279127920873324
IEM_Health-CovidProject,inc death,BG,0.11902266727244985
IEM_Health-CovidProject,inc case,CH,0.16116885765998162
IEM_Health-CovidProject,inc death,CH,0.07123820989969801
IEM_Health-CovidProject,inc case,CY,0.2137295927008712
IEM_Health-CovidProject,inc death,CY,0.12695371371054923
IEM_Health-CovidProject,inc case,CZ,0.201472488641683
IEM_Health-CovidProject,inc death,CZ,0.1175580793565907
IEM_Health-CovidProject,inc case,DE,0.08486663876599512
IEM_Health-CovidProject,inc death,DE,0.07426699098252516
IEM_Health-CovidProject,inc case,EE,0.18220982079969014
IEM_Health-CovidProject,inc death,EE,0.10800312330338394
IEM_Health-CovidProject,inc case,ES,0.19117632062265724
IEM_Health-CovidProject,inc death,ES,0.14273902086467283
IEM_Health-CovidProject,inc case,FR,0.18150355006407484
IEM_Health-CovidProject,inc death,FR,0.12921966056189976
IEM_Health-CovidProject,inc case,GB,0.2040642990053628
