model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.05494207090258753
epiforecasts-EpiExpert,inc case,DE,0.09291016868079843
epiforecasts-EpiExpert,inc death,DE,0.08247643193961701
epiforecasts-EpiExpert,inc case,GB,0.11918816855890753
epiforecasts-EpiExpert,inc death,GB,0.12535258327647775
epiforecasts-EpiExpert,inc case,Overall,0.11441636463970693
epiforecasts-EpiExpert,inc death,Overall,0.10404243523960079
epiforecasts-EpiExpert,inc case,PL,0.07702068602929578
epiforecasts-EpiExpert,inc death,PL,0.07518104657709972
epiforecasts-EpiNow2,inc case,AT,0.07060146320479342
epiforecasts-EpiNow2,inc death,AT,0.09351153840905112
epiforecasts-EpiNow2,inc case,BE,0.12341067686394998
epiforecasts-EpiNow2,inc death,BE,0.09688889317390945
epiforecasts-EpiNow2,inc case,BG,0.10891636859418052
epiforecasts-EpiNow2,inc death,BG,0.09512776397944596
epiforecasts-EpiNow2,inc case,CH,0.07237548571179722
epiforecasts-EpiNow2,inc death,CH,0.030210251697684876
epiforecasts-EpiNow2,inc case,CY,0.12325551365077869
epiforecasts-EpiNow2,inc death,CY,0.13896271166228136
epiforecasts-EpiNow2,inc case,CZ,0.12666355357924705
epiforecasts-EpiNow2,inc death,CZ,0.12870545895060936
epiforecasts-EpiNow2,inc case,DE,0.05534116584861117
epiforecasts-EpiNow2,inc death,DE,0.035915087003254687
epiforecasts-EpiNow2,inc case,DK,0.06316592568790283
epiforecasts-EpiNow2,inc death,DK,0.08009621492210842
epiforecasts-EpiNow2,inc case,EE,0.10440676435539344
epiforecasts-EpiNow2,inc death,EE,0.11967752874654433
epiforecasts-EpiNow2,inc case,ES,0.13313954939629108
epiforecasts-EpiNow2,inc death,ES,0.0964919264927372
epiforecasts-EpiNow2,inc case,FI,0.08176435061657973
epiforecasts-EpiNow2,inc death,FI,0.11044323639648321
epiforecasts-EpiNow2,inc case,FR,0.08518252135511051
epiforecasts-EpiNow2,inc death,FR,0.043597114731265964
epiforecasts-EpiNow2,inc case,GB,0.11348992942461712
epiforecasts-EpiNow2,inc death,GB,0.08202795772009143
epiforecasts-EpiNow2,inc case,GR,0.05879527369369347
epiforecasts-EpiNow2,inc death,GR,0.07618698888570011
epiforecasts-EpiNow2,inc case,HR,0.15280216840206953
epiforecasts-EpiNow2,inc death,HR,0.15336746398171985
epiforecasts-EpiNow2,inc case,HU,0.1742894704825109
epiforecasts-EpiNow2,inc death,HU,0.11805579056859503
epiforecasts-EpiNow2,inc case,IE,0.07966464137755959
epiforecasts-EpiNow2,inc death,IE,0.06938128656998446
epiforecasts-EpiNow2,inc case,IS,0.056933752257653125
epiforecasts-EpiNow2,inc case,IT,0.09315061407314373
epiforecasts-EpiNow2,inc death,IT,0.12199711119341361
epiforecasts-EpiNow2,inc case,LI,0.09159119432986823
epiforecasts-EpiNow2,inc death,LI,0.10114665718137822
epiforecasts-EpiNow2,inc case,LT,0.10086513026890614
epiforecasts-EpiNow2,inc death,LT,0.09016104533525089
epiforecasts-EpiNow2,inc case,LU,0.05754340272214917
epiforecasts-EpiNow2,inc death,LU,0.1021562223942042
epiforecasts-EpiNow2,inc case,LV,0.15649521952539253
epiforecasts-EpiNow2,inc death,LV,0.13455598334573635
epiforecasts-EpiNow2,inc case,MT,0.0779626993636001
epiforecasts-EpiNow2,inc death,MT,0.07551485867011916
epiforecasts-EpiNow2,inc case,NL,0.07637360115089263
epiforecasts-EpiNow2,inc death,NL,0.045591693307023035
epiforecasts-EpiNow2,inc case,NO,0.1330005955523206
epiforecasts-EpiNow2,inc death,NO,0.11014117929131549
epiforecasts-EpiNow2,inc case,Overall,0.09869983103535157
epiforecasts-EpiNow2,inc death,Overall,0.08151472846407469
epiforecasts-EpiNow2,inc case,PL,0.11219548752298993
epiforecasts-EpiNow2,inc death,PL,0.059046301421283795
