model,target_variable,location,weight
CovidMetrics-epiBATS,inc case,DE,0.04238069880294171
epiforecasts-EpiExpert,inc case,DE,0.07919962610943437
epiforecasts-EpiExpert,inc death,DE,0.0978998123331262
epiforecasts-EpiExpert,inc case,GB,0.14991734650120425
epiforecasts-EpiExpert,inc death,GB,0.1414131262918619
epiforecasts-EpiExpert,inc case,NL,0.16699459698015393
epiforecasts-EpiExpert,inc death,NL,0.14742971929114573
epiforecasts-EpiExpert,inc case,Overall,0.13608045251648576
epiforecasts-EpiExpert,inc death,Overall,0.1030323678397344
epiforecasts-EpiExpert,inc case,PL,0.06481066088932173
epiforecasts-EpiExpert,inc death,PL,0.0752256893253037
epiforecasts-EpiNow2,inc case,AT,0.16565546373269183
epiforecasts-EpiNow2,inc death,AT,0.14765467285733047
epiforecasts-EpiNow2,inc case,BE,0.1434771922511446
epiforecasts-EpiNow2,inc death,BE,0.10187362378061839
epiforecasts-EpiNow2,inc case,BG,0.19657258851762582
epiforecasts-EpiNow2,inc death,BG,0.10186230305521536
epiforecasts-EpiNow2,inc case,CH,0.10562405827477478
epiforecasts-EpiNow2,inc death,CH,0.09959980922918243
epiforecasts-EpiNow2,inc case,CY,0.13852072596880594
epiforecasts-EpiNow2,inc case,CZ,0.15728056176663197
epiforecasts-EpiNow2,inc death,CZ,0.1536815391007277
epiforecasts-EpiNow2,inc case,DE,0.050799760181303874
epiforecasts-EpiNow2,inc death,DE,0.041516772267196106
epiforecasts-EpiNow2,inc case,DK,0.13268748466190128
epiforecasts-EpiNow2,inc death,DK,0.10432838150685203
epiforecasts-EpiNow2,inc case,EE,0.19343804110915425
epiforecasts-EpiNow2,inc death,EE,0.1289596645070009
epiforecasts-EpiNow2,inc case,ES,0.11366812255225145
epiforecasts-EpiNow2,inc death,ES,0.11859377781099452
epiforecasts-EpiNow2,inc case,FI,0.12424582793806069
epiforecasts-EpiNow2,inc death,FI,0.14698762676890964
epiforecasts-EpiNow2,inc case,FR,0.14569262962644872
epiforecasts-EpiNow2,inc death,FR,0.0805333494732227
epiforecasts-EpiNow2,inc case,GB,0.16780521170873433
epiforecasts-EpiNow2,inc death,GB,0.08249099033691944
epiforecasts-EpiNow2,inc case,GR,0.13009122419307229
epiforecasts-EpiNow2,inc death,GR,0.11746529986867958
epiforecasts-EpiNow2,inc case,HR,0.18203592924540674
epiforecasts-EpiNow2,inc death,HR,0.18667907635168263
epiforecasts-EpiNow2,inc case,HU,0.20891590575343152
epiforecasts-EpiNow2,inc death,HU,0.1236985934235999
epiforecasts-EpiNow2,inc case,IE,0.13245174553051756
epiforecasts-EpiNow2,inc death,IE,0.12188436089533525
epiforecasts-EpiNow2,inc case,IS,0.07715238103666905
epiforecasts-EpiNow2,inc death,IS,0.07176933359428937
epiforecasts-EpiNow2,inc case,IT,0.17040741670554574
epiforecasts-EpiNow2,inc death,IT,0.15845273875426044
epiforecasts-EpiNow2,inc case,LI,0.09738321328064577
epiforecasts-EpiNow2,inc death,LI,0.11351185377671771
epiforecasts-EpiNow2,inc case,LT,0.1472866576116004
epiforecasts-EpiNow2,inc death,LT,0.12262663865936412
epiforecasts-EpiNow2,inc case,LU,0.10220892667250364
epiforecasts-EpiNow2,inc death,LU,0.13215844955227057
epiforecasts-EpiNow2,inc case,LV,0.17817470343796177
epiforecasts-EpiNow2,inc death,LV,0.16131371559201313
epiforecasts-EpiNow2,inc case,MT,0.1340662637936099
epiforecasts-EpiNow2,inc death,MT,0.1413008932297748
epiforecasts-EpiNow2,inc case,NL,0.07320311100499897
epiforecasts-EpiNow2,inc death,NL,0.06076495186999925
epiforecasts-EpiNow2,inc case,NO,0.10697173583118007
epiforecasts-EpiNow2,inc death,NO,0.12438951381390956
epiforecasts-EpiNow2,inc case,Overall,0.1171116621657029
epiforecasts-EpiNow2,inc death,Overall,0.09080818860451165
epiforecasts-EpiNow2,inc case,PL,0.10272710195382288
epiforecasts-EpiNow2,inc death,PL,0.06072028734777876
epiforecasts-EpiNow2,inc case,PT,0.1448151921803552
epiforecasts-EpiNow2,inc death,PT,0.1272232028117772
epiforecasts-EpiNow2,inc case,RO,0.18796204858373114
epiforecasts-EpiNow2,inc death,RO,0.1119443229542682
epiforecasts-EpiNow2,inc case,SE,0.13793768212450144
epiforecasts-EpiNow2,inc case,SI,0.15457880905924315
epiforecasts-EpiNow2,inc death,SI,0.15093384029227416
