forecast_date,target_end_date,target,location,type,quantile,value
2021-06-21,2021-06-26,1 wk ahead inc case,PL,point,NA,744
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.01,446
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.025,476
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.05,508
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.1,549
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.15,570
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.2,598
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.25,611
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.3,632
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.35,660
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.4,673
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.45,701
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.5,715
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.55,742
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.6,763
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.65,797
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.7,825
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.75,860
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.8,894
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.85,942
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.9,990
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.95,1052
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.975,1108
2021-06-21,2021-06-26,1 wk ahead inc case,PL,quantile,0.99,1176
2021-06-21,2021-07-03,2 wk ahead inc case,PL,point,NA,414
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.01,203
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.025,224
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.05,245
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.1,266
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.15,287
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.2,301
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.25,322
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.3,336
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.35,350
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.4,364
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.45,378
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.5,392
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.55,609
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.6,640
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.65,672
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.7,714
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.75,745
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.8,787
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.85,840
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.9,892
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.95,966
2021-06-21,2021-07-03,2 wk ahead inc case,PL,quantile,0.975,1015
