forecast_date,target_end_date,target,location,type,quantile,value
2021-10-25,2021-10-30,1 wk ahead inc case,PL,point,NA,51316
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.01,45980
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.025,46639
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.05,47561
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.1,48210
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.15,48671
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.2,49011
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.25,49322
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.3,49657
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.35,49977
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.4,50292
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.45,50552
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.5,51019
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.55,51238
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.6,51580
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.65,51921
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.7,52240
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.75,52731
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.8,53331
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.85,54249
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.9,55492
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.95,56610
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.975,57976
2021-10-25,2021-10-30,1 wk ahead inc case,PL,quantile,0.99,59011
2021-10-25,2021-11-06,2 wk ahead inc case,PL,point,NA,77775
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.01,66724
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.025,67647
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.05,68660
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.1,71281
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.15,72435
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.2,73119
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.25,73715
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.3,74435
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.35,75153
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.4,75999
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.45,76629
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.5,77224
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.55,77741
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.6,78395
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.65,79156
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.7,79785
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.75,81053
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.8,82042
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.85,84136
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.9,86381
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.95,88139
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.975,91156
2021-10-25,2021-11-06,2 wk ahead inc case,PL,quantile,0.99,92673
2021-10-25,2021-11-13,3 wk ahead inc case,PL,point,NA,114597
2021-10-25,2021-11-13,3 wk ahead inc case,PL,quantile,0.01,93811
2021-10-25,2021-11-13,3 wk ahead inc case,PL,quantile,0.025,94779
2021-10-25,2021-11-13,3 wk ahead inc case,PL,quantile,0.05,96160
2021-10-25,2021-11-13,3 wk ahead inc case,PL,quantile,0.1,103263
2021-10-25,2021-11-13,3 wk ahead inc case,PL,quantile,0.15,105057
