forecast_date,target_end_date,target,location,type,quantile,value
2022-03-14,2022-03-19,1 wk ahead inc case,PL,point,NA,93436
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.01,62109
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.025,63221
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.05,64219
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.1,64996
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.15,65726
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.2,68089
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.25,72604
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.3,73983
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.35,78217
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.4,84796
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.45,86123
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.5,91547
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.55,97100
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.6,103524
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.65,105812
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.7,107530
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.75,112341
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.8,116246
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.85,120623
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.9,126134
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.95,128064
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.975,130666
2022-03-14,2022-03-19,1 wk ahead inc case,PL,quantile,0.99,132858
2022-03-14,2022-03-26,2 wk ahead inc case,PL,point,NA,119799
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.01,70629
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.025,72354
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.05,74322
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.1,79161
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.15,80971
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.2,84984
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.25,91852
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.3,93457
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.35,98382
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.4,100219
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.45,115571
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.5,124499
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.55,127791
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.6,131823
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.65,139093
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.7,143486
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.75,146740
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.8,151399
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.85,157525
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.9,164914
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.95,166877
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.975,168732
2022-03-14,2022-03-26,2 wk ahead inc case,PL,quantile,0.99,171012
2022-03-14,2022-04-02,3 wk ahead inc case,PL,point,NA,127765
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.01,70535
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.025,71432
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.05,72991
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.1,75006
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.15,78312
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.2,96860
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.25,100216
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.3,102106
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.35,112056
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.4,118543
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.45,128127
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.5,135700
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.55,136631
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.6,148021
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.65,150380
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.7,151929
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.75,154884
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.8,161147
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.85,165506
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.9,168872
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.95,171906
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.975,175143
2022-03-14,2022-04-02,3 wk ahead inc case,PL,quantile,0.99,178327
