forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-08-22,2022-08-27,1 wk ahead inc case,PL,point,,18611,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.01,14367,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.025,14562,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.05,14760,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.1,15173,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.15,15938,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.2,16308,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.25,16545,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.3,17114,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.35,17414,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.4,17794,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.45,17999,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.5,18549,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.55,18914,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.6,19253,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.65,19448,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.7,19857,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.75,20436,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.8,20785,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.85,21117,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.9,22426,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.95,22983,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.975,24084,forecast
2022-08-22,2022-08-27,1 wk ahead inc case,PL,quantile,0.99,24308,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,point,,12455,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.01,8662,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.025,8840,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.05,9294,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.1,9626,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.15,10047,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.2,10344,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.25,10778,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.3,11049,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.35,11322,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.4,11594,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.45,11897,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.5,12164,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.55,12465,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.6,12774,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.65,12999,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.7,13542,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.75,13896,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.8,14420,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.85,15062,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.9,15799,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.95,16635,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.975,17684,forecast
2022-08-22,2022-09-03,2 wk ahead inc case,PL,quantile,0.99,17974,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,point,,7931,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.01,5054,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.025,5142,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.05,5491,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.1,5714,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.15,6100,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.2,6284,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.25,6460,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.3,6707,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.35,6902,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.4,7181,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.45,7381,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.5,7540,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.55,7863,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.6,8103,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.65,8526,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.7,8773,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.75,9049,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.8,9594,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.85,10212,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.9,10558,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.95,11480,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.975,12132,forecast
2022-08-22,2022-09-10,3 wk ahead inc case,PL,quantile,0.99,12480,forecast
2022-08-22,2022-09-17,4 wk ahead inc case,PL,point,,5184,forecast
