forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-02-06,2023-02-11,1 wk ahead inc case,PL,point,NA,forecast,6969
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.01,forecast,4441
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.025,forecast,4579
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.05,forecast,4683
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.1,forecast,5008
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.15,forecast,5157
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.2,forecast,5425
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.25,forecast,5800
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.3,forecast,5961
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.35,forecast,6065
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.4,forecast,6371
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.45,forecast,6620
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.5,forecast,6787
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.55,forecast,7133
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.6,forecast,7454
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.65,forecast,7632
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.7,forecast,7794
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.75,forecast,8071
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.8,forecast,8612
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.85,forecast,8729
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.9,forecast,9226
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.95,forecast,9641
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.975,forecast,9738
2023-02-06,2023-02-11,1 wk ahead inc case,PL,quantile,0.99,forecast,9972
2023-02-06,2023-02-18,2 wk ahead inc case,PL,point,NA,forecast,10642
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.01,forecast,6133
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.025,forecast,6494
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.05,forecast,6874
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.1,forecast,7207
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.15,forecast,7897
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.2,forecast,8361
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.25,forecast,8690
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.3,forecast,9089
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.35,forecast,9463
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.4,forecast,9646
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.45,forecast,10140
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.5,forecast,10444
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.55,forecast,10823
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.6,forecast,11396
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.65,forecast,11584
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.7,forecast,12174
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.75,forecast,12421
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.8,forecast,12862
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.85,forecast,13510
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.9,forecast,14314
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.95,forecast,14854
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.975,forecast,15723
2023-02-06,2023-02-18,2 wk ahead inc case,PL,quantile,0.99,forecast,16414
2023-02-06,2023-02-25,3 wk ahead inc case,PL,point,NA,forecast,14599
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.01,forecast,6309
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.025,forecast,6394
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.05,forecast,6555
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.1,forecast,9405
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.15,forecast,9688
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.2,forecast,10941
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.25,forecast,11723
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.3,forecast,12422
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.35,forecast,12980
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.4,forecast,13360
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.45,forecast,13851
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.5,forecast,14357
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.55,forecast,15007
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.6,forecast,15921
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.65,forecast,16465
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.7,forecast,17025
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.75,forecast,17486
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.8,forecast,18427
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.85,forecast,18845
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.9,forecast,20086
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.95,forecast,21564
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.975,forecast,22269
2023-02-06,2023-02-25,3 wk ahead inc case,PL,quantile,0.99,forecast,24477
2023-02-06,2023-03-04,4 wk ahead inc case,PL,point,NA,forecast,18819
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.01,forecast,4884
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.025,forecast,5380
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.05,forecast,5773
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.1,forecast,8681
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.15,forecast,10599
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.2,forecast,11928
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.25,forecast,12889
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.3,forecast,14390
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.35,forecast,15903
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.4,forecast,17330
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.45,forecast,18544
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.5,forecast,19393
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.55,forecast,19970
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.6,forecast,21272
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.65,forecast,22056
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.7,forecast,22996
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.75,forecast,24538
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.8,forecast,25031
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.85,forecast,26409
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.9,forecast,28214
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.95,forecast,29700
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.975,forecast,31094
2023-02-06,2023-03-04,4 wk ahead inc case,PL,quantile,0.99,forecast,34143
2023-02-06,2023-02-11,1 wk ahead inc death,PL,point,NA,forecast,46
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.01,forecast,11
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.025,forecast,13
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.05,forecast,16
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.1,forecast,19
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.15,forecast,22
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.2,forecast,25
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.25,forecast,27
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.3,forecast,29
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.35,forecast,32
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.4,forecast,34
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.45,forecast,36
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.5,forecast,39
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.55,forecast,43
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.6,forecast,47
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.65,forecast,51
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.7,forecast,56
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.75,forecast,61
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.8,forecast,67
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.85,forecast,73
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.9,forecast,83
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.95,forecast,95
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.975,forecast,103
2023-02-06,2023-02-11,1 wk ahead inc death,PL,quantile,0.99,forecast,113
2023-02-06,2023-02-18,2 wk ahead inc death,PL,point,NA,forecast,58
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.01,forecast,10
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.025,forecast,13
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.05,forecast,16
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.1,forecast,21
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.15,forecast,24
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.2,forecast,28
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.25,forecast,31
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.3,forecast,34
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.35,forecast,37
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.4,forecast,41
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.45,forecast,45
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.5,forecast,50
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.55,forecast,55
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.6,forecast,60
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.65,forecast,66
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.7,forecast,72
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.75,forecast,80
2023-02-06,2023-02-18,2 wk ahead inc death,PL,quantile,0.8,forecast,87
