forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-02-27,2023-03-04,1 wk ahead inc case,PL,point,NA,forecast,16840
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.01,forecast,10962
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.025,forecast,10979
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.05,forecast,11300
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.1,forecast,12312
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.15,forecast,13227
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.2,forecast,13938
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.25,forecast,14045
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.3,forecast,14231
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.35,forecast,15146
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.4,forecast,15479
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.45,forecast,17152
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.5,forecast,17324
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.55,forecast,17822
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.6,forecast,18474
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.65,forecast,18849
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.7,forecast,19239
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.75,forecast,19499
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.8,forecast,19706
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.85,forecast,20038
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.9,forecast,21009
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.95,forecast,21526
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.975,forecast,22036
2023-02-27,2023-03-04,1 wk ahead inc case,PL,quantile,0.99,forecast,22514
2023-02-27,2023-03-11,2 wk ahead inc case,PL,point,NA,forecast,19362
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.01,forecast,7567
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.025,forecast,7626
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.05,forecast,7961
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.1,forecast,8822
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.15,forecast,9902
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.2,forecast,10846
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.25,forecast,11335
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.3,forecast,12779
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.35,forecast,13340
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.4,forecast,15321
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.45,forecast,18011
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.5,forecast,18528
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.55,forecast,20856
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.6,forecast,23034
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.65,forecast,24123
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.7,forecast,24654
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.75,forecast,26595
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.8,forecast,27765
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.85,forecast,29077
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.9,forecast,30268
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.95,forecast,32687
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.975,forecast,33813
2023-02-27,2023-03-11,2 wk ahead inc case,PL,quantile,0.99,forecast,35274
2023-02-27,2023-03-18,3 wk ahead inc case,PL,point,NA,forecast,19787
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.01,forecast,4897
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.025,forecast,4979
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.05,forecast,5155
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.1,forecast,5789
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.15,forecast,6617
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.2,forecast,7585
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.25,forecast,7859
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.3,forecast,9283
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.35,forecast,10217
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.4,forecast,12021
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.45,forecast,15263
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.5,forecast,16473
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.55,forecast,20187
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.6,forecast,22825
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.65,forecast,24674
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.7,forecast,27470
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.75,forecast,30898
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.8,forecast,31704
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.85,forecast,34255
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.9,forecast,36346
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.95,forecast,40808
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.975,forecast,47254
2023-02-27,2023-03-18,3 wk ahead inc case,PL,quantile,0.99,forecast,49529
2023-02-27,2023-03-25,4 wk ahead inc case,PL,point,NA,forecast,17156
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.01,forecast,3108
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.025,forecast,3173
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.05,forecast,3214
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.1,forecast,3704
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.15,forecast,4043
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.2,forecast,4805
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.25,forecast,4925
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.3,forecast,6014
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.35,forecast,6884
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.4,forecast,8091
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.45,forecast,10901
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.5,forecast,12128
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.55,forecast,15806
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.6,forecast,18373
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.65,forecast,20039
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.7,forecast,24805
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.75,forecast,28346
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.8,forecast,28991
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.85,forecast,32392
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.9,forecast,34234
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.95,forecast,39319
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.975,forecast,51355
2023-02-27,2023-03-25,4 wk ahead inc case,PL,quantile,0.99,forecast,54801
2023-02-27,2023-03-04,1 wk ahead inc death,PL,point,NA,forecast,58
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.01,forecast,9
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.025,forecast,12
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.05,forecast,15
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.1,forecast,20
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.15,forecast,24
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.2,forecast,28
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.25,forecast,32
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.3,forecast,36
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.35,forecast,40
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.4,forecast,45
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.45,forecast,50
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.5,forecast,55
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.55,forecast,60
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.6,forecast,65
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.65,forecast,70
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.7,forecast,76
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.75,forecast,82
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.8,forecast,88
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.85,forecast,94
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.9,forecast,101
2023-02-27,2023-03-04,1 wk ahead inc death,PL,quantile,0.95,forecast,108
