forecast_date,target_end_date,target,location,type,quantile,value
2021-05-03,2021-05-08,1 wk ahead inc case,PL,point,NA,33654
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.01,27840
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.025,28286
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.05,28640
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.1,29061
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.15,29345
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.2,29640
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.25,29888
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.3,30095
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.35,30295
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.4,30623
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.45,31104
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.5,31617
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.55,32130
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.6,36505
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.65,37571
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.7,37909
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.75,38317
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.8,38694
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.85,39064
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.9,39479
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.95,39920
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.975,40286
2021-05-03,2021-05-08,1 wk ahead inc case,PL,quantile,0.99,40907
2021-05-03,2021-05-15,2 wk ahead inc case,PL,point,NA,24854
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.01,19633
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.025,19799
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.05,19964
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.1,20329
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.15,20586
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.2,20779
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.25,21007
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.3,21273
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.35,21511
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.4,21902
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.45,22315
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.5,22750
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.55,23286
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.6,27793
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.65,28778
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.7,29152
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.75,29512
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.8,29852
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.85,30246
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.9,30625
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.95,31052
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.975,31382
2021-05-03,2021-05-15,2 wk ahead inc case,PL,quantile,0.99,31785
2021-05-03,2021-05-22,3 wk ahead inc case,PL,point,NA,17437
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.01,13027
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.025,13160
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.05,13311
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.1,13496
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.15,13649
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.2,13824
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.25,14042
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.3,14225
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.35,14500
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.4,14769
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.45,15098
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.5,15519
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.55,15894
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.6,20352
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.65,20978
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.7,21276
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.75,21546
2021-05-03,2021-05-22,3 wk ahead inc case,PL,quantile,0.8,21820
