forecast_date,target_end_date,target,location,type,quantile,value
2021-04-12,2021-04-17,1 wk ahead inc case,PL,point,NA,124222
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.01,73394
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.025,74350
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.05,75062
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.1,76935
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.15,97216
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.2,98840
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.25,100453
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.3,101541
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.35,102389
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.4,103548
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.45,106155
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.5,124222
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.55,126001
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.6,128497
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.65,130113
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.7,131371
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.75,135879
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.8,137897
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.85,139564
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.9,170368
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.95,172005
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.975,172990
2021-04-12,2021-04-17,1 wk ahead inc case,PL,quantile,0.99,173830
2021-04-12,2021-04-24,2 wk ahead inc case,PL,point,NA,93100
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.01,46290
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.025,46705
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.05,47459
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.1,48464
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.15,63699
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.2,65470
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.25,66591
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.3,74012
2021-04-12,2021-04-24,2 wk ahead inc case,PL,quantile,0.35,75174
