forecast_date,target_end_date,target,location,type,quantile,value
2021-04-05,2021-04-10,1 wk ahead inc case,PL,point,NA,146948
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.01,104390
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.025,105614
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.05,107220
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.1,110048
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.15,121612
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.2,128466
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.25,130309
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.3,131935
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.35,133640
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.4,142542
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.45,144862
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.5,146948
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.55,157252
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.6,159130
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.65,161998
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.7,164285
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.75,167605
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.8,188934
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.85,190808
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.9,193146
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.95,195136
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.975,196476
2021-04-05,2021-04-10,1 wk ahead inc case,PL,quantile,0.99,198020
2021-04-05,2021-04-17,2 wk ahead inc case,PL,point,NA,125113
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.01,66435
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.025,67364
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.05,68434
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.1,70305
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.15,84664
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.2,87332
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.25,93697
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.3,96082
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.35,97797
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.4,119819
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.45,122832
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.5,125113
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.55,129489
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.6,131001
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.65,132384
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.7,133846
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.75,135750
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.8,164272
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.85,167265
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.9,178903
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.95,180602
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.975,181646
2021-04-05,2021-04-17,2 wk ahead inc case,PL,quantile,0.99,182360
2021-04-05,2021-04-24,3 wk ahead inc case,PL,point,NA,95276
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.01,43074
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.025,43762
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.05,44409
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.1,45714
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.15,56294
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.2,57860
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.25,69247
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.3,71248
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.35,72999
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.4,90602
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.45,93167
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.5,95276
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.55,109099
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.6,110774
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.65,114469
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.7,116100
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.75,118055
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.8,138482
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.85,141168
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.9,163642
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.95,165497
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.975,166361
2021-04-05,2021-04-24,3 wk ahead inc case,PL,quantile,0.99,167154
2021-04-05,2021-05-01,4 wk ahead inc case,PL,point,NA,71884
2021-04-05,2021-05-01,4 wk ahead inc case,PL,quantile,0.01,28304
2021-04-05,2021-05-01,4 wk ahead inc case,PL,quantile,0.025,28688
