forecast_date,target_end_date,target,location,type,quantile,value
2022-01-24,2022-01-29,1 wk ahead inc case,PL,point,NA,364284
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.01,192748
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.025,212666
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.05,234408
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.1,266413
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.15,287841
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.2,329127
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.25,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.3,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.35,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.4,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.45,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.5,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.55,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.6,350000
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.65,360574
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.7,383588
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.75,411222
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.8,429281
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.85,443744
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.9,470965
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.95,501683
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.975,510036
2022-01-24,2022-01-29,1 wk ahead inc case,PL,quantile,0.99,534070
2022-01-24,2022-02-05,2 wk ahead inc case,PL,point,NA,496837
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.01,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.025,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.05,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.1,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.15,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.2,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.25,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.3,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.35,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.4,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.45,350000
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.5,390713
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.55,472224
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.6,506668
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.65,535764
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.7,584051
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.75,620696
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.8,663873
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.85,731568
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.9,767266
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.95,859510
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.975,892055
2022-01-24,2022-02-05,2 wk ahead inc case,PL,quantile,0.99,930317
2022-01-24,2022-02-12,3 wk ahead inc case,PL,point,NA,594832
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.01,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.025,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.05,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.1,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.15,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.2,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.25,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.3,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.35,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.4,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.45,350000
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.5,456643
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.55,665671
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.6,725216
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.65,755316
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.7,807627
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.75,834574
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.8,866124
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.85,910363
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.9,957733
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.95,1018544
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.975,1047173
2022-01-24,2022-02-12,3 wk ahead inc case,PL,quantile,0.99,1083578
2022-01-24,2022-02-19,4 wk ahead inc case,PL,point,NA,511229
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.01,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.025,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.05,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.1,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.15,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.2,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.25,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.3,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.35,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.4,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.45,350000
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.5,368710
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.55,470719
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.6,532420
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.65,561414
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.7,607373
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.75,653548
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.8,696242
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.85,747814
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.9,802158
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.95,896006
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.975,972434
2022-01-24,2022-02-19,4 wk ahead inc case,PL,quantile,0.99,1019475
2022-01-24,2022-01-29,1 wk ahead inc death,PL,point,NA,1517
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.01,890
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.025,909
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.05,947
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.1,1006
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.15,1073
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.2,1134
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.25,1222
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.3,1291
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.35,1403
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.4,1526
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.45,1596
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.5,1632
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.55,1666
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.6,1691
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.65,1728
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.7,1747
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.75,1770
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.8,1800
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.85,1835
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.9,1891
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.95,1946
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.975,1999
2022-01-24,2022-01-29,1 wk ahead inc death,PL,quantile,0.99,2034
2022-01-24,2022-02-05,2 wk ahead inc death,PL,point,NA,1643
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.01,867
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.025,891
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.05,958
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.1,1017
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.15,1064
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.2,1134
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.25,1273
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.3,1427
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.35,1512
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.4,1580
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.45,1616
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.5,1649
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.55,1699
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.6,1744
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.65,1787
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.7,1891
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.75,1979
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.8,2056
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.85,2158
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.9,2262
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.95,2346
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.975,2434
2022-01-24,2022-02-05,2 wk ahead inc death,PL,quantile,0.99,2501
2022-01-24,2022-02-12,3 wk ahead inc death,PL,point,NA,2543
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.01,1378
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.025,1411
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.05,1451
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.1,1547
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.15,1646
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.2,1742
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.25,1915
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.3,2114
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.35,2242
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.4,2384
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.45,2434
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.5,2491
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.55,2568
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.6,2698
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.65,2809
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.7,2994
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.75,3168
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.8,3274
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.85,3420
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.9,3553
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.95,3705
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.975,3871
2022-01-24,2022-02-12,3 wk ahead inc death,PL,quantile,0.99,3963
2022-01-24,2022-02-19,4 wk ahead inc death,PL,point,NA,3778
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.01,2625
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.025,2668
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.05,2706
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.1,2814
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.15,3005
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.2,3173
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.25,3356
2022-01-24,2022-02-19,4 wk ahead inc death,PL,quantile,0.3,3518
