forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-09-05,2022-09-10,1 wk ahead inc case,PL,point,,15235,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.01,8461,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.025,8659,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.05,9446,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.1,9880,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.15,10695,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.2,11346,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.25,12120,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.3,13007,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.35,13460,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.4,14289,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.45,14695,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.5,15153,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.55,15951,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.6,16331,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.65,17178,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.7,17623,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.75,18031,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.8,18956,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.85,19297,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.9,20383,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.95,21143,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.975,22233,forecast
2022-09-05,2022-09-10,1 wk ahead inc case,PL,quantile,0.99,22430,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,point,,9964,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.01,5105,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.025,5336,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.05,5837,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.1,6269,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.15,6969,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.2,7424,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.25,8013,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.3,8248,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.35,8772,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.4,9112,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.45,9462,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.5,9787,forecast
2022-09-05,2022-09-17,2 wk ahead inc case,PL,quantile,0.55,10248,forecast
