forecast_date,target_end_date,target,location,type,quantile,value
2022-01-03,2022-01-08,1 wk ahead inc case,PL,point,NA,67712
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.01,33840
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.025,35915
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.05,36370
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.1,39881
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.15,54347
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.2,64282
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.25,67207
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.3,68087
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.35,69195
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.4,69621
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.45,70801
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.5,71458
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.55,72137
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.6,72531
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.65,72826
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.7,73372
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.75,73682
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.8,74362
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.85,75308
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.9,76016
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.95,76848
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.975,96248
2022-01-03,2022-01-08,1 wk ahead inc case,PL,quantile,0.99,103478
2022-01-03,2022-01-15,2 wk ahead inc case,PL,point,NA,287403
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.01,149652
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.025,160315
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.05,177008
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.1,191719
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.15,197699
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.2,233445
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.25,236984
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.3,248852
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.35,253201
2022-01-03,2022-01-15,2 wk ahead inc case,PL,quantile,0.4,271789
