forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-04-17,2023-04-22,1 wk ahead inc case,PL,point,NA,forecast,3318
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.01,forecast,1645
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.025,forecast,1686
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.05,forecast,1738
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.1,forecast,1944
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.15,forecast,2163
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.2,forecast,2274
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.25,forecast,2461
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.3,forecast,2583
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.35,forecast,2687
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.4,forecast,2899
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.45,forecast,2988
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.5,forecast,3098
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.55,forecast,3286
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.6,forecast,3424
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.65,forecast,3537
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.7,forecast,3739
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.75,forecast,3965
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.8,forecast,4280
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.85,forecast,4542
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.9,forecast,4990
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.95,forecast,5523
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.975,forecast,6031
2023-04-17,2023-04-22,1 wk ahead inc case,PL,quantile,0.99,forecast,6430
2023-04-17,2023-04-29,2 wk ahead inc case,PL,point,NA,forecast,2369
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.01,forecast,878
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.025,forecast,921
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.05,forecast,973
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.1,forecast,1120
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.15,forecast,1221
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.2,forecast,1385
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.25,forecast,1513
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.3,forecast,1586
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.35,forecast,1662
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.4,forecast,1845
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.45,forecast,1944
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.5,forecast,2105
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.55,forecast,2329
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.6,forecast,2521
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.65,forecast,2645
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.7,forecast,2822
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.75,forecast,3062
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.8,forecast,3258
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.85,forecast,3517
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.9,forecast,4112
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.95,forecast,4476
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.975,forecast,4980
2023-04-17,2023-04-29,2 wk ahead inc case,PL,quantile,0.99,forecast,5388
2023-04-17,2023-05-06,3 wk ahead inc case,PL,point,NA,forecast,1783
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.01,forecast,511
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.025,forecast,520
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.05,forecast,572
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.1,forecast,641
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.15,forecast,690
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.2,forecast,769
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.25,forecast,887
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.3,forecast,984
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.35,forecast,1086
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.4,forecast,1232
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.45,forecast,1312
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.5,forecast,1461
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.55,forecast,1626
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.6,forecast,1862
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.65,forecast,2074
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.7,forecast,2283
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.75,forecast,2556
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.8,forecast,2689
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.85,forecast,3074
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.9,forecast,3468
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.95,forecast,3917
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.975,forecast,4196
2023-04-17,2023-05-06,3 wk ahead inc case,PL,quantile,0.99,forecast,4580
2023-04-17,2023-05-13,4 wk ahead inc case,PL,point,NA,forecast,1372
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.01,forecast,287
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.025,forecast,293
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.05,forecast,331
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.1,forecast,361
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.15,forecast,394
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.2,forecast,446
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.25,forecast,514
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.3,forecast,576
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.35,forecast,722
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.4,forecast,846
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.45,forecast,924
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.5,forecast,1032
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.55,forecast,1142
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.6,forecast,1337
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.65,forecast,1536
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.7,forecast,1892
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.75,forecast,2130
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.8,forecast,2330
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.85,forecast,2586
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.9,forecast,2850
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.95,forecast,3344
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.975,forecast,3545
2023-04-17,2023-05-13,4 wk ahead inc case,PL,quantile,0.99,forecast,3965
2023-04-17,2023-04-22,1 wk ahead inc death,PL,point,NA,forecast,55
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.01,forecast,15
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.025,forecast,18
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.05,forecast,20
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.1,forecast,23
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.15,forecast,26
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.2,forecast,29
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.25,forecast,32
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.3,forecast,35
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.35,forecast,39
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.4,forecast,42
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.45,forecast,45
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.5,forecast,49
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.55,forecast,52
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.6,forecast,56
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.65,forecast,60
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.7,forecast,65
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.75,forecast,70
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.8,forecast,77
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.85,forecast,88
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.9,forecast,98
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.95,forecast,112
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.975,forecast,121
2023-04-17,2023-04-22,1 wk ahead inc death,PL,quantile,0.99,forecast,134
2023-04-17,2023-04-29,2 wk ahead inc death,PL,point,NA,forecast,38
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.01,forecast,10
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.025,forecast,12
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.05,forecast,14
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.1,forecast,16
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.15,forecast,18
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.2,forecast,20
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.25,forecast,22
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.3,forecast,24
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.35,forecast,26
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.4,forecast,28
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.45,forecast,31
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.5,forecast,33
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.55,forecast,35
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.6,forecast,38
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.65,forecast,40
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.7,forecast,43
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.75,forecast,47
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.8,forecast,52
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.85,forecast,60
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.9,forecast,70
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.95,forecast,80
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.975,forecast,90
2023-04-17,2023-04-29,2 wk ahead inc death,PL,quantile,0.99,forecast,99
2023-04-17,2023-05-06,3 wk ahead inc death,PL,point,NA,forecast,25
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.01,forecast,6
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.025,forecast,8
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.05,forecast,9
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.1,forecast,11
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.15,forecast,12
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.2,forecast,13
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.25,forecast,15
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.3,forecast,16
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.35,forecast,17
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.4,forecast,19
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.45,forecast,21
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.5,forecast,22
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.55,forecast,24
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.6,forecast,25
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.65,forecast,28
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.7,forecast,30
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.75,forecast,32
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.8,forecast,36
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.85,forecast,41
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.9,forecast,46
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.95,forecast,55
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.975,forecast,61
2023-04-17,2023-05-06,3 wk ahead inc death,PL,quantile,0.99,forecast,68
2023-04-17,2023-05-13,4 wk ahead inc death,PL,point,NA,forecast,18
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.01,forecast,4
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.025,forecast,5
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.05,forecast,6
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.1,forecast,7
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.15,forecast,8
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.2,forecast,9
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.25,forecast,10
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.3,forecast,11
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.35,forecast,12
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.4,forecast,14
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.45,forecast,14
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.5,forecast,16
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.55,forecast,16
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.6,forecast,18
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.65,forecast,19
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.7,forecast,21
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.75,forecast,23
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.8,forecast,25
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.85,forecast,28
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.9,forecast,32
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.95,forecast,37
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.975,forecast,41
2023-04-17,2023-05-13,4 wk ahead inc death,PL,quantile,0.99,forecast,45
