forecast_date,target_end_date,target,location,type,quantile,value
2021-09-13,2021-09-18,1 wk ahead inc case,PL,point,NA,4291
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.01,3249
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.025,3315
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.05,3398
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.1,3605
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.15,3694
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.2,3784
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.25,3853
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.3,3915
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.35,4011
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.4,4101
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.45,4149
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.5,4232
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.55,4307
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.6,4390
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.65,4452
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.7,4542
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.75,4659
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.8,4776
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.85,4886
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.9,5038
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.95,5375
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.975,5606
2021-09-13,2021-09-18,1 wk ahead inc case,PL,quantile,0.99,5979
2021-09-13,2021-09-25,2 wk ahead inc case,PL,point,NA,6986
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.01,4513
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.025,4760
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.05,4963
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.1,5432
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.15,5740
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.2,5992
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.25,6251
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.3,6461
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.35,6573
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.4,6699
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.45,6846
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.5,6944
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.55,7049
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.6,7161
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.65,7350
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.7,7511
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.75,7651
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.8,7833
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.85,8064
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.9,8365
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.95,9044
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.975,9961
2021-09-13,2021-09-25,2 wk ahead inc case,PL,quantile,0.99,10570
2021-09-13,2021-10-02,3 wk ahead inc case,PL,point,NA,11666
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.01,7579
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.025,8116
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.05,8694
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.1,9261
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.15,9604
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.2,9905
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.25,10185
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.3,10507
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.35,10752
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.4,11004
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.45,11298
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.5,11431
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.55,11620
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.6,11851
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.65,12187
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.7,12523
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.75,12810
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.8,13125
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.85,13615
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.9,14301
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.95,15911
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.975,17013
2021-09-13,2021-10-02,3 wk ahead inc case,PL,quantile,0.99,17957
2021-09-13,2021-10-09,4 wk ahead inc case,PL,point,NA,19472
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.01,12786
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.025,13359
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.05,13986
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.1,14784
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.15,15596
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.2,16177
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.25,16618
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.3,17171
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.35,17528
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.4,17850
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.45,18382
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.5,18760
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.55,19327
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.6,19684
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.65,20496
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.7,21105
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.75,21791
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.8,22722
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.85,23450
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.9,24486
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.95,27181
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.975,29746
2021-09-13,2021-10-09,4 wk ahead inc case,PL,quantile,0.99,30958
2021-09-13,2021-09-18,1 wk ahead inc death,PL,point,NA,63
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.01,21
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.025,28
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.05,28
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.1,35
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.15,35
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.2,42
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.25,49
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.3,49
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.35,49
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.4,56
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.45,56
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.5,63
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.55,63
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.6,70
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.65,70
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.7,77
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.75,77
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.8,84
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.85,84
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.9,91
2021-09-13,2021-09-18,1 wk ahead inc death,PL,quantile,0.95,105
