forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-05-16,2022-05-21,1 wk ahead inc case,PL,point,,2537,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.01,1617,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.025,1645,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.05,1710,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.1,1819,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.15,1884,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.2,1965,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.25,2048,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.3,2108,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.35,2228,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.4,2289,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.45,2364,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.5,2499,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.55,2570,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.6,2662,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.65,2787,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.7,2870,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.75,2975,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.8,3111,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.85,3223,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.9,3337,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.95,3560,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.975,3664,forecast
2022-05-16,2022-05-21,1 wk ahead inc case,PL,quantile,0.99,3801,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,point,,2080,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.01,1160,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.025,1185,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.05,1252,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.1,1321,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.15,1399,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.2,1484,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.25,1561,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.3,1620,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.35,1715,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.4,1804,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.45,1893,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.5,2000,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.55,2088,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.6,2215,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.65,2317,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.7,2418,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.75,2570,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.8,2679,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.85,2803,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.9,2988,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.95,3129,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.975,3336,forecast
2022-05-16,2022-05-28,2 wk ahead inc case,PL,quantile,0.99,3525,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,point,,1654,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.01,793,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.025,847,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.05,881,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.1,938,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.15,1013,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.2,1063,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.25,1132,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.3,1212,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.35,1283,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.4,1355,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.45,1453,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.5,1555,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.55,1631,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.6,1759,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.65,1866,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.7,1959,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.75,2135,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.8,2234,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.85,2406,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.9,2553,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.95,2702,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.975,2884,forecast
2022-05-16,2022-06-04,3 wk ahead inc case,PL,quantile,0.99,2975,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,point,,1379,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.01,555,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.025,574,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.05,625,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.1,679,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.15,757,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.2,810,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.25,850,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.3,949,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.35,1010,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.4,1064,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.45,1185,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.5,1262,forecast
2022-05-16,2022-06-11,4 wk ahead inc case,PL,quantile,0.55,1331,forecast
