forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2022-10-31,2022-11-05,1 wk ahead inc case,PL,point,NA,forecast,4181
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.01,forecast,2995
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.025,forecast,3124
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.05,forecast,3169
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.1,forecast,3268
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.15,forecast,3504
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.2,forecast,3626
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.25,forecast,3672
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.3,forecast,3745
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.35,forecast,3866
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.4,forecast,3998
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.45,forecast,4116
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.5,forecast,4177
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.55,forecast,4213
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.6,forecast,4345
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.65,forecast,4462
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.7,forecast,4533
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.75,forecast,4596
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.8,forecast,4750
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.85,forecast,4889
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.9,forecast,5042
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.95,forecast,5255
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.975,forecast,5555
2022-10-31,2022-11-05,1 wk ahead inc case,PL,quantile,0.99,forecast,5647
2022-10-31,2022-11-12,2 wk ahead inc case,PL,point,NA,forecast,2766
2022-10-31,2022-11-12,2 wk ahead inc case,PL,quantile,0.01,forecast,1876
2022-10-31,2022-11-12,2 wk ahead inc case,PL,quantile,0.025,forecast,1981
2022-10-31,2022-11-12,2 wk ahead inc case,PL,quantile,0.05,forecast,2062
2022-10-31,2022-11-12,2 wk ahead inc case,PL,quantile,0.1,forecast,2131
2022-10-31,2022-11-12,2 wk ahead inc case,PL,quantile,0.15,forecast,2234
