forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-05-09,2022-05-14,1 wk ahead inc case,PL,point,,3149,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.01,1658,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.025,1761,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.05,1850,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.1,1931,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.15,2036,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.2,2104,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.25,2282,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.3,2441,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.35,2551,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.4,2686,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.45,2779,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.5,3004,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.55,3213,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.6,3361,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.65,3532,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.7,3663,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.75,3939,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.8,4216,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.85,4416,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.9,4666,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.95,4823,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.975,5058,forecast
2022-05-09,2022-05-14,1 wk ahead inc case,PL,quantile,0.99,5281,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,point,,2572,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.01,1186,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.025,1251,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.05,1278,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.1,1390,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.15,1455,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.2,1555,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.25,1680,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.3,1808,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.35,1969,forecast
2022-05-09,2022-05-21,2 wk ahead inc case,PL,quantile,0.4,2059,forecast
