forecast_date,target_end_date,target,location,type,quantile,value
2021-08-30,2021-09-04,1 wk ahead inc case,PL,point,NA,1743
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.01,1329
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.025,1372
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.05,1431
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.1,1479
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.15,1510
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.2,1548
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.25,1589
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.3,1630
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.35,1651
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.4,1679
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.45,1703
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.5,1734
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.55,1754
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.6,1782
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.65,1816
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.7,1844
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.75,1885
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.8,1927
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.85,1975
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.9,2037
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.95,2113
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.975,2152
2021-08-30,2021-09-04,1 wk ahead inc case,PL,quantile,0.99,2237
2021-08-30,2021-09-11,2 wk ahead inc case,PL,point,NA,2082
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.01,1509
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.025,1582
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.05,1613
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.1,1722
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.15,1760
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.2,1813
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.25,1848
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.3,1890
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.35,1932
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.4,1960
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.45,1988
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.5,2030
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.55,2058
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.6,2093
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.65,2128
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.7,2170
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.75,2229
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.8,2282
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.85,2369
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.9,2457
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.95,2719
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.975,3155
2021-08-30,2021-09-11,2 wk ahead inc case,PL,quantile,0.99,3406
2021-08-30,2021-09-18,3 wk ahead inc case,PL,point,NA,2804
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.01,1792
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.025,1916
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.05,1998
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.1,2149
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.15,2198
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.2,2296
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.25,2327
2021-08-30,2021-09-18,3 wk ahead inc case,PL,quantile,0.3,2380
