forecast_date,target_end_date,target,location,type,quantile,value
2021-06-07,2021-06-12,1 wk ahead inc case,PL,point,NA,1937
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.01,1317
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.025,1400
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.05,1475
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.1,1574
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.15,1664
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.2,1713
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.25,1768
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.3,1810
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.35,1859
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.4,1900
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.45,1935
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.5,1963
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.55,1995
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.6,2032
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.65,2053
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.7,2081
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.75,2116
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.8,2150
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.85,2192
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.9,2241
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.95,2324
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.975,2384
2021-06-07,2021-06-12,1 wk ahead inc case,PL,quantile,0.99,2483
2021-06-07,2021-06-19,2 wk ahead inc case,PL,point,NA,1182
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.01,757
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.025,807
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.05,847
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.1,917
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.15,973
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.2,1015
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.25,1050
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.3,1078
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.35,1106
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.4,1141
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.45,1171
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.5,1197
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.55,1828
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.6,1859
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.65,1901
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.7,1943
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.75,1985
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.8,2017
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.85,2070
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.9,2122
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.95,2206
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.975,2314
2021-06-07,2021-06-19,2 wk ahead inc case,PL,quantile,0.99,2413
2021-06-07,2021-06-26,3 wk ahead inc case,PL,point,NA,729
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.01,428
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.025,462
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.05,490
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.1,546
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.15,574
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.2,609
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.25,634
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.3,658
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.35,679
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.4,700
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.45,714
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.5,735
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.55,1805
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.6,1856
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.65,1889
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.7,1940
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.75,1991
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.8,2041
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.85,2107
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.9,2176
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.95,2311
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.975,2379
2021-06-07,2021-06-26,3 wk ahead inc case,PL,quantile,0.99,2497
2021-06-07,2021-07-03,4 wk ahead inc case,PL,point,NA,447
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.01,224
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.025,252
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.05,273
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.1,315
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.15,329
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.2,357
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.25,371
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.3,385
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.35,406
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.4,427
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.45,434
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.5,448
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.55,1788
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.6,1815
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.65,1896
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.7,1950
2021-06-07,2021-07-03,4 wk ahead inc case,PL,quantile,0.75,2004
