forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-05-30,2022-06-04,1 wk ahead inc case,PL,point,,1293,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.01,1072,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.025,1072,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.05,1082,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.1,1118,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.15,1149,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.2,1165,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.25,1173,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.3,1197,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.35,1232,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.4,1247,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.45,1256,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.5,1281,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.55,1320,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.6,1334,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.65,1346,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.7,1373,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.75,1414,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.8,1427,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.85,1441,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.9,1471,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.95,1528,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.975,1542,forecast
2022-05-30,2022-06-04,1 wk ahead inc case,PL,quantile,0.99,1560,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,point,,1023,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.01,747,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.025,774,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.05,799,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.1,833,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.15,849,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.2,871,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.25,883,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.3,919,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.35,942,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.4,962,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.45,975,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.5,1014,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.55,1044,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.6,1062,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.65,1081,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.7,1117,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.75,1155,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.8,1172,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.85,1198,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.9,1268,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.95,1289,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.975,1302,forecast
2022-05-30,2022-06-11,2 wk ahead inc case,PL,quantile,0.99,1317,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,point,,825,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.01,599,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.025,602,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.05,608,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.1,620,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.15,636,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.2,675,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.25,695,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.3,709,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.35,723,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.4,763,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.45,795,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.5,809,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.55,826,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.6,862,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.65,908,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.7,925,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.75,943,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.8,973,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.85,1031,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.9,1056,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.95,1076,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.975,1087,forecast
2022-05-30,2022-06-18,3 wk ahead inc case,PL,quantile,0.99,1094,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,point,,637,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.01,440,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.025,445,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.05,453,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.1,470,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.15,487,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.2,503,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.25,520,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.3,540,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.35,559,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.4,579,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.45,599,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.5,619,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.55,642,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.6,665,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.65,689,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.7,712,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.75,735,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.8,763,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.85,791,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.9,818,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.95,846,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.975,860,forecast
2022-05-30,2022-06-25,4 wk ahead inc case,PL,quantile,0.99,868,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,point,,40,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.01,17,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.025,19,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.05,21,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.1,23,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.15,24,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.2,26,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.25,28,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.3,29,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.35,31,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.4,32,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.45,34,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.5,36,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.55,38,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.6,40,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.65,42,forecast
2022-05-30,2022-06-04,1 wk ahead inc death,PL,quantile,0.7,44,forecast
