forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-02-20,2023-02-25,1 wk ahead inc case,PL,point,NA,forecast,13241
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.01,forecast,9136
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.025,forecast,9356
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.05,forecast,9663
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.1,forecast,9772
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.15,forecast,11133
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.2,forecast,11669
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.25,forecast,12000
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.3,forecast,12382
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.35,forecast,12586
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.4,forecast,12949
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.45,forecast,13180
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.5,forecast,13354
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.55,forecast,13578
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.6,forecast,13790
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.65,forecast,13942
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.7,forecast,14283
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.75,forecast,14546
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.8,forecast,14980
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.85,forecast,15736
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.9,forecast,15897
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.95,forecast,16540
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.975,forecast,17012
2023-02-20,2023-02-25,1 wk ahead inc case,PL,quantile,0.99,forecast,17385
2023-02-20,2023-03-04,2 wk ahead inc case,PL,point,NA,forecast,16854
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.01,forecast,7250
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.025,forecast,7655
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.05,forecast,7889
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.1,forecast,8379
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.15,forecast,10520
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.2,forecast,11928
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.25,forecast,12618
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.3,forecast,14310
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.35,forecast,15333
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.4,forecast,15665
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.45,forecast,17077
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.5,forecast,17324
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.55,forecast,18200
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.6,forecast,18880
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.65,forecast,19285
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.7,forecast,19652
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.75,forecast,20192
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.8,forecast,21599
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.85,forecast,22157
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.9,forecast,23243
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.95,forecast,24770
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.975,forecast,25373
2023-02-20,2023-03-04,2 wk ahead inc case,PL,quantile,0.99,forecast,27032
2023-02-20,2023-03-11,3 wk ahead inc case,PL,point,NA,forecast,20676
2023-02-20,2023-03-11,3 wk ahead inc case,PL,quantile,0.01,forecast,5262
2023-02-20,2023-03-11,3 wk ahead inc case,PL,quantile,0.025,forecast,5508
2023-02-20,2023-03-11,3 wk ahead inc case,PL,quantile,0.05,forecast,5869
2023-02-20,2023-03-11,3 wk ahead inc case,PL,quantile,0.1,forecast,6467
