forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-04-03,2023-04-08,1 wk ahead inc case,PL,point,NA,forecast,6541
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.01,forecast,4041
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.025,forecast,4154
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.05,forecast,4311
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.1,forecast,4602
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.15,forecast,4833
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.2,forecast,5162
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.25,forecast,5379
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.3,forecast,5543
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.35,forecast,5747
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.4,forecast,6019
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.45,forecast,6483
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.5,forecast,6545
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.55,forecast,6685
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.6,forecast,6780
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.65,forecast,7149
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.7,forecast,7624
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.75,forecast,7802
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.8,forecast,7939
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.85,forecast,8091
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.9,forecast,8355
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.95,forecast,8832
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.975,forecast,9276
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.99,forecast,9868
2023-04-03,2023-04-15,2 wk ahead inc case,PL,point,NA,forecast,4095
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.01,forecast,2488
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.025,forecast,2600
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.05,forecast,2689
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.1,forecast,2820
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.15,forecast,2972
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.2,forecast,3210
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.25,forecast,3312
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.3,forecast,3417
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.35,forecast,3592
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.4,forecast,3771
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.45,forecast,3935
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.5,forecast,4072
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.55,forecast,4187
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.6,forecast,4287
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.65,forecast,4490
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.7,forecast,4757
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.75,forecast,4857
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.8,forecast,4929
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.85,forecast,5022
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.9,forecast,5265
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.95,forecast,5403
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.975,forecast,6335
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.99,forecast,6760
2023-04-03,2023-04-22,3 wk ahead inc case,PL,point,NA,forecast,2486
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.01,forecast,1460
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.025,forecast,1510
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.05,forecast,1607
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.1,forecast,1724
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.15,forecast,1829
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.2,forecast,1922
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.25,forecast,2017
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.3,forecast,2076
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.35,forecast,2214
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.4,forecast,2322
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.45,forecast,2381
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.5,forecast,2433
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.55,forecast,2514
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.6,forecast,2643
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.65,forecast,2778
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.7,forecast,2874
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.75,forecast,2932
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.8,forecast,3009
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.85,forecast,3058
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.9,forecast,3209
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.95,forecast,3434
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.975,forecast,3764
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.99,forecast,4050
2023-04-03,2023-04-29,4 wk ahead inc case,PL,point,NA,forecast,1485
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.01,forecast,790
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.025,forecast,845
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.05,forecast,919
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.1,forecast,1013
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.15,forecast,1067
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.2,forecast,1131
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.25,forecast,1206
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.3,forecast,1255
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.35,forecast,1303
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.4,forecast,1384
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.45,forecast,1417
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.5,forecast,1475
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.55,forecast,1559
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.6,forecast,1586
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.65,forecast,1630
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.7,forecast,1686
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.75,forecast,1724
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.8,forecast,1758
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.85,forecast,1864
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.9,forecast,2011
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.95,forecast,2159
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.975,forecast,2280
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.99,forecast,2372
2023-04-03,2023-04-08,1 wk ahead inc death,PL,point,NA,forecast,118
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.01,forecast,47
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.025,forecast,52
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.05,forecast,57
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.1,forecast,66
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.15,forecast,73
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.2,forecast,81
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.25,forecast,90
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.3,forecast,97
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.35,forecast,105
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.4,forecast,111
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.45,forecast,117
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.5,forecast,123
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.55,forecast,128
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.6,forecast,133
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.65,forecast,138
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.7,forecast,143
