forecast_date,target_end_date,target,location,type,quantile,value
2021-08-23,2021-08-28,1 wk ahead inc case,PL,point,NA,1633
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.01,1168
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.025,1239
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.05,1289
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.1,1323
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.15,1378
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.2,1406
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.25,1440
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.3,1481
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.35,1517
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.4,1550
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.45,1585
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.5,1619
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.55,1654
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.6,1690
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.65,1729
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.7,1764
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.75,1805
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.8,1847
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.85,1888
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.9,1950
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.95,2069
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.975,2153
2021-08-23,2021-08-28,1 wk ahead inc case,PL,quantile,0.99,2222
2021-08-23,2021-09-04,2 wk ahead inc case,PL,point,NA,2033
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.01,1323
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.025,1393
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.05,1463
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.1,1554
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.15,1617
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.2,1654
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.25,1722
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.3,1768
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.35,1820
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.4,1883
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.45,1946
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.5,1988
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.55,2065
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.6,2116
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.65,2196
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.7,2233
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.75,2289
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.8,2359
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.85,2464
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.9,2576
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.95,2800
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.975,2923
2021-08-23,2021-09-04,2 wk ahead inc case,PL,quantile,0.99,3009
2021-08-23,2021-09-11,3 wk ahead inc case,PL,point,NA,2503
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.01,1597
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.025,1638
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.05,1694
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.1,1772
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.15,1855
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.2,1927
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.25,1988
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.3,2055
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.35,2118
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.4,2237
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.45,2347
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.5,2422
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.55,2510
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.6,2603
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.65,2702
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.7,2802
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.75,2912
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.8,3052
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.85,3219
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.9,3439
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.95,3605
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.975,3771
2021-08-23,2021-09-11,3 wk ahead inc case,PL,quantile,0.99,3954
2021-08-23,2021-09-18,4 wk ahead inc case,PL,point,NA,3060
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.01,1757
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.025,1827
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.05,1919
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.1,2038
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.15,2093
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.2,2184
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.25,2240
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.3,2391
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.35,2542
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.4,2676
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.45,2811
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.5,2947
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.55,3049
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.6,3185
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.65,3311
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.7,3535
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.75,3682
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.8,3882
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.85,4069
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.9,4358
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.95,4743
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.975,5053
2021-08-23,2021-09-18,4 wk ahead inc case,PL,quantile,0.99,5202
2021-08-23,2021-08-28,1 wk ahead inc death,PL,point,NA,26
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.01,1
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.025,5
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.05,7
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.1,10
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.15,14
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.2,16
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.25,18
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.3,19
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.35,21
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.4,22
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.45,25
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.5,26
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.55,29
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.6,30
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.65,32
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.7,33
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.75,37
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.8,39
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.85,42
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.9,45
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.95,52
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.975,57
2021-08-23,2021-08-28,1 wk ahead inc death,PL,quantile,0.99,64
2021-08-23,2021-09-04,2 wk ahead inc death,PL,point,NA,32
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.01,4
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.025,7
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.05,10
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.1,14
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.15,18
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.2,21
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.25,22
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.3,25
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.35,28
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.4,30
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.45,31
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.5,32
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.55,34
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.6,37
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.65,39
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.7,42
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.75,45
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.8,49
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.85,51
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.9,56
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.95,64
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.975,69
2021-08-23,2021-09-04,2 wk ahead inc death,PL,quantile,0.99,77
2021-08-23,2021-09-11,3 wk ahead inc death,PL,point,NA,42
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.01,7
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.025,10
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.05,15
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.1,19
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.15,23
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.2,27
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.25,29
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.3,32
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.35,36
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.4,36
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.45,37
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.5,42
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.55,44
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.6,46
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.65,50
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.7,51
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.75,57
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.8,59
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.85,64
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.9,70
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.95,79
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.975,87
2021-08-23,2021-09-11,3 wk ahead inc death,PL,quantile,0.99,92
2021-08-23,2021-09-18,4 wk ahead inc death,PL,point,NA,52
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.01,11
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.025,15
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.05,18
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.1,24
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.15,27
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.2,32
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.25,34
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.3,40
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.35,42
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.4,45
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.45,48
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.5,52
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.55,54
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.6,56
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.65,61
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.7,64
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.75,69
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.8,72
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.85,80
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.9,84
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.95,95
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.975,105
2021-08-23,2021-09-18,4 wk ahead inc death,PL,quantile,0.99,115
