forecast_date,target_end_date,target,location,type,quantile,value
2021-03-29,2021-04-03,1 wk ahead inc death,PL,point,NA,2997
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.01,2521
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.025,2567
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.05,2618
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.1,2733
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.15,2790
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.2,2822
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.25,2849
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.3,2874
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.35,2899
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.4,2924
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.45,2956
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.5,2997
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.55,3321
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.6,3430
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.65,3470
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.7,3505
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.75,3539
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.8,3569
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.85,3601
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.9,3636
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.95,3686
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.975,3728
2021-03-29,2021-04-03,1 wk ahead inc death,PL,quantile,0.99,3778
2021-03-29,2021-04-10,2 wk ahead inc death,PL,point,NA,3433
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.01,2651
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.025,2702
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.05,2757
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.1,2947
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.15,3040
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.2,3102
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.25,3161
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.3,3217
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.35,3269
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.4,3322
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.45,3373
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.5,3433
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.55,3580
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.6,3683
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.65,3759
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.7,3840
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.75,3935
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.8,4036
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.85,4135
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.9,4239
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.95,4353
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.975,4428
2021-03-29,2021-04-10,2 wk ahead inc death,PL,quantile,0.99,4490
2021-03-29,2021-04-17,3 wk ahead inc death,PL,point,NA,3227
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.01,2361
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.025,2411
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.05,2463
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.1,2589
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.15,2669
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.2,2729
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.25,2795
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.3,2872
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.35,2943
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.4,3035
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.45,3121
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.5,3227
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.55,3319
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.6,3412
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.65,3550
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.7,3655
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.75,3750
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.8,3870
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.85,4165
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.9,4341
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.95,4739
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.975,4819
2021-03-29,2021-04-17,3 wk ahead inc death,PL,quantile,0.99,4892
2021-03-29,2021-04-24,4 wk ahead inc death,PL,point,NA,2697
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.01,1662
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.025,1714
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.05,1764
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.1,1946
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.15,2046
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.2,2112
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.25,2194
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.3,2459
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.35,2531
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.4,2580
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.45,2631
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.5,2697
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.55,2971
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.6,3105
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.65,3188
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.7,3282
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.75,3677
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.8,3798
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.85,3969
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.9,4122
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.95,4908
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.975,4984
2021-03-29,2021-04-24,4 wk ahead inc death,PL,quantile,0.99,5047
2021-03-29,2021-04-03,1 wk ahead inc case,PL,point,NA,197620
2021-03-29,2021-04-03,1 wk ahead inc case,PL,quantile,0.01,160575
2021-03-29,2021-04-03,1 wk ahead inc case,PL,quantile,0.025,161305
