forecast_date,target_end_date,target,location,type,quantile,value
2021-07-05,2021-07-10,1 wk ahead inc case,PL,point,NA,500
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.01,243
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.025,271
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.05,312
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.1,347
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.15,374
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.2,395
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.25,409
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.3,430
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.35,450
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.4,464
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.45,478
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.5,492
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.55,512
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.6,526
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.65,547
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.7,565
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.75,581
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.8,602
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.85,629
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.9,657
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.95,705
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.975,740
2021-07-05,2021-07-10,1 wk ahead inc case,PL,quantile,0.99,795
2021-07-05,2021-07-17,2 wk ahead inc case,PL,point,NA,358
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.01,147
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.025,168
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.05,196
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.1,224
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.15,245
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.2,266
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.25,280
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.3,294
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.35,308
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.4,322
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.45,336
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.5,350
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.55,546
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.6,577
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.65,598
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.7,619
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.75,651
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.8,682
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.85,714
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.9,756
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.95,819
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.975,871
2021-07-05,2021-07-17,2 wk ahead inc case,PL,quantile,0.99,944
2021-07-05,2021-07-24,3 wk ahead inc case,PL,point,NA,259
2021-07-05,2021-07-24,3 wk ahead inc case,PL,quantile,0.01,84
