forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2022-10-03,2022-10-08,1 wk ahead inc case,PL,point,NA,forecast,19162
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.01,forecast,14624
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.025,forecast,14927
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.05,forecast,14971
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.1,forecast,15599
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.15,forecast,16226
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.2,forecast,16585
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.25,forecast,16787
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.3,forecast,17091
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.35,forecast,17351
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.4,forecast,18035
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.45,forecast,18398
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.5,forecast,19159
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.55,forecast,19674
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.6,forecast,19832
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.65,forecast,20235
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.7,forecast,20845
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.75,forecast,21528
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.8,forecast,21847
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.85,forecast,22257
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.9,forecast,23333
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.95,forecast,24073
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.975,forecast,24209
2022-10-03,2022-10-08,1 wk ahead inc case,PL,quantile,0.99,forecast,24331
2022-10-03,2022-10-15,2 wk ahead inc case,PL,point,NA,forecast,14213
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.01,forecast,10853
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.025,forecast,11559
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.05,forecast,11691
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.1,forecast,11988
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.15,forecast,12245
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.2,forecast,12350
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.25,forecast,12508
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.3,forecast,12967
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.35,forecast,13397
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.4,forecast,13620
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.45,forecast,13786
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.5,forecast,13878
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.55,forecast,14037
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.6,forecast,14491
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.65,forecast,15253
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.7,forecast,15331
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.75,forecast,15689
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.8,forecast,15867
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.85,forecast,16592
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.9,forecast,17010
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.95,forecast,17301
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.975,forecast,17443
2022-10-03,2022-10-15,2 wk ahead inc case,PL,quantile,0.99,forecast,17540
2022-10-03,2022-10-22,3 wk ahead inc case,PL,point,NA,forecast,10174
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.01,forecast,7904
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.025,forecast,8320
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.05,forecast,8619
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.1,forecast,8817
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.15,forecast,8890
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.2,forecast,9052
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.25,forecast,9208
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.3,forecast,9529
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.35,forecast,9703
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.4,forecast,9774
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.45,forecast,9874
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.5,forecast,9965
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.55,forecast,10060
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.6,forecast,10455
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.65,forecast,10737
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.7,forecast,10848
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.75,forecast,10927
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.8,forecast,11060
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.85,forecast,11759
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.9,forecast,12083
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.95,forecast,12143
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.975,forecast,12167
2022-10-03,2022-10-22,3 wk ahead inc case,PL,quantile,0.99,forecast,12215
2022-10-03,2022-10-29,4 wk ahead inc case,PL,point,NA,forecast,6916
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.01,forecast,5440
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.025,forecast,5490
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.05,forecast,5604
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.1,forecast,6115
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.15,forecast,6140
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.2,forecast,6160
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.25,forecast,6417
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.3,forecast,6461
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.35,forecast,6569
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.4,forecast,6646
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.45,forecast,6796
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.5,forecast,6894
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.55,forecast,7143
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.6,forecast,7216
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.65,forecast,7252
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.7,forecast,7321
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.75,forecast,7335
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.8,forecast,7575
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.85,forecast,7735
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.9,forecast,7902
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.95,forecast,8071
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.975,forecast,8250
2022-10-03,2022-10-29,4 wk ahead inc case,PL,quantile,0.99,forecast,8320
2022-10-03,2022-10-08,1 wk ahead inc death,PL,point,NA,forecast,115
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.01,forecast,36
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.025,forecast,41
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.05,forecast,47
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.1,forecast,59
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.15,forecast,66
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.2,forecast,73
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.25,forecast,80
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.3,forecast,86
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.35,forecast,93
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.4,forecast,99
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.45,forecast,104
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.5,forecast,111
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.55,forecast,118
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.6,forecast,126
2022-10-03,2022-10-08,1 wk ahead inc death,PL,quantile,0.65,forecast,134
