forecast_date,target_end_date,target,location,type,quantile,value
2022-02-14,2022-02-19,1 wk ahead inc case,PL,point,NA,137672
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.01,101474
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.025,102664
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.05,105442
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.1,109781
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.15,112793
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.2,114321
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.25,116199
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.3,120971
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.35,125407
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.4,126764
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.45,132808
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.5,137994
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.55,143220
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.6,147746
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.65,152626
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.7,154818
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.75,157111
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.8,160071
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.85,163456
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.9,165662
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.95,169591
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.975,173253
2022-02-14,2022-02-19,1 wk ahead inc case,PL,quantile,0.99,174590
2022-02-14,2022-02-26,2 wk ahead inc case,PL,point,NA,75165
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.01,43614
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.025,44380
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.05,45654
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.1,51593
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.15,53439
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.2,57066
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.25,59455
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.3,61078
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.35,65248
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.4,67511
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.45,68821
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.5,70174
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.55,76640
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.6,80110
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.65,86343
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.7,88865
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.75,95091
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.8,97571
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.85,98562
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.9,103375
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.95,104301
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.975,107753
2022-02-14,2022-02-26,2 wk ahead inc case,PL,quantile,0.99,108439
2022-02-14,2022-03-05,3 wk ahead inc case,PL,point,NA,40153
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.01,20057
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.025,20125
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.05,20678
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.1,25366
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.15,26326
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.2,28254
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.25,29002
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.3,29416
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.35,32340
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.4,33885
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.45,34757
2022-02-14,2022-03-05,3 wk ahead inc case,PL,quantile,0.5,36490
