forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-01-16,2023-01-21,1 wk ahead inc case,PL,point,NA,forecast,2179
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.01,forecast,523
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.025,forecast,567
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.05,forecast,704
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.1,forecast,915
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.15,forecast,1045
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.2,forecast,1234
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.25,forecast,1373
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.3,forecast,1554
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.35,forecast,1768
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.4,forecast,1874
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.45,forecast,2033
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.5,forecast,2154
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.55,forecast,2292
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.6,forecast,2477
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.65,forecast,2575
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.7,forecast,2740
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.75,forecast,2923
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.8,forecast,3139
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.85,forecast,3345
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.9,forecast,3488
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.95,forecast,3671
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.975,forecast,3877
2023-01-16,2023-01-21,1 wk ahead inc case,PL,quantile,0.99,forecast,3986
2023-01-16,2023-01-28,2 wk ahead inc case,PL,point,NA,forecast,2360
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.01,forecast,489
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.025,forecast,538
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.05,forecast,719
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.1,forecast,935
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.15,forecast,1095
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.2,forecast,1263
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.25,forecast,1428
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.3,forecast,1625
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.35,forecast,1773
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.4,forecast,2025
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.45,forecast,2155
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.5,forecast,2284
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.55,forecast,2473
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.6,forecast,2620
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.65,forecast,2762
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.7,forecast,2952
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.75,forecast,3171
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.8,forecast,3445
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.85,forecast,3669
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.9,forecast,3936
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.95,forecast,4267
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.975,forecast,4583
2023-01-16,2023-01-28,2 wk ahead inc case,PL,quantile,0.99,forecast,4709
2023-01-16,2023-02-04,3 wk ahead inc case,PL,point,NA,forecast,3365
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.01,forecast,533
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.025,forecast,663
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.05,forecast,911
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.1,forecast,1270
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.15,forecast,1487
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.2,forecast,1653
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.25,forecast,1929
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.3,forecast,2229
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.35,forecast,2418
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.4,forecast,2804
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.45,forecast,2992
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.5,forecast,3161
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.55,forecast,3484
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.6,forecast,3701
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.65,forecast,3966
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.7,forecast,4308
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.75,forecast,4604
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.8,forecast,5011
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.85,forecast,5299
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.9,forecast,5778
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.95,forecast,6551
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.975,forecast,6745
2023-01-16,2023-02-04,3 wk ahead inc case,PL,quantile,0.99,forecast,6946
2023-01-16,2023-02-11,4 wk ahead inc case,PL,point,NA,forecast,5437
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.01,forecast,905
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.025,forecast,1033
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.05,forecast,1428
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.1,forecast,1962
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.15,forecast,2309
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.2,forecast,2656
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.25,forecast,3032
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.3,forecast,3632
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.35,forecast,3964
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.4,forecast,4422
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.45,forecast,4768
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.5,forecast,5216
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.55,forecast,5499
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.6,forecast,5960
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.65,forecast,6449
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.7,forecast,7038
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.75,forecast,7586
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.8,forecast,8075
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.85,forecast,8572
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.9,forecast,9246
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.95,forecast,10530
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.975,forecast,11247
2023-01-16,2023-02-11,4 wk ahead inc case,PL,quantile,0.99,forecast,11605
2023-01-16,2023-01-21,1 wk ahead inc death,PL,point,NA,forecast,53
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.01,forecast,28
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.025,forecast,30
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.05,forecast,33
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.1,forecast,36
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.15,forecast,39
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.2,forecast,41
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.25,forecast,44
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.3,forecast,46
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.35,forecast,48
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.4,forecast,49
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.45,forecast,51
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.5,forecast,53
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.55,forecast,55
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.6,forecast,56
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.65,forecast,58
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.7,forecast,60
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.75,forecast,62
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.8,forecast,64
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.85,forecast,66
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.9,forecast,69
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.95,forecast,73
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.975,forecast,77
2023-01-16,2023-01-21,1 wk ahead inc death,PL,quantile,0.99,forecast,81
2023-01-16,2023-01-28,2 wk ahead inc death,PL,point,NA,forecast,50
2023-01-16,2023-01-28,2 wk ahead inc death,PL,quantile,0.01,forecast,24
2023-01-16,2023-01-28,2 wk ahead inc death,PL,quantile,0.025,forecast,26
2023-01-16,2023-01-28,2 wk ahead inc death,PL,quantile,0.05,forecast,29
