forecast_date,target_end_date,target,location,type,quantile,value
2021-12-27,2022-01-01,1 wk ahead inc case,PL,point,NA,62678
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.01,47054
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.025,47621
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.05,47953
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.1,48542
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.15,48958
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.2,49421
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.25,50021
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.3,50671
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.35,51373
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.4,51950
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.45,52713
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.5,53211
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.55,54005
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.6,54479
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.65,79862
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.7,81398
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.75,82072
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.8,82646
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.85,83523
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.9,84264
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.95,85134
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.975,85624
2021-12-27,2022-01-01,1 wk ahead inc case,PL,quantile,0.99,85945
2021-12-27,2022-01-08,2 wk ahead inc case,PL,point,NA,38161
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.01,27878
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.025,28192
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.05,28654
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.1,29045
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.15,29403
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.2,29655
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.25,29919
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.3,30267
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.35,30523
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.4,30824
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.45,31052
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.5,31275
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.55,31697
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.6,32489
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.65,49312
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.7,50357
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.75,51060
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.8,51568
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.85,52020
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.9,52674
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.95,53365
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.975,54046
2021-12-27,2022-01-08,2 wk ahead inc case,PL,quantile,0.99,54386
2021-12-27,2022-01-15,3 wk ahead inc case,PL,point,NA,28007
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.01,15857
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.025,16137
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.05,16365
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.1,16562
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.15,16757
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.2,17003
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.25,17228
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.3,17617
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.35,27246
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.4,27758
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.45,28085
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.5,28667
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.55,29525
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.6,29886
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.65,30414
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.7,30985
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.75,31463
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.8,34575
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.85,40480
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.9,41649
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.95,44432
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.975,45544
2021-12-27,2022-01-15,3 wk ahead inc case,PL,quantile,0.99,48437
2021-12-27,2022-01-22,4 wk ahead inc case,PL,point,NA,69363
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.01,8871
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.025,8944
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.05,9067
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.1,9187
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.15,9307
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.2,9469
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.25,9582
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.3,9769
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.35,16907
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.4,17194
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.45,17645
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.5,60858
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.55,104416
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.6,110424
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.65,111610
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.7,111993
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.75,115930
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.8,120206
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.85,137143
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.9,145866
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.95,154182
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.975,175263
2021-12-27,2022-01-22,4 wk ahead inc case,PL,quantile,0.99,183328
2021-12-27,2022-01-01,1 wk ahead inc death,PL,point,NA,2772
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.01,2332
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.025,2368
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.05,2404
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.1,2476
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.15,2527
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.2,2560
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.25,2589
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.3,2616
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.35,2645
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.4,2673
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.45,2700
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.5,2729
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.55,2768
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.6,2840
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.65,2889
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.7,2925
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.75,2955
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.8,2987
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.85,3034
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.9,3121
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.95,3194
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.975,3242
2021-12-27,2022-01-01,1 wk ahead inc death,PL,quantile,0.99,3286
2021-12-27,2022-01-08,2 wk ahead inc death,PL,point,NA,2180
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.01,1824
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.025,1852
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.05,1879
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.1,1912
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.15,1937
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.2,1959
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.25,1988
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.3,2033
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.35,2081
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.4,2120
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.45,2153
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.5,2181
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.55,2213
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.6,2245
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.65,2278
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.7,2307
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.75,2338
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.8,2371
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.85,2407
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.9,2456
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.95,2516
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.975,2573
2021-12-27,2022-01-08,2 wk ahead inc death,PL,quantile,0.99,2620
2021-12-27,2022-01-15,3 wk ahead inc death,PL,point,NA,1579
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.01,1293
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.025,1315
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.05,1335
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.1,1366
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.15,1391
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.2,1414
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.25,1442
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.3,1476
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.35,1515
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.4,1547
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.45,1574
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.5,1599
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.55,1620
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.6,1639
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.65,1658
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.7,1676
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.75,1696
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.8,1715
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.85,1740
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.9,1770
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.95,1812
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.975,1846
2021-12-27,2022-01-15,3 wk ahead inc death,PL,quantile,0.99,1883
2021-12-27,2022-01-22,4 wk ahead inc death,PL,point,NA,1232
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.01,861
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.025,884
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.05,904
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.1,943
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.15,991
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.2,1029
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.25,1056
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.3,1078
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.35,1098
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.4,1119
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.45,1142
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.5,1210
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.55,1285
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.6,1326
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.65,1359
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.7,1391
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.75,1417
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.8,1447
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.85,1478
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.9,1518
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.95,1580
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.975,1637
2021-12-27,2022-01-22,4 wk ahead inc death,PL,quantile,0.99,1679
