forecast_date,target_end_date,target,location,type,quantile,value
2021-06-14,2021-06-19,1 wk ahead inc case,PL,point,NA,1525
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.01,895
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.025,936
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.05,992
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.1,1067
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.15,1129
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.2,1184
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.25,1233
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.3,1288
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.35,1350
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.4,1405
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.45,1467
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.5,1529
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.55,1577
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.6,1632
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.65,1687
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.7,1743
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.75,1798
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.8,1860
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.85,1918
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.9,1984
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.95,2080
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.975,2165
2021-06-14,2021-06-19,1 wk ahead inc case,PL,quantile,0.99,2245
2021-06-14,2021-06-26,2 wk ahead inc case,PL,point,NA,922
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.01,393
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.025,427
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.05,469
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.1,518
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.15,570
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.2,609
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.25,651
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.3,693
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.35,735
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.4,791
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.45,847
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.5,903
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.55,1429
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.6,1502
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.65,1576
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.7,1670
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.75,1765
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.8,1859
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.85,1954
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.9,2048
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.95,2175
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.975,2280
2021-06-14,2021-06-26,2 wk ahead inc case,PL,quantile,0.99,2426
2021-06-14,2021-07-03,3 wk ahead inc case,PL,point,NA,570
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.01,175
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.025,203
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.05,224
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.1,259
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.15,294
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.2,322
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.25,350
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.3,378
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.35,410
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.4,455
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.45,497
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.5,539
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.55,1400
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.6,1468
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.65,1586
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.7,1704
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.75,1856
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.8,2007
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.85,2125
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.9,2277
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.95,2463
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.975,2602
2021-06-14,2021-07-03,3 wk ahead inc case,PL,quantile,0.99,2783
2021-06-14,2021-07-10,4 wk ahead inc case,PL,point,NA,356
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.01,77
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.025,91
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.05,105
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.1,126
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.15,147
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.2,161
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.25,182
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.3,203
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.35,224
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.4,252
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.45,287
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.5,322
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.55,1354
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.6,1490
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.65,1625
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.7,1761
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.75,1950
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.8,2167
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.85,2330
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.9,2519
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.95,2763
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.975,2953
2021-06-14,2021-07-10,4 wk ahead inc case,PL,quantile,0.99,3223
2021-06-14,2021-06-19,1 wk ahead inc death,PL,point,NA,286
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.01,151
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.025,168
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.05,185
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.1,210
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.15,218
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.2,235
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.25,244
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.3,252
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.35,260
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.4,269
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.45,277
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.5,286
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.55,286
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.6,294
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.65,302
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.7,311
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.75,319
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.8,328
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.85,344
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.9,361
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.95,378
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.975,403
2021-06-14,2021-06-19,1 wk ahead inc death,PL,quantile,0.99,420
2021-06-14,2021-06-26,2 wk ahead inc death,PL,point,NA,168
2021-06-14,2021-06-26,2 wk ahead inc death,PL,quantile,0.01,84
2021-06-14,2021-06-26,2 wk ahead inc death,PL,quantile,0.025,92
