forecast_date,target_end_date,target,location,type,quantile,value
2022-01-31,2022-02-05,1 wk ahead inc case,PL,point,NA,393734
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.01,340027
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.025,340430
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.05,341483
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.1,344798
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.15,353783
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.2,357742
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.25,372924
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.3,376955
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.35,382941
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.4,385693
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.45,387780
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.5,398482
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.55,404091
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.6,407710
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.65,411215
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.7,414370
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.75,416842
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.8,421463
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.85,425119
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.9,428612
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.95,442294
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.975,446560
2022-01-31,2022-02-05,1 wk ahead inc case,PL,quantile,0.99,449012
2022-01-31,2022-02-12,2 wk ahead inc case,PL,point,NA,386717
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.01,258020
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.025,272396
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.05,278855
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.1,312810
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.15,320111
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.2,337961
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.25,345787
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.3,358860
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.35,371484
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.4,373321
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.45,375723
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.5,387840
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.55,402222
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.6,408458
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.65,412389
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.7,417974
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.75,419127
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.8,429067
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.85,451016
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.9,472501
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.95,477009
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.975,505969
2022-01-31,2022-02-12,2 wk ahead inc case,PL,quantile,0.99,506487
2022-01-31,2022-02-19,3 wk ahead inc case,PL,point,NA,281860
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.01,122566
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.025,131251
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.05,148958
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.1,167955
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.15,189653
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.2,201757
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.25,219752
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.3,233196
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.35,239421
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.4,247500
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.45,269024
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.5,275676
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.55,281027
2022-01-31,2022-02-19,3 wk ahead inc case,PL,quantile,0.6,298452
