forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2022-12-05,2022-12-10,1 wk ahead inc case,PL,point,NA,forecast,4180
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.01,forecast,423
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.025,forecast,598
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.05,forecast,808
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.1,forecast,1124
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.15,forecast,1333
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.2,forecast,1663
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.25,forecast,1966
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.3,forecast,2359
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.35,forecast,2631
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.4,forecast,2986
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.45,forecast,3259
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.5,forecast,3711
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.55,forecast,4199
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.6,forecast,4569
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.65,forecast,5094
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.7,forecast,5538
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.75,forecast,6038
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.8,forecast,6612
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.85,forecast,7443
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.9,forecast,8198
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.95,forecast,8994
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.975,forecast,9352
2022-12-05,2022-12-10,1 wk ahead inc case,PL,quantile,0.99,forecast,9659
2022-12-05,2022-12-17,2 wk ahead inc case,PL,point,NA,forecast,7211
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.01,forecast,769
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.025,forecast,1028
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.05,forecast,1357
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.1,forecast,1918
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.15,forecast,2334
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.2,forecast,2976
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.25,forecast,3417
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.3,forecast,4143
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.35,forecast,4571
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.4,forecast,5082
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.45,forecast,5709
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.5,forecast,6509
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.55,forecast,7270
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.6,forecast,7991
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.65,forecast,8799
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.7,forecast,9746
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.75,forecast,10471
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.8,forecast,11349
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.85,forecast,12413
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.9,forecast,13775
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.95,forecast,15308
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.975,forecast,16086
2022-12-05,2022-12-17,2 wk ahead inc case,PL,quantile,0.99,forecast,16432
2022-12-05,2022-12-24,3 wk ahead inc case,PL,point,NA,forecast,11674
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.01,forecast,1436
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.025,forecast,1796
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.05,forecast,2299
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.1,forecast,3332
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.15,forecast,3963
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.2,forecast,5136
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.25,forecast,6057
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.3,forecast,6967
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.35,forecast,7661
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.4,forecast,8680
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.45,forecast,9563
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.5,forecast,10677
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.55,forecast,11822
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.6,forecast,12850
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.65,forecast,14086
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.7,forecast,15409
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.75,forecast,16933
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.8,forecast,18148
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.85,forecast,19329
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.9,forecast,21514
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.95,forecast,24379
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.975,forecast,26007
2022-12-05,2022-12-24,3 wk ahead inc case,PL,quantile,0.99,forecast,26636
2022-12-05,2022-12-31,4 wk ahead inc case,PL,point,NA,forecast,16523
2022-12-05,2022-12-31,4 wk ahead inc case,PL,quantile,0.01,forecast,2233
2022-12-05,2022-12-31,4 wk ahead inc case,PL,quantile,0.025,forecast,2827
2022-12-05,2022-12-31,4 wk ahead inc case,PL,quantile,0.05,forecast,3591
2022-12-05,2022-12-31,4 wk ahead inc case,PL,quantile,0.1,forecast,5045
