forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-03-20,2023-03-25,1 wk ahead inc case,PL,point,NA,forecast,17026
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.01,forecast,11707
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.025,forecast,11988
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.05,forecast,12250
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.1,forecast,12713
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.15,forecast,13305
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.2,forecast,13660
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.25,forecast,14036
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.3,forecast,14539
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.35,forecast,15159
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.4,forecast,15682
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.45,forecast,15790
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.5,forecast,16375
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.55,forecast,16862
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.6,forecast,17132
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.65,forecast,18303
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.7,forecast,18591
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.75,forecast,19005
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.8,forecast,19513
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.85,forecast,20316
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.9,forecast,22075
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.95,forecast,22796
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.975,forecast,26911
2023-03-20,2023-03-25,1 wk ahead inc case,PL,quantile,0.99,forecast,28893
2023-03-20,2023-04-01,2 wk ahead inc case,PL,point,NA,forecast,12283
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.01,forecast,7318
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.025,forecast,7497
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.05,forecast,7859
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.1,forecast,8361
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.15,forecast,8800
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.2,forecast,9215
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.25,forecast,9344
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.3,forecast,9776
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.35,forecast,10455
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.4,forecast,10683
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.45,forecast,10876
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.5,forecast,11442
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.55,forecast,12022
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.6,forecast,12557
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.65,forecast,12979
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.7,forecast,13322
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.75,forecast,13966
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.8,forecast,14432
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.85,forecast,15545
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.9,forecast,15937
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.95,forecast,17121
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.975,forecast,24146
2023-03-20,2023-04-01,2 wk ahead inc case,PL,quantile,0.99,forecast,27931
2023-03-20,2023-04-08,3 wk ahead inc case,PL,point,NA,forecast,7978
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.01,forecast,4374
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.025,forecast,4462
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.05,forecast,4829
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.1,forecast,5025
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.15,forecast,5384
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.2,forecast,5648
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.25,forecast,5769
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.3,forecast,6204
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.35,forecast,6591
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.4,forecast,6694
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.45,forecast,6841
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.5,forecast,7261
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.55,forecast,7598
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.6,forecast,8108
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.65,forecast,8344
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.7,forecast,8648
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.75,forecast,9161
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.8,forecast,9623
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.85,forecast,10254
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.9,forecast,10801
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.95,forecast,11213
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.975,forecast,17429
2023-03-20,2023-04-08,3 wk ahead inc case,PL,quantile,0.99,forecast,21229
2023-03-20,2023-04-15,4 wk ahead inc case,PL,point,NA,forecast,4892
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.01,forecast,2522
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.025,forecast,2647
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.05,forecast,2810
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.1,forecast,3010
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.15,forecast,3181
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.2,forecast,3436
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.25,forecast,3567
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.3,forecast,3707
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.35,forecast,3871
2023-03-20,2023-04-15,4 wk ahead inc case,PL,quantile,0.4,forecast,4108
