forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-05-01,2023-05-06,1 wk ahead inc case,PL,point,NA,forecast,1602
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.01,forecast,306
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.025,forecast,370
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.05,forecast,443
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.1,forecast,565
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.15,forecast,673
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.2,forecast,765
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.25,forecast,857
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.3,forecast,961
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.35,forecast,1047
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.4,forecast,1132
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.45,forecast,1230
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.5,forecast,1360
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.55,forecast,1452
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.6,forecast,1622
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.65,forecast,1722
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.7,forecast,1883
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.75,forecast,2110
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.8,forecast,2320
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.85,forecast,2631
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.9,forecast,2967
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.95,forecast,3656
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.975,forecast,4179
2023-05-01,2023-05-06,1 wk ahead inc case,PL,quantile,0.99,forecast,4792
2023-05-01,2023-05-13,2 wk ahead inc case,PL,point,NA,forecast,1164
2023-05-01,2023-05-13,2 wk ahead inc case,PL,quantile,0.01,forecast,182
2023-05-01,2023-05-13,2 wk ahead inc case,PL,quantile,0.025,forecast,228
2023-05-01,2023-05-13,2 wk ahead inc case,PL,quantile,0.05,forecast,290
