forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2021-05-31,2021-06-05,1 wk ahead inc case,PL,point,NA,3343,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.01,2372,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.025,2494,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.05,2585,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.1,2731,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.15,2838,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.2,2948,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.25,3024,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.3,3107,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.35,3169,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.4,3224,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.45,3300,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.5,3369,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.55,3424,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.6,3486,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.65,3541,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.7,3610,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.75,3658,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.8,3720,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.85,3789,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.9,3904,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.95,4050,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.975,4174,forecast
2021-05-31,2021-06-05,1 wk ahead inc case,PL,quantile,0.99,4375,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,point,NA,2476,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.01,1726,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.025,1800,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.05,1890,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.1,1995,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.15,2069,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.2,2149,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.25,2205,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.3,2275,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.35,2334,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.4,2373,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.45,2421,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.5,2471,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.55,2527,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.6,2583,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.65,2625,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.7,2674,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.75,2709,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.8,2772,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.85,2835,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.9,2947,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.95,3128,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.975,3248,forecast
2021-05-31,2021-06-12,2 wk ahead inc case,PL,quantile,0.99,3356,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,point,NA,1542,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.01,970,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.025,1044,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.05,1099,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.1,1193,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.15,1257,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.2,1309,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.25,1351,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.3,1380,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.35,1421,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.4,1456,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.45,1498,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.5,1533,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.55,2499,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.6,2548,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.65,2610,forecast
2021-05-31,2021-06-19,3 wk ahead inc case,PL,quantile,0.7,2666,forecast
