forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-08-01,2022-08-06,1 wk ahead inc case,PL,point,,22597,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.01,21374,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.025,21415,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.05,21439,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.1,21509,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.15,21543,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.2,21646,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.25,21678,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.3,21705,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.35,22577,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.4,22623,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.45,22671,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.5,22736,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.55,22858,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.6,22931,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.65,23076,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.7,23279,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.75,23357,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.8,23396,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.85,23415,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.9,23455,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.95,23655,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.975,23702,forecast
2022-08-01,2022-08-06,1 wk ahead inc case,PL,quantile,0.99,23744,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,point,,22317,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.01,19870,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.025,19927,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.05,19969,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.1,19985,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.15,20085,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.2,20133,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.25,20221,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.3,20271,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.35,22089,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.4,22407,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.45,22497,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.5,22535,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.55,22614,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.6,22661,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.65,22781,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.7,24148,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.75,24208,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.8,24287,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.85,24404,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.9,24425,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.95,24493,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.975,24549,forecast
2022-08-01,2022-08-13,2 wk ahead inc case,PL,quantile,0.99,24606,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,point,,18311,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.01,15164,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.025,15202,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.05,15285,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.1,15395,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.15,15454,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.2,15494,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.25,15568,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.3,15749,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.35,17925,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.4,18134,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.45,18313,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.5,18436,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.55,18513,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.6,18532,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.65,18790,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.7,20808,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.75,20941,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.8,21042,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.85,21160,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.9,21204,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.95,21229,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.975,21365,forecast
2022-08-01,2022-08-20,3 wk ahead inc case,PL,quantile,0.99,21397,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,point,,13081,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.01,10161,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.025,10195,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.05,10294,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.1,10356,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.15,10416,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.2,10464,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.25,10540,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.3,10637,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.35,12689,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.4,12925,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.45,13017,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.5,13058,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.55,13106,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.6,13170,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.65,13279,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.7,15578,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.75,15678,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.8,15790,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.85,15813,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.9,15885,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.95,15921,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.975,15933,forecast
2022-08-01,2022-08-27,4 wk ahead inc case,PL,quantile,0.99,15948,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,point,,77,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.01,56,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.025,58,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.05,60,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.1,62,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.15,64,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.2,65,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.25,67,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.3,70,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.35,72,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.4,74,forecast
2022-08-01,2022-08-06,1 wk ahead inc death,PL,quantile,0.45,75,forecast
