forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2021-07-12,2021-07-17,1 wk ahead inc case,PL,point,,430,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.01,270,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.025,298,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.05,312,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.1,339,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.15,353,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.2,367,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.25,380,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.3,387,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.35,394,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.4,408,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.45,415,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.5,429,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.55,436,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.6,449,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.65,456,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.7,470,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.75,477,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.8,491,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.85,504,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.9,532,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.95,560,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.975,580,forecast
2021-07-12,2021-07-17,1 wk ahead inc case,PL,quantile,0.99,615,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,point,,377,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.01,227,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.025,248,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.05,262,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.1,283,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.15,297,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.2,311,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.25,325,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.3,332,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.35,339,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.4,353,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.45,360,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.5,367,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.55,421,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.6,437,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.65,445,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.7,461,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.75,476,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.8,492,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.85,516,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.9,539,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.95,579,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.975,626,forecast
2021-07-12,2021-07-24,2 wk ahead inc case,PL,quantile,0.99,666,forecast
2021-07-12,2021-07-31,3 wk ahead inc case,PL,point,,376,forecast
2021-07-12,2021-07-31,3 wk ahead inc case,PL,quantile,0.01,238,forecast
2021-07-12,2021-07-31,3 wk ahead inc case,PL,quantile,0.025,259,forecast
2021-07-12,2021-07-31,3 wk ahead inc case,PL,quantile,0.05,266,forecast
2021-07-12,2021-07-31,3 wk ahead inc case,PL,quantile,0.1,287,forecast
