forecast_date,target_end_date,target,location,type,quantile,value,scenario_id
2022-09-19,2022-09-24,1 wk ahead inc case,PL,point,,35223,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.01,25922,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.025,26003,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.05,26139,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.1,26967,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.15,28446,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.2,28962,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.25,29464,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.3,30071,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.35,30919,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.4,32216,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.45,34425,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.5,35201,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.55,35927,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.6,37920,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.65,38777,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.7,39212,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.75,40096,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.8,40490,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.85,40826,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.9,44132,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.95,46060,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.975,46434,forecast
2022-09-19,2022-09-24,1 wk ahead inc case,PL,quantile,0.99,46659,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,point,,33588,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,quantile,0.01,23763,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,quantile,0.025,23942,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,quantile,0.05,24240,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,quantile,0.1,24978,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,quantile,0.15,25881,forecast
2022-09-19,2022-10-01,2 wk ahead inc case,PL,quantile,0.2,26496,forecast
