forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2022-11-14,2022-11-19,1 wk ahead inc case,PL,point,NA,forecast,2575
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.01,forecast,1486
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.025,forecast,1535
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.05,forecast,1630
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.1,forecast,1874
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.15,forecast,2019
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.2,forecast,2081
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.25,forecast,2202
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.3,forecast,2262
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.35,forecast,2328
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.4,forecast,2419
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.45,forecast,2486
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.5,forecast,2551
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.55,forecast,2615
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.6,forecast,2674
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.65,forecast,2729
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.7,forecast,2786
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.75,forecast,2861
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.8,forecast,2970
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.85,forecast,3170
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.9,forecast,3347
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.95,forecast,3654
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.975,forecast,3864
2022-11-14,2022-11-19,1 wk ahead inc case,PL,quantile,0.99,forecast,4290
2022-11-14,2022-11-26,2 wk ahead inc case,PL,point,NA,forecast,2032
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.01,forecast,1005
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.025,forecast,1043
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.05,forecast,1188
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.1,forecast,1331
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.15,forecast,1452
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.2,forecast,1510
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.25,forecast,1567
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.3,forecast,1623
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.35,forecast,1705
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.4,forecast,1772
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.45,forecast,1871
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.5,forecast,1954
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.55,forecast,2034
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.6,forecast,2088
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.65,forecast,2151
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.7,forecast,2239
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.75,forecast,2366
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.8,forecast,2456
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.85,forecast,2628
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.9,forecast,2891
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.95,forecast,3229
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.975,forecast,3556
2022-11-14,2022-11-26,2 wk ahead inc case,PL,quantile,0.99,forecast,4004
2022-11-14,2022-12-03,3 wk ahead inc case,PL,point,NA,forecast,1706
2022-11-14,2022-12-03,3 wk ahead inc case,PL,quantile,0.01,forecast,707
2022-11-14,2022-12-03,3 wk ahead inc case,PL,quantile,0.025,forecast,751
