forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-04-24,2023-04-29,1 wk ahead inc case,PL,point,NA,forecast,2445
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.01,forecast,751
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.025,forecast,814
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.05,forecast,879
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.1,forecast,986
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.15,forecast,1137
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.2,forecast,1256
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.25,forecast,1413
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.3,forecast,1520
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.35,forecast,1626
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.4,forecast,1818
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.45,forecast,1945
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.5,forecast,2080
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.55,forecast,2304
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.6,forecast,2437
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.65,forecast,2576
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.7,forecast,2832
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.75,forecast,3057
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.8,forecast,3317
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.85,forecast,3866
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.9,forecast,4373
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.95,forecast,5386
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.975,forecast,6315
2023-04-24,2023-04-29,1 wk ahead inc case,PL,quantile,0.99,forecast,7530
2023-04-24,2023-05-06,2 wk ahead inc case,PL,point,NA,forecast,1887
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.01,forecast,430
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.025,forecast,484
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.05,forecast,520
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.1,forecast,609
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.15,forecast,686
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.2,forecast,776
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.25,forecast,887
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.3,forecast,1036
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.35,forecast,1109
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.4,forecast,1235
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.45,forecast,1337
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.5,forecast,1529
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.55,forecast,1702
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.6,forecast,1866
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.65,forecast,2126
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.7,forecast,2285
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.75,forecast,2563
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.8,forecast,2793
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.85,forecast,3134
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.9,forecast,3530
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.95,forecast,4534
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.975,forecast,5257
2023-04-24,2023-05-06,2 wk ahead inc case,PL,quantile,0.99,forecast,6062
2023-04-24,2023-05-13,3 wk ahead inc case,PL,point,NA,forecast,1521
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.01,forecast,244
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.025,forecast,284
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.05,forecast,316
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.1,forecast,371
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.15,forecast,427
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.2,forecast,477
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.25,forecast,557
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.3,forecast,679
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.35,forecast,742
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.4,forecast,882
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.45,forecast,966
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.5,forecast,1122
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.55,forecast,1246
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.6,forecast,1460
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.65,forecast,1718
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.7,forecast,1925
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.75,forecast,2232
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.8,forecast,2465
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.85,forecast,2814
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.9,forecast,3257
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.95,forecast,4056
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.975,forecast,4481
2023-04-24,2023-05-13,3 wk ahead inc case,PL,quantile,0.99,forecast,5291
2023-04-24,2023-05-20,4 wk ahead inc case,PL,point,NA,forecast,1266
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.01,forecast,144
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.025,forecast,164
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.05,forecast,194
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.1,forecast,228
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.15,forecast,266
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.2,forecast,303
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.25,forecast,341
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.3,forecast,406
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.35,forecast,497
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.4,forecast,639
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.45,forecast,744
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.5,forecast,854
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.55,forecast,970
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.6,forecast,1103
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.65,forecast,1301
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.7,forecast,1604
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.75,forecast,2032
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.8,forecast,2297
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.85,forecast,2631
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.9,forecast,2993
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.95,forecast,3501
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.975,forecast,3875
2023-04-24,2023-05-20,4 wk ahead inc case,PL,quantile,0.99,forecast,4514
2023-04-24,2023-04-29,1 wk ahead inc death,PL,point,NA,forecast,36
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.01,forecast,10
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.025,forecast,11
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.05,forecast,13
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.1,forecast,15
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.15,forecast,17
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.2,forecast,19
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.25,forecast,21
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.3,forecast,23
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.35,forecast,25
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.4,forecast,28
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.45,forecast,30
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.5,forecast,32
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.55,forecast,34
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.6,forecast,36
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.65,forecast,39
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.7,forecast,42
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.75,forecast,46
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.8,forecast,51
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.85,forecast,58
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.9,forecast,67
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.95,forecast,78
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.975,forecast,88
2023-04-24,2023-04-29,1 wk ahead inc death,PL,quantile,0.99,forecast,97
2023-04-24,2023-05-06,2 wk ahead inc death,PL,point,NA,forecast,25
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.01,forecast,6
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.025,forecast,7
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.05,forecast,9
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.1,forecast,10
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.15,forecast,12
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.2,forecast,13
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.25,forecast,14
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.3,forecast,16
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.35,forecast,17
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.4,forecast,19
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.45,forecast,20
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.5,forecast,21
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.55,forecast,23
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.6,forecast,25
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.65,forecast,27
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.7,forecast,29
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.75,forecast,31
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.8,forecast,35
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.85,forecast,39
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.9,forecast,44
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.95,forecast,52
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.975,forecast,59
2023-04-24,2023-05-06,2 wk ahead inc death,PL,quantile,0.99,forecast,66
2023-04-24,2023-05-13,3 wk ahead inc death,PL,point,NA,forecast,17
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.01,forecast,4
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.025,forecast,5
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.05,forecast,6
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.1,forecast,7
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.15,forecast,8
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.2,forecast,9
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.25,forecast,10
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.3,forecast,11
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.35,forecast,12
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.4,forecast,13
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.45,forecast,14
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.5,forecast,15
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.55,forecast,16
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.6,forecast,17
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.65,forecast,18
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.7,forecast,20
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.75,forecast,22
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.8,forecast,24
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.85,forecast,27
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.9,forecast,30
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.95,forecast,35
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.975,forecast,40
2023-04-24,2023-05-13,3 wk ahead inc death,PL,quantile,0.99,forecast,45
2023-04-24,2023-05-20,4 wk ahead inc death,PL,point,NA,forecast,12
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.01,forecast,2
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.025,forecast,3
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.05,forecast,3
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.1,forecast,5
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.15,forecast,6
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.2,forecast,6
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.25,forecast,7
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.3,forecast,8
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.35,forecast,8
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.4,forecast,9
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.45,forecast,10
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.5,forecast,10
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.55,forecast,11
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.6,forecast,12
2023-04-24,2023-05-20,4 wk ahead inc death,PL,quantile,0.65,forecast,13
