forecast_date,target_end_date,target,location,type,quantile,scenario_id,value
2023-04-03,2023-04-08,1 wk ahead inc case,PL,point,NA,forecast,5367
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.01,forecast,2461
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.025,forecast,2848
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.05,forecast,3006
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.1,forecast,3235
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.15,forecast,3598
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.2,forecast,3792
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.25,forecast,3902
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.3,forecast,4099
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.35,forecast,4430
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.4,forecast,4744
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.45,forecast,4940
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.5,forecast,5051
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.55,forecast,5188
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.6,forecast,5455
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.65,forecast,5892
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.7,forecast,6319
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.75,forecast,6571
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.8,forecast,7015
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.85,forecast,7429
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.9,forecast,8180
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.95,forecast,8646
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.975,forecast,8841
2023-04-03,2023-04-08,1 wk ahead inc case,PL,quantile,0.99,forecast,9131
2023-04-03,2023-04-15,2 wk ahead inc case,PL,point,NA,forecast,3220
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.01,forecast,1435
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.025,forecast,1682
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.05,forecast,1742
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.1,forecast,1846
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.15,forecast,2122
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.2,forecast,2244
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.25,forecast,2337
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.3,forecast,2439
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.35,forecast,2652
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.4,forecast,2829
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.45,forecast,2984
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.5,forecast,3078
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.55,forecast,3159
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.6,forecast,3246
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.65,forecast,3498
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.7,forecast,3720
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.75,forecast,3864
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.8,forecast,4210
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.85,forecast,4493
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.9,forecast,4949
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.95,forecast,5318
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.975,forecast,5487
2023-04-03,2023-04-15,2 wk ahead inc case,PL,quantile,0.99,forecast,5669
2023-04-03,2023-04-22,3 wk ahead inc case,PL,point,NA,forecast,1922
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.01,forecast,830
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.025,forecast,975
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.05,forecast,1083
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.1,forecast,1169
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.15,forecast,1258
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.2,forecast,1356
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.25,forecast,1398
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.3,forecast,1439
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.35,forecast,1566
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.4,forecast,1650
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.45,forecast,1746
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.5,forecast,1803
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.55,forecast,1875
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.6,forecast,1999
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.65,forecast,2107
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.7,forecast,2205
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.75,forecast,2289
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.8,forecast,2521
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.85,forecast,2774
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.9,forecast,2916
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.95,forecast,3145
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.975,forecast,3312
2023-04-03,2023-04-22,3 wk ahead inc case,PL,quantile,0.99,forecast,3454
2023-04-03,2023-04-29,4 wk ahead inc case,PL,point,NA,forecast,1157
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.01,forecast,473
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.025,forecast,552
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.05,forecast,628
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.1,forecast,694
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.15,forecast,765
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.2,forecast,834
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.25,forecast,862
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.3,forecast,884
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.35,forecast,917
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.4,forecast,1014
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.45,forecast,1057
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.5,forecast,1085
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.55,forecast,1122
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.6,forecast,1180
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.65,forecast,1248
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.7,forecast,1323
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.75,forecast,1365
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.8,forecast,1530
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.85,forecast,1674
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.9,forecast,1766
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.95,forecast,1916
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.975,forecast,1987
2023-04-03,2023-04-29,4 wk ahead inc case,PL,quantile,0.99,forecast,2096
2023-04-03,2023-04-08,1 wk ahead inc death,PL,point,NA,forecast,107
2023-04-03,2023-04-08,1 wk ahead inc death,PL,quantile,0.01,forecast,42
